date	datetime	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Air_Temperature_celsius	Dewpoint_Air_Temperature_Celsius	Ten_Meter_Elevation_Wind_Speed_meterPerSecond
1999-01-10	1471	169.96003088256	-19.558750534166666	-23.12156500225	5.2396993805
1999-01-11	1472	98.21520236664	-21.829583867083333	-25.080242838416666	3.3812460537916667
1999-01-12	1473	117.17373560616001	-12.871658070041667	-15.298204869208334	2.6289827582916665
1999-01-13	1474	159.23951971920002	-11.453742725916667	-14.134991156333333	5.7480601968750005
1999-01-14	1475	96.18177528792	-13.454986318375	-15.872747205291667	2.8801521105833334
1999-01-15	1476	164.56377666888	-9.5524912515	-11.175258458	2.870549640541667
1999-01-16	1477	187.69320264816002	-2.582076772	-3.777745234583333	5.234030756458333
1999-01-17	1478	129.86798235768	-5.722497049958333	-7.577312385041666	4.064604861125
1999-01-18	1479	81.35971201656001	-0.685832723	-2.1939391325	6.125242897125
1999-01-19	1480	173.42834436144003	-8.275406901125	-10.837410670625	4.61163564575
1999-01-20	1481	181.80136835424003	-6.672080739625	-9.758498136958334	2.5400119890833333
1999-01-21	1482	183.57451226424	-2.5366602579583333	-3.7578938197916667	2.9608837807083335
1999-01-22	1483	65.15042430744	-0.07748896279166666	-1.2375050643750003	6.9516831025000005
1999-01-23	1484	81.74628107784001	-0.15874710066666667	-1.1550967809999997	4.149704548708334
1999-01-24	1485	145.36994567544002	-3.263741556708333	-4.600942468375	4.097102594
1999-01-25	1486	199.99130492880002	-4.056665802	-6.13917732975	3.8933196829166667
1999-01-26	1487	194.45961566952002	-9.958734894041667	-12.401509438541666	3.34182917625
1999-01-27	1488	182.7859674636	-0.96249364225	-1.855183687416667	4.329277999375
1999-01-28	1489	158.79002563440002	-1.4991630555416666	-3.087720116875	4.141841997208333
1999-01-29	1490	214.509887514	-5.155828857458333	-6.567668659791667	2.6747194011666666
1999-01-30	1491	215.28503998056001	-4.778325144458333	-7.148349080708333	2.297997265125
1999-01-31	1492	208.988493130872	-4.997494761125	-5.986262037125	4.283097551791666
1999-02-01	1493	122.09731121743201	-1.0524950664583332	-2.0601076547083332	3.591386948833333
1999-02-02	1494	191.74924784181601	0.34042129525	-1.0402025669999995	4.205952142416667
1999-02-03	1495	170.48879901576	-0.26332956949999997	-4.051856881166667	7.134641312833334
1999-02-04	1496	218.58854391424802	-3.719994608625	-7.137410427124999	7.195759215791667
1999-02-05	1497	139.36680161928	-6.2424924214583335	-9.155062122375	4.660419360041667
1999-02-06	1498	218.99995257477602	-1.5420771280416667	-3.393368585791667	3.687889562791667
1999-02-07	1499	212.67611923968002	-3.2712463378333334	-5.298474792666667	2.1846251944583335
1999-02-08	1500	161.10878438664002	-1.4620829264583335	-2.5523365732083336	4.825459675416667
1999-02-09	1501	229.15087317432003	0.34043019616666664	-1.9898979246666668	4.0336702695
1999-02-10	1502	156.54340723968002	1.2450068155416667	-3.6863835422916664	4.132633654041666
1999-02-11	1503	128.32545726144002	7.242500559375	5.7126474419583335	5.501250281666667
1999-02-12	1504	141.64502356584	-4.786238098	-9.390751687833333	9.042404756166667
1999-02-13	1505	242.59471215624	-8.69290771525	-13.154524455916667	6.472837636375
1999-02-14	1506	206.55554343048001	-6.220832570625	-9.033362202291666	4.2760337010416665
1999-02-15	1507	233.81337443112	0.5895909625833333	-3.0940856521666666	4.448914666958333
1999-02-16	1508	166.69367963208	1.2154225667916667	-1.586948694875	3.8217325701666667
1999-02-17	1509	191.820098510064	-2.1166595459583335	-7.327503796875	5.342199700958333
1999-02-18	1510	215.988409592208	-2.3462471009166666	-9.842122552083334	1.95133556525
1999-02-19	1511	192.411431346384	-2.3245783488333336	-11.099300952916666	2.691428909875
1999-02-20	1512	156.48674358650402	-3.024576568625	-13.816181167791667	3.927730622875
1999-02-21	1513	269.05730150088004	-3.206659698541667	-13.257571017375	4.588199065583334
1999-02-22	1514	269.27769713544	-3.8016520182083333	-12.870977741791666	2.781102053041667
1999-02-23	1515	200.54361744237602	-2.3174880980416668	-11.719216154708333	4.761917463375
1999-02-24	1516	150.56164777392001	-2.3474919636666667	-8.548572817916666	3.780201138
1999-02-25	1517	266.66222442336004	-1.5704063415	-4.200614883166667	2.1310877952083334
1999-02-26	1518	268.41701073744	-1.2779169718333334	-4.569954611666667	3.856176519875
1999-02-27	1519	205.88284986768002	3.494591013625	1.4192438577083337	3.471094047458333
1999-02-28	1520	95.68447303896001	2.312928772	-0.11699903449999997	6.004289715041667
1999-03-01	1521	211.63716017640002	0.35209045412499995	-3.9634835307916663	4.309269457291666
1999-03-02	1522	222.80601516552002	2.605837758375	-2.1923670012916667	2.99875394225
1999-03-03	1523	235.42307885664002	-1.2408215840833334	-8.636786967833334	8.295484675875
1999-03-04	1524	165.52835898552001	-2.3179115295	-11.359659057750001	3.1408907479583332
1999-03-05	1525	206.41809650400003	-0.825412496	-6.805566427166667	6.358819314458334
1999-03-06	1526	181.86451406568003	-5.035827382416667	-8.603557064666667	7.51725705525
1999-03-07	1527	352.16301982464	-7.5120783483333335	-12.563869031416667	1.945670567
1999-03-08	1528	233.94736918152003	-6.018741353375	-8.991991965875	5.517808611041667
1999-03-09	1529	127.46246634648001	-3.189160410625	-5.348599037291667	6.898433021208334
1999-03-10	1530	343.74966943320004	-4.139575703916667	-6.728233385916667	3.4967625296250002
1999-03-11	1531	363.81578631120004	-5.054997507625	-9.234790242291666	2.7025623420833336
1999-03-12	1532	366.8068778544	-4.610409800208333	-9.298921210541666	2.512415904125
1999-03-13	1533	345.76834294080004	-2.94207356775	-8.173100483583333	2.179975385291667
1999-03-14	1534	374.4071949312	-2.337075297	-7.920973143833334	3.232342372583333
1999-03-15	1535	361.4256738216	-0.4449930827916667	-6.999714688375	2.8721869462916665
1999-03-16	1536	368.3786374512	0.5800084431666667	-3.6613157455833334	4.139570074916667
1999-03-17	1537	370.6795448064001	3.3429211934166667	0.16957262016666674	5.712537109458333
1999-03-18	1538	377.632290637656	2.230423227958333	-3.6138597823749996	9.077773817541667
1999-03-19	1539	386.01137055837603	1.6912526447916667	-5.157852277541666	2.4066791544583332
1999-03-20	1540	387.89531858491205	3.731676991791667	-3.4159461803749998	3.8864933619166666
1999-03-21	1541	366.96197302272003	3.26292699175	-3.939344775	7.294958092541667
1999-03-22	1542	391.41985872189605	0.7870905557916666	-7.644520313375	3.9841511684166666
1999-03-23	1543	402.732574725456	2.8966779074583333	-6.836466248875	4.098020566958334
1999-03-24	1544	384.73466172660005	1.6670865376666666	-6.490888906666667	4.460344311375
1999-03-25	1545	359.101585153512	0.01292826341666662	-8.298565371666667	3.493419947625
1999-03-26	1546	407.530945890288	1.48750584925	-5.998628381916666	2.300427260583333
1999-03-27	1547	415.47225531168004	3.7025123592916667	-4.169605130041667	3.840781892125
1999-03-28	1548	338.53111598664003	4.964171345708333	-1.771491668375	5.648434543458333
1999-03-29	1549	427.17053375640006	7.395421599916666	-1.2968803478333337	5.45554748725
1999-03-30	1550	419.28789674448007	9.781677500416667	-0.6620816923333332	4.904231986041666
1999-03-31	1551	400.47969355992	11.717928822166666	2.87848861125	7.414799005458334
1999-04-01	1552	358.07270306904	14.461671448458333	9.990054200291667	4.864229762708333
1999-04-02	1553	392.62161538152003	14.751671092	10.080445929333333	3.3705736895833334
1999-04-03	1554	203.90968570968002	16.287091828333335	12.518176717583334	2.7864436442916665
1999-04-04	1555	335.9510586521856	14.0780053716	10.82882949336	3.52011407236
1999-04-05	1556	174.87273682296	8.495013173458334	5.254125792208333	4.800763001833333
1999-04-06	1557	291.89815178040004	9.747088368291667	6.416275105125	7.81594659675
1999-04-07	1558	417.69158531832	9.950833892833334	4.587039449916667	5.228839141541667
1999-04-08	1559	232.20403156512	11.720005289041667	5.8915706544583335	3.5927014126666665
1999-04-09	1560	195.01883967744	6.960841115333333	4.440547344666666	9.340342403416667
1999-04-10	1561	281.71418554440004	5.356257375125	0.29977106154166666	6.542656837458333
1999-04-11	1562	154.9838884716	7.298755900083333	4.654352073	4.3032493075
1999-04-12	1563	267.96088989792	6.754169718208334	3.092401940291667	3.3420367008333334
1999-04-13	1564	416.32315082424003	9.56958923425	2.1318836919166664	1.6346443129166666
1999-04-14	1565	429.78182602752	11.01166941325	2.9541347274166663	1.6981392949166667
1999-04-15	1566	267.78110532840003	10.085010783875001	3.7611804432083336	3.5963104852083334
1999-04-16	1567	373.07750234544005	9.094172414625	3.512203138041667	6.137504681083334
1999-04-17	1568	172.34337606120002	7.437916056333333	1.6368181563333333	4.195028073916666
1999-04-18	1569	233.73259250616002	6.442929840041667	1.4924948225416668	2.4327136355
1999-04-19	1570	151.92215991936	6.828757222458333	1.1816336911250003	1.632765137125
1999-04-20	1571	192.43965508272	8.033340708291666	3.2312501629583332	2.7851257532916667
1999-04-21	1572	405.86997780216	10.173759714625	7.570089260541667	3.2627883949166665
1999-04-22	1573	126.48988819728001	8.630427296666667	6.969924657916667	8.156437541833332
1999-04-23	1574	422.50680410328005	6.851673380125	2.925839720625	8.395221312208333
1999-04-24	1575	451.24725311856	6.534177398791667	-0.6864782271249997	1.88373826075
1999-04-25	1576	485.3332765548	9.097091928166666	0.9696638232500001	2.0648421028333335
1999-04-26	1577	477.69019078608005	11.532921091625001	3.1619433382916666	2.2898781189583333
1999-04-27	1578	133.62220899216	7.8854181930000005	4.3098800315	4.887399652166667
1999-04-28	1579	455.45363250552003	8.957921600166667	4.8024155618333335	5.747540612208334
1999-04-29	1580	493.23729638952005	8.900422668958333	2.8888303032083336	4.51253507675
1999-04-30	1581	495.36216147369606	11.042509968875	2.809931167625	2.2706651972083334
1999-05-01	1582	503.84490840086403	13.676253255083333	3.798203465666667	1.6415313138333334
1999-05-02	1583	503.978473665936	13.962506866208333	5.142069814708334	3.123972124541667
1999-05-03	1584	427.67143382224805	14.595004018208334	8.033147120625	5.017673042875
1999-05-04	1585	468.09957733632007	15.942094420916668	10.80066642625	6.296551744875
1999-05-05	1586	333.09922178210405	17.942923482083334	13.522790971666668	8.745931645666667
1999-05-06	1587	127.023911646696	12.796257274166667	10.312935457833333	4.133866871041667
1999-05-07	1588	137.807207987616	10.797509766416667	9.016043709916666	7.745693947916667
1999-05-08	1589	322.094521850904	11.921681975833334	9.421841613583334	4.959117413833333
1999-05-09	1590	435.23913111552	12.692090606	7.6177705656666665	2.3887263275833335
1999-05-10	1591	511.20021916108806	13.941260274375	8.948060541875	4.667515375833333
1999-05-11	1592	344.231205036984	13.060418700333333	10.1550331055	5.037945412125
1999-05-12	1593	305.389150366536	14.263756053333333	11.4970578425	5.66813323375
1999-05-13	1594	215.02907958758402	9.470833079125	5.648266027875	5.395587469291667
1999-05-14	1595	522.4138524554401	9.882501221	4.766751820833333	3.5174134565
1999-05-15	1596	194.77375034832002	13.112086232541667	10.227566264625	3.5374421237916667
1999-05-16	1597	326.644921073592	18.35250371291667	16.07888108075	3.943973507625
1999-05-17	1598	330.455161765512	21.372094726666667	18.03943181775	3.0420380810416665
1999-05-18	1599	376.01654418144005	14.516259765416667	11.5178397845	5.218351756
1999-05-19	1600	441.57254273352004	14.153343455	8.470457077166667	2.8421498047916667
1999-05-20	1601	377.58326221728004	15.9033370975	10.531624121166667	3.4247589672916665
1999-05-21	1602	321.44644871928006	17.77167536375	13.343418195	3.566657425875
1999-05-22	1603	499.52677684824005	18.408339436666665	14.494611124833334	1.3722853376666666
1999-05-23	1604	367.95161137176	16.268750762916667	12.053482099666667	5.345373177208333
1999-05-24	1605	378.03247202376	10.560425058833333	6.0817533416666665	7.30134605025
1999-05-25	1606	524.61654894	11.685422515	5.1461388355	6.418259926833334
1999-05-26	1607	541.49853700224	13.862922923125	6.933985654208334	3.729367325541667
1999-05-27	1608	544.73032177632	16.312924957708333	7.734389932958333	3.6003688099166666
1999-05-28	1609	535.4939506500001	19.825007375416668	13.906673983166666	2.873257709625
1999-05-29	1610	537.62602010544	21.1620918275	14.644755750666667	3.72174856625
1999-05-30	1611	537.14519934696	20.468757884583333	13.716476511083332	3.9804521560833335
1999-05-31	1612	339.06204244944	20.043752288333334	15.973308538333333	4.045460926916666
1999-06-01	1613	407.86243368696	19.562088267083332	15.354030607333334	2.0975796634583332
1999-06-02	1614	432.14342143608	17.794587707083334	15.04896056375	3.868919987125
1999-06-03	1615	514.81526688576	16.980842844999998	11.858615126083333	2.4411909474166666
1999-06-04	1616	330.26630192784	16.279171244208335	12.591204678458332	4.825976704583334
1999-06-05	1617	527.7251521936801	22.577504730833333	19.0396114885	5.546859648708334
1999-06-06	1618	430.04526388200003	25.723339334583333	22.0887939985	5.9595519260000005
1999-06-07	1619	546.44372012016	23.60791931125	19.228156783166668	6.3215513525
1999-06-08	1620	541.37477388744	23.417920685833334	17.6722001015	3.228501843875
1999-06-09	1621	463.9857176534401	24.57000122125	19.573328035916667	3.4213308669583333
1999-06-10	1622	377.72308767672007	24.559587097083334	20.14290752466667	3.6045146272916666
