date,stationID,Tave2M_C,Tmax2M_C,Tmin2M_C,Tave6M_C,Tmax6M_C,Tmin6M_C
5/3/01,WRD,-6.9,-4.3,-8.6,-7,-4.6,-8.5
5/4/01,WRD,-4.5,-2.1,-7.7,-4.4,-1.8,-7.4
5/5/01,WRD,-1.3,0.5,-4.3,-1.3,0.7,-4.1
5/6/01,WRD,-1.2,2.5,-5,-0.8,2.4,-3.9
5/7/01,WRD,1.4,7.3,-4.2,1.5,6.4,-3.6
5/8/01,WRD,6.3,12.3,1.8,6.5,11.8,2.5
5/9/01,WRD,7.4,11.6,4.4,7.7,11,4.8
5/10/01,WRD,7.3,11.7,3.7,7.5,11.1,4.9
5/11/01,WRD,5.6,13.9,0.3,6.1,13,2
5/12/01,WRD,9.5,16.7,2.1,10.3,15.7,5.5
5/13/01,WRD,9.8,16.4,3.2,10.7,15.7,6.5
5/14/01,WRD,8.5,11.8,5.7,8.7,11.2,6.2
5/15/01,WRD,8.7,10.8,6.8,9,11.1,7.2
5/16/01,WRD,8.2,11.4,5.1,8.5,10.9,5.2
5/17/01,WRD,4.2,7,0.8,4.5,7.5,1
5/18/01,WRD,5.2,10.2,1.8,5.5,9.2,2.5
5/19/01,WRD,4.4,7.5,1,4.8,7.2,2
5/20/01,WRD,2.1,8.6,-8.4,2.2,8.1,-8.1
5/21/01,WRD,-4.2,1,-9.6,-4.4,0.3,-9.3
5/22/01,WRD,3.6,8.2,-1.6,3.6,7.8,-1.3
5/23/01,WRD,7.4,11.6,3.2,7.6,11.1,4.6
5/24/01,WRD,6.9,10.9,1.9,7.2,10.7,3.7
5/25/01,WRD,7.3,11.6,3,7.8,11.1,5.5
5/26/01,WRD,7.7,12.5,3.3,8,11.9,4.2
5/27/01,WRD,7.5,11.4,4,7.8,11.4,4.5
5/28/01,WRD,6.5,13.3,1,7.1,12.8,2.6
5/29/01,WRD,7.3,11.2,2.6,7.6,10.6,4.2
5/30/01,WRD,5.9,9.8,0.6,6.1,9.2,1.7
5/31/01,WRD,7.9,11.4,2,8.1,11,3.7
6/1/01,WRD,9.9,15.7,3.8,10,14.8,5.3
6/2/01,WRD,12.7,16.8,2.7,12.9,16.1,4.2
6/3/01,WRD,9.4,13.9,4.4,9.4,13.1,4.6
6/4/01,WRD,4.9,7.8,1.8,4.9,7.6,2.2
6/5/01,WRD,5.8,11.5,-1.6,5.7,10.7,-1.5
6/6/01,WRD,10.6,17.6,4.8,10.7,16.7,6.6
6/7/01,WRD,11.6,17.2,4.2,11.8,16.3,5.9
6/8/01,WRD,11,18,3.5,11.5,16.7,5.8
6/9/01,WRD,11.9,15.9,5.5,12.6,15.8,7.6
6/10/01,WRD,14.5,19.4,6.8,14.9,19,9.5
6/11/01,WRD,14.8,19.1,9.2,14.8,18.2,10
6/12/01,WRD,12.4,15,4.5,12.4,14.5,4.5
6/13/01,WRD,-1,2.8,-3,-0.6,2.9,-2.6
6/14/01,WRD,-1.4,2.9,-4.7,-1.2,3.4,-4.4
6/15/01,WRD,7.1,12.1,1.7,7.1,11.9,2.1
6/16/01,WRD,12.2,16.6,7,12.3,16.1,9.2
6/17/01,WRD,14.7,18.9,10.2,14.8,18.4,11.1
6/18/01,WRD,13.7,18,5.9,13.6,17.3,5.9
6/19/01,WRD,6.7,11.4,2.9,6.3,10.1,3
6/20/01,WRD,9.8,16,2.4,9.9,15.2,3.6
6/21/01,WRD,9.7,14.9,4.1,9.4,13.9,4
6/22/01,WRD,12.3,18.1,5.5,13,17.2,7.1
6/23/01,WRD,15.2,20,10.3,15.7,19,12.6
6/24/01,WRD,14.5,19.1,9,14.4,18.1,9.7
6/25/01,WRD,13.9,19.9,9.1,13.9,18.8,10.9
6/26/01,WRD,11.7,18.4,6.7,12.3,17.5,9
6/27/01,WRD,12.1,16.2,8.8,12,15.5,9.3
6/28/01,WRD,13.4,18.9,9.2,13.7,17.9,11.5
6/29/01,WRD,15.3,21.3,9.1,15.8,20.2,12.1
6/30/01,WRD,15.7,22.4,7.9,16,21.4,10.1
7/1/01,WRD,17,22.7,10.3,17.4,21.4,12.3
7/2/01,WRD,15.2,21.4,9.2,15.6,20.5,11.2
7/3/01,WRD,14.5,20.7,7.6,14.8,19.9,9.6
7/4/01,WRD,15.7,22.3,7.7,16.5,21.2,9.9
7/5/01,WRD,17.1,23,9.1,17.1,22.1,10.7
7/6/01,WRD,17.1,21.9,10.5,17.4,21.1,11.7
7/7/01,WRD,16.1,21.5,11,16.5,20.7,11.9
7/8/01,WRD,14,21.6,9,14.5,20.6,9.9
7/9/01,WRD,15.6,18.5,10.5,15.7,18,12.4
7/10/01,WRD,13.7,17.6,9.8,13.7,16.9,9.7
7/11/01,WRD,12.9,17.4,10.3,12.9,16.5,10.6
7/12/01,WRD,12.2,17.4,8.8,12.4,16.7,8.8
7/13/01,WRD,10.5,17.6,6.7,11.1,16.7,8.1
7/14/01,WRD,11.1,13.3,8,11.4,12.7,9.5
7/15/01,WRD,10.6,14,8.1,10.7,13.9,8.1
7/16/01,WRD,12.7,17.7,8,12.6,17.1,8.1
7/17/01,WRD,14,16.5,12.5,14,15.9,12.6
7/18/01,WRD,14.4,18.4,10.3,14.4,17.9,11.6
7/19/01,WRD,15,21.1,10.2,15.2,19.9,13
7/20/01,WRD,15.8,20.4,11.4,15.8,19.6,12.7
7/21/01,WRD,15.4,19.1,10.8,15.7,18.1,12.7
7/22/01,WRD,16,20.9,10.1,16.2,20,12.1
7/23/01,WRD,13.4,19,8.7,13.9,18.2,10.7
7/24/01,WRD,13.9,18.4,9.3,13.9,17.4,10.1
7/25/01,WRD,12.4,18.8,7.7,12.9,18,9.2
7/26/01,WRD,9.8,12.2,7.2,10.6,12.2,7.8
7/27/01,WRD,11.4,16.2,6.8,11.6,15.4,8.4
7/28/01,WRD,14.3,20.5,6.7,15,19.7,8.9
7/29/01,WRD,18,21.8,14.8,18,21.1,15.6
7/30/01,WRD,17.9,21.3,14.9,18,20.8,15.2
7/31/01,WRD,13.3,17.6,11.3,13.2,16.7,11.4
8/1/01,WRD,12.3,17.1,8.6,12.9,16.3,9.3
8/2/01,WRD,13.3,18.2,7.5,14,17.5,8.7
8/3/01,WRD,14.8,20.7,8.7,15.5,19.9,11.4
8/4/01,WRD,14.6,18,11.9,14.6,17.2,12.2
8/5/01,WRD,15,20.9,8.8,15.1,20.1,10.4
8/6/01,WRD,10.3,15.4,8.3,11.8,16.1,9.5
8/7/01,WRD,10.5,16.2,7,11.7,15.7,8.8
8/8/01,WRD,11,16,7.6,11.9,15.6,8.1
8/9/01,WRD,7.3,8.1,6.4,7.4,9,6.5
8/10/01,WRD,10.1,15.5,6,10.6,14.9,7.5
8/11/01,WRD,10.1,15.3,5.8,11.1,14.8,8.1
8/12/01,WRD,12.3,17.3,7.2,12.9,16.6,8.4
8/13/01,WRD,11.4,18.1,5.4,12.1,17.5,7.5
8/14/01,WRD,9.5,12.5,6.6,9.8,12.3,6.9
8/15/01,WRD,7.3,13.3,4.4,7.7,12.4,4.8
8/16/01,WRD,8.2,12.8,3.8,8.8,11.9,4.6
8/17/01,WRD,9.7,16.2,3.6,10.6,15.3,5.4
8/18/01,WRD,12.8,19.2,6,13.8,18.7,9
8/19/01,WRD,14.6,19.2,11.5,15,18.3,12.3
8/20/01,WRD,12.5,15,8,12.8,14.7,9
8/21/01,WRD,10.1,13.2,7.6,10.2,12.3,7.7
8/22/01,WRD,9.5,15.5,5.9,9.9,14.4,7.3
8/23/01,WRD,10.5,14.3,5.9,10.7,13.7,7.2
8/24/01,WRD,13.3,18.7,10.2,13.6,17.6,11
8/25/01,WRD,10,16.3,6.2,11.4,15.6,9
8/26/01,WRD,12.5,21.2,5.9,14,20.4,8.8
8/27/01,WRD,13.4,20.4,7.3,14.8,19.7,10.8
8/28/01,WRD,14.1,18.9,9.6,14.7,18,11.4
8/29/01,WRD,12.7,18.4,7.4,13.4,17.2,9.2
8/30/01,WRD,9.9,17.1,4.8,10.5,16.1,6.4
8/31/01,WRD,10.2,13.4,7.5,10.4,12.8,8.2
9/1/01,WRD,10.6,13.9,8.5,10.9,13.8,8.9
9/2/01,WRD,12,15.8,8.2,12.4,15.2,10.4
9/3/01,WRD,11.3,16.7,7.3,12.7,16.3,10
9/4/01,WRD,12.5,19.3,6.9,13.8,18.7,9.4
9/5/01,WRD,12.9,18.1,9.1,13.2,17.5,10.5
9/6/01,WRD,9.7,14.8,4,9.9,14.4,4.3
9/7/01,WRD,0.7,3.9,-3.3,0.7,4,-3.2
9/8/01,WRD,-2.9,0.6,-5.6,-3.3,-1.5,-5.5
9/9/01,WRD,3.4,8.4,-4,4,8.6,-3.3
9/10/01,WRD,10.2,14,7.1,10.6,13.5,7.9
9/11/01,WRD,10.6,15.7,5.2,11.4,14.9,7.6
9/12/01,WRD,8.9,16.7,1.9,10.4,16,4.6
9/13/01,WRD,10.1,15.6,5.1,10.8,14.8,5.6
9/14/01,WRD,8.1,12.2,3.4,8.4,11.6,4
9/15/01,WRD,6.1,10.9,3.3,6.4,10.9,3.5
9/16/01,WRD,7.6,11.5,2.7,8,11.2,3.4
9/17/01,WRD,4.4,7.9,1.4,4.8,8.4,1.4
9/18/01,WRD,4.4,6.2,2.6,4.8,6.7,3.1
9/19/01,WRD,8.4,12.1,5.1,8.6,11.7,5.6
9/20/01,WRD,9.7,14.8,6.7,10.1,14.3,7.1
9/21/01,WRD,10.8,15,5.9,11.4,14.4,8.6
9/22/01,WRD,8.4,14.4,2.5,9.3,13.7,4.1
9/23/01,WRD,6.5,15.3,0.6,7.9,14.4,2.7
9/24/01,WRD,11.1,17.5,5.9,12.2,16.8,8.4
9/25/01,WRD,9.5,17.4,5,11.1,16.9,7.3
9/26/01,WRD,11.1,16,7,12.1,15.7,9.5
9/27/01,WRD,11.3,17.6,6.2,12.5,17.1,8.2
9/28/01,WRD,10.8,17.6,5.4,12.1,16.9,7.7
9/29/01,WRD,9.8,16.4,3.6,10.3,15.5,5.2
9/30/01,WRD,5.8,12.7,2.1,7,12.2,4.1
10/1/01,WRD,8.9,14,2.4,9.9,13.6,5.1
10/2/01,WRD,9,13.2,2.9,9.4,12.7,4.4
10/3/01,WRD,8.7,13.4,2.4,9.1,12.9,4
10/4/01,WRD,4.8,10.6,-3,5,10.4,-3
10/5/01,WRD,1.1,7.7,-6.8,1.2,7.4,-6.8
10/6/01,WRD,6.2,10.8,3,6.4,10.4,3.3
10/7/01,WRD,5.3,7.2,4,5.6,7.1,4.4
10/8/01,WRD,5.2,8.6,1.1,5.5,7.6,1.6
10/9/01,WRD,-0.5,2.3,-4.7,-0.2,2.8,-4.4
10/10/01,WRD,-5.1,-2.5,-7.2,-5,-3.2,-6.9
10/11/01,WRD,-2.1,1.5,-4.7,-2,1.1,-4.5
10/12/01,WRD,-6.9,-4.8,-8.2,-6.8,-5.4,-8
10/13/01,WRD,-3.1,-1.3,-6.3,-2.8,-1,-6.1
10/14/01,WRD,-0.5,3.3,-2.6,-0.2,3.7,-2.1
10/15/01,WRD,-1.5,3.1,-6.5,-1,2.3,-6.1
10/16/01,WRD,5,8.1,1.7,5.3,7.9,2.3
10/17/01,WRD,6.5,9.2,4.2,6.8,9.2,4.8
10/18/01,WRD,3.2,5.5,1.9,3.5,5.9,2.2
10/19/01,WRD,3.3,7.1,-0.2,3.5,6.7,0.1
10/20/01,WRD,4.9,8.5,2.3,5.2,8.1,2.7
10/21/01,WRD,3.9,6.3,1,4.2,6.3,1.2
10/22/01,WRD,0.3,1.5,-0.8,0.7,1.8,-0.5
10/23/01,WRD,-0.8,3.4,-8.1,-0.5,3.6,-7.9
10/24/01,WRD,-8.4,-5.4,-11.8,-8.3,-5.4,-11.6
10/25/01,WRD,-3.2,0.6,-7.7,-3,0.9,-7.4
10/26/01,WRD,2.2,6.1,-1.6,2.5,5.2,-1.2
10/27/01,WRD,6.1,8.5,3.8,6.4,8.8,4.3
10/28/01,WRD,6.7,8.4,5.3,7,8.4,5.6
10/29/01,WRD,6.7,9.3,5.1,7.1,9.3,5.5
10/30/01,WRD,6.8,8.4,5.2,7,8.4,5.6
10/31/01,WRD,1.6,6.3,-1.1,2,6.6,-0.8
11/1/01,WRD,-0.9,0.7,-2.6,-0.6,1,-2.5
11/2/01,WRD,1.6,4.5,-1.4,1.8,4.3,-1.1
11/3/01,WRD,1.7,7.7,-2.5,2.6,6.8,-0.8
11/4/01,WRD,4.5,10.6,-0.1,5.9,9.8,2.8
11/5/01,WRD,5.3,6.9,4.1,5.6,6.9,4.7
11/6/01,WRD,3.8,7.4,0.8,4.5,7.3,2.4
11/7/01,WRD,1.3,4.2,-6,1.5,4.4,-5.8
11/8/01,WRD,-5.3,0.8,-9.6,-4.4,0.1,-7.1
11/9/01,WRD,-2.9,5.5,-8.8,-0.3,5,-4.4
11/10/01,WRD,-1.6,6.7,-4.6,0.5,5.6,-1.7
11/11/01,WRD,1.3,2.1,-0.2,1.6,2.5,0.1
11/12/01,WRD,1.9,3.5,0.2,2.1,3.4,0.6
11/13/01,WRD,2,6.7,-1.4,2.6,6,0
11/14/01,WRD,-0.8,7.5,-4,0.5,6.9,-2.2
11/15/01,WRD,-0.5,7.6,-3.9,1.2,7.2,-1.6
11/16/01,WRD,0.3,9.1,-2.9,2,8.2,-0.1
11/17/01,WRD,2.4,5.3,0.9,2.7,4.7,1.3
11/18/01,WRD,-3,0.3,-6.8,-2.8,0.7,-6.7
11/19/01,WRD,-1.5,4.6,-6.5,-0.7,4.4,-6
11/20/01,WRD,3.4,5.9,1.4,3.9,5.6,1.9
11/21/01,WRD,0,1.8,-2,0.3,2.3,-1.6
11/22/01,WRD,-2.3,-0.6,-4.5,-2,-0.3,-4.2
11/23/01,WRD,-6.7,-4.7,-8.8,-6.5,-4.3,-8.3
11/24/01,WRD,-8,-3.5,-10.9,-7.8,-3,-10.6
11/25/01,WRD,-6.2,-3.5,-11.1,-5.9,-2.9,-10.7
11/26/01,WRD,-12.1,-10.2,-14.3,-11.9,-10.7,-13.9
11/27/01,WRD,-16.8,-12.4,-21.6,-16.6,-13.7,-20.2
11/28/01,WRD,-13,-9.6,-16.9,-12.7,-9.5,-16.5
11/29/01,WRD,-8,-4.6,-9.9,-7.8,-4.8,-9.7
11/30/01,WRD,-10.8,-9.7,-11.4,-10.5,-9.6,-11.1
12/1/01,WRD,-9,-5.7,-12,-8.8,-5.4,-11.7
12/2/01,WRD,-3.8,-1.1,-6.5,-3.6,-0.9,-6.2
12/3/01,WRD,-1.7,0.6,-3.3,-1.4,0.5,-2.8
12/4/01,WRD,-3,1.4,-8,-2.7,1,-7.5
12/5/01,WRD,-11.7,-9.8,-14.7,-11.4,-9.5,-14.5
12/6/01,WRD,-7.7,-5.9,-9.9,-7.4,-5.7,-9.5
12/7/01,WRD,-11.8,-9.1,-14.7,-11.4,-8.7,-13.9
12/8/01,WRD,-7.8,-2.9,-14.6,-7.1,-2.9,-14.1
12/9/01,WRD,-2.8,-0.6,-4.3,-2.3,-0.7,-4
12/10/01,WRD,-7.4,-2.9,-12.3,-6.3,-3.6,-10.8
12/11/01,WRD,-11.5,-9.2,-15.3,-11.1,-8.8,-13.9
12/12/01,WRD,-14.1,-9,-17,-13.5,-9.8,-15.4
12/13/01,WRD,-11.6,-9.4,-15.3,-11.3,-9.1,-15
12/14/01,WRD,-5.6,-2,-9.6,-5.2,-1.5,-9.3
12/15/01,WRD,-7.7,-2.5,-12.2,-7.3,-2,-11.4
12/16/01,WRD,-9.7,-4.8,-13,-9.2,-4.2,-12.4
12/17/01,WRD,-3.4,-1.6,-5.4,-3.1,-1.2,-5.1
12/18/01,WRD,-9.2,-4.5,-11.6,-8.9,-4.2,-11.2
12/19/01,WRD,-7.6,-5.2,-11.5,-7.4,-4.8,-11.2
12/20/01,WRD,-1.1,1.5,-5.2,-0.7,2.1,-4.8
12/21/01,WRD,-4.8,1,-11,-4.4,1.6,-10.6
12/22/01,WRD,-13,-11.4,-14.1,-12.7,-11,-13.9
12/23/01,WRD,-10.2,-4.5,-12.7,-9.3,-5.2,-11.1
12/24/01,WRD,-9.3,-7.1,-13.1,-8.6,-6.8,-10.5
12/25/01,WRD,-9.6,-5.5,-12.8,-9.2,-5.2,-12.4
12/26/01,WRD,-5.5,-2.9,-7.8,-5.2,-3.4,-7.4
12/27/01,WRD,-8.8,-6.6,-9.8,-8.5,-6.1,-9.5
12/28/01,WRD,-8.8,-7.6,-9.8,-8.4,-7.1,-9.5
12/29/01,WRD,-8.4,-6.8,-9.9,-8.1,-6.8,-9.6
12/30/01,WRD,-9.6,-7.9,-12.6,-9.3,-8,-12.1
12/31/01,WRD,-10.4,-7.2,-12.9,-10.2,-7.9,-12.8
1/1/02,WRD,-13.7,-9.9,-17,-13,-10.1,-15.6
1/2/02,WRD,-10.3,-4.7,-18.7,-8.9,-4,-16.4
1/3/02,WRD,-3.5,-0.1,-5.5,-3.2,-0.7,-5.1
1/4/02,WRD,-9.1,-5.4,-12.3,-8.9,-5.2,-11.9
1/5/02,WRD,-11.1,-9,-13.4,-10.9,-8.8,-13.2
1/6/02,WRD,-7.7,-4.2,-10.6,-7.5,-3.9,-10.3
1/7/02,WRD,-2.7,-1.2,-4.5,-2.5,-0.9,-4.2
1/8/02,WRD,1.1,3.6,-1.1,1.4,3.5,-0.8
1/9/02,WRD,-1.7,1.2,-5.9,-1.4,1.6,-5.7
1/10/02,WRD,-7.5,-2.8,-13.7,-6.9,-2.1,-12.4
1/11/02,WRD,-5.4,-1.9,-6.9,-5,-1.1,-6.4
1/12/02,WRD,-4.3,-1.7,-6.6,-4,-1.4,-6.1
1/13/02,WRD,-12.1,-7.2,-14.5,-11.8,-7,-14.2
1/14/02,WRD,-9.4,-5.8,-14.7,-9,-6,-14.3
1/15/02,WRD,-6.7,-4.6,-11.8,-6.4,-4.5,-11.4
1/16/02,WRD,-11.9,-9.1,-14.7,-11.7,-9.5,-14.3
1/17/02,WRD,-13.3,-12.1,-14.9,-13.1,-11.8,-14.9
1/18/02,WRD,-15.8,-12.5,-19.9,-15.6,-12.3,-19.6
1/19/02,WRD,-12.8,-8,-20.7,-12.5,-7.8,-20.5
1/20/02,WRD,-14.5,-11.8,-16.6,-14.3,-11.4,-16.4
1/21/02,WRD,-8.7,-5.8,-13.2,-8.5,-5.5,-13
1/22/02,WRD,-7.7,-5.8,-13.2,-7.4,-5.4,-12.9
1/23/02,WRD,-16.9,-13.3,-19.4,-16.7,-12.9,-19.1
1/24/02,WRD,-13,-7.5,-19.5,-12.8,-7.7,-19.2
1/25/02,WRD,-4.6,-2.3,-8.5,-4.3,-1.9,-8.2
1/26/02,WRD,-1.2,0.5,-2.5,-0.9,0.3,-2.1
1/27/02,WRD,-1.4,0.6,-2.6,-1.1,0.5,-2.2
1/28/02,WRD,-4.7,-2.9,-6.7,-4.5,-2.4,-6.4
1/29/02,WRD,-11.6,-7.4,-16,-11.4,-7.2,-15.9
1/30/02,WRD,-16.9,-13,-19.4,-16.9,-13.8,-18.9
1/31/02,WRD,-18,-15.1,-21.4,-17.7,-14.7,-21
2/1/02,WRD,-10.4,-7.5,-15.2,-10.2,-7.5,-14.8
2/2/02,WRD,-8.1,-4.2,-13.8,-7.8,-4.9,-12.1
2/3/02,WRD,-7.5,-3.6,-10.3,-7.3,-4.5,-9.9
2/4/02,WRD,-10.1,-7.2,-16.6,-9.9,-6.7,-15.8
2/5/02,WRD,-12.9,-5.2,-21.2,-11.9,-5.6,-18.4
2/6/02,WRD,-4.8,-1.6,-7.2,-4.2,-1.9,-6.2
2/7/02,WRD,-3.2,-0.8,-5.6,-2.8,-1.1,-4.7
2/8/02,WRD,-9.4,-4.9,-15.2,-9.1,-4.5,-14.9
2/9/02,WRD,-14.4,-12.6,-17.6,-14,-12.6,-16.2
2/10/02,WRD,-7.2,0.6,-16.2,-6.4,0,-15.7
2/11/02,WRD,-2.4,0.3,-5,-2.1,0,-4.7
2/12/02,WRD,-8.8,-5.3,-13.1,-8.6,-4.9,-12.7
2/13/02,WRD,-6.5,-2.3,-13.1,-6.1,-2.9,-12.7
2/14/02,WRD,-9.6,-5.9,-16.5,-9.2,-5.6,-14.6
2/15/02,WRD,-6.9,-0.8,-13.7,-6.1,-1.6,-11.6
2/16/02,WRD,-1.7,4,-4.9,-1.1,3.1,-3.3
2/17/02,WRD,-2.7,1.3,-4.5,-2.5,0.8,-4.2
2/18/02,WRD,-6.1,-3.3,-8.4,-5.8,-4,-7.5
2/19/02,WRD,-9,-7.7,-10.5,-8.6,-7.8,-9.6
2/20/02,WRD,-9,-7.6,-10.8,-8.5,-7.3,-10.2
2/21/02,WRD,-9.2,-5.7,-12.7,-8.9,-6.2,-12
2/22/02,WRD,-2.1,1.2,-6.8,-1.9,1.5,-6.4
2/23/02,WRD,0.8,3.1,-2.9,1.1,3,-2.6
2/24/02,WRD,-6.8,-3,-9.4,-6.6,-2.8,-9
2/25/02,WRD,-17.5,-9.6,-23,-17.3,-9.3,-22.7
2/26/02,WRD,-18.2,-10.1,-25.4,-18,-9.7,-25.1
2/27/02,WRD,-14.6,-11,-16.5,-14.4,-10.6,-16.3
2/28/02,WRD,-11.8,-9.6,-16.7,-11.6,-9.3,-16.5
3/1/02,WRD,-21.4,-17.6,-25.9,-21.5,-17.4,-24.8
3/2/02,WRD,-23.9,-19.8,-28.9,-23.3,-20.5,-26.2
3/3/02,WRD,-19.8,-15.6,-23.6,-19.5,-15.2,-23.1
3/4/02,WRD,-10.4,-6.4,-15.4,-10.3,-6.9,-15
3/5/02,WRD,-5.6,-2.1,-8.1,-5.4,-2.5,-7.7
3/6/02,WRD,-3.2,-0.7,-5.9,-3.1,-0.3,-5.5
3/7/02,WRD,-4.4,-0.7,-5.8,-4.1,-0.3,-5.6
3/8/02,WRD,-11.1,-5.3,-19.8,-10.9,-5.3,-19.6
3/9/02,WRD,-11.1,-4.6,-19.7,-11,-4.2,-19.4
3/10/02,WRD,-2.2,0.9,-5.2,-2,0.6,-4.9
3/11/02,WRD,-6.1,-4.3,-8.2,-6,-4.6,-8.2
3/12/02,WRD,-1.8,1.5,-5.2,-1.6,1.1,-4.8
3/13/02,WRD,-1.1,2.8,-7.7,-1,3.1,-7.5
3/14/02,WRD,-11.4,-8.3,-16.8,-11.3,-8.2,-16.3
3/15/02,WRD,-14.3,-10.6,-19.3,-14.1,-11.2,-17.6
3/16/02,WRD,-12.7,-8,-18.5,-12.4,-8.4,-17.3
3/17/02,WRD,-11.9,-9.4,-15.3,-11.8,-10,-14.2
3/18/02,WRD,-9.8,-5.5,-13,-9.9,-6.7,-12.3
3/19/02,WRD,-8.4,-4.9,-11.6,-8.4,-5.6,-11.4
3/20/02,WRD,-4.1,0.4,-8.2,-4,-0.1,-8
3/21/02,WRD,-0.4,3.8,-3.4,-0.3,3.1,-3
3/22/02,WRD,2.2,6.9,-1.4,2.4,6.2,-0.7
3/23/02,WRD,1.2,3.9,-3.1,1.4,3.1,-2.8
3/24/02,WRD,-6,-1.5,-10.6,-5.9,-2.5,-9.8
3/25/02,WRD,-6.4,-3.6,-11.1,-6.1,-3.7,-10.1
3/26/02,WRD,-4.6,-1.4,-7.5,-4.6,-2,-7.4
3/27/02,WRD,-3.4,-1.3,-5.7,-3.2,-1,-5.4
3/28/02,WRD,-1.1,2.5,-3.9,-0.9,2,-3.6
3/29/02,WRD,-1.1,3.6,-4.5,-1,3,-4.1
3/30/02,WRD,-2,0.3,-4.3,-1.9,0,-4.3
3/31/02,WRD,1.1,5.8,-3.4,1.3,5.4,-3
4/1/02,WRD,3.6,7.2,0.1,3.9,6.9,0.6
4/2/02,WRD,1,4.8,-1.4,1,4.3,-1.1
4/3/02,WRD,0.6,3.9,-2.1,0.8,3.7,-1.8
4/4/02,WRD,1.3,6.3,-3.6,1.5,5.9,-3.2
4/5/02,WRD,3.7,8.9,-0.4,4,8,0.8
4/6/02,WRD,4.1,8.5,-1,4.6,8.1,0.8
4/7/02,WRD,0.9,5.3,-3,1.6,4.5,-1.4
4/8/02,WRD,0.3,5.2,-3.5,0.4,4.7,-3.2
4/9/02,WRD,2.6,6.8,-1.7,2.6,6.2,-1.4
4/10/02,WRD,3.4,5.7,-2.2,3.5,5.4,-2.1
4/11/02,WRD,-1.7,0.3,-3.4,-1.6,-0.1,-3.2
4/12/02,WRD,0.5,5.5,-1.7,0.6,4.7,-1.4
4/13/02,WRD,3.1,8.2,-1,3.1,7.7,-0.8
4/14/02,WRD,6,9.4,3.1,6.2,9.5,3.4
4/15/02,WRD,7.7,11.2,5.2,7.8,10.8,5.5
4/16/02,WRD,-1.1,4.8,-5,-0.9,5.2,-4.9
4/17/02,WRD,3.1,7.6,-1.2,3.3,7.2,-0.7
4/18/02,WRD,-0.7,5.5,-6.2,-0.8,4.8,-6.1
4/19/02,WRD,-7.8,-5.5,-9.2,-7.8,-5.5,-9.2
4/20/02,WRD,-7.7,-5.8,-9.5,-7.5,-5.2,-9.3
4/21/02,WRD,-6.8,-3.5,-9.8,-6.5,-3,-9.4
4/22/02,WRD,-0.8,3.7,-5,-0.6,3.4,-4.6
4/23/02,WRD,3.6,7.3,0.1,3.7,7.3,0.5
4/24/02,WRD,1.4,6.1,-3.7,1.4,5.5,-3.5
4/25/02,WRD,3.4,6.9,-2.6,3.5,6.4,-2
4/26/02,WRD,1.8,3.8,-0.3,2.1,3.7,0.5
4/27/02,WRD,-2.1,1.5,-3.6,-1.8,1.8,-3.3
4/28/02,WRD,-0.2,1.9,-2.7,-0.1,2.1,-2.5
4/29/02,WRD,4.3,10.2,0.1,4.6,9.8,1.6
4/30/02,WRD,5.9,10,-0.1,6.1,9.6,1.6
5/1/02,WRD,-1,4.5,-6.6,-0.9,5.1,-6.4
5/2/02,WRD,-1.2,3.2,-5.1,-1.2,2.5,-4.9
5/3/02,WRD,1.1,5.2,-2.7,1,4.8,-2.5
5/4/02,WRD,1.9,5.3,-1.3,2.2,5.1,-0.1
5/5/02,WRD,5.3,8.6,2.5,5.5,8.6,2.9
5/6/02,WRD,6.1,11,1.7,6.5,10.7,4
5/7/02,WRD,7.1,12.4,-0.3,7.6,11.7,1.5
5/8/02,WRD,0.2,6,-4.2,0.2,6.3,-3.9
5/9/02,WRD,-2.2,4,-8.7,-2.2,3.6,-8.5
5/10/02,WRD,2.5,7.1,-2.2,2.6,6.6,-1.7
5/11/02,WRD,0.3,5.9,-4,0.4,5.2,-3.9
5/12/02,WRD,-3.4,0.8,-5.3,-3.5,-0.4,-5.3
5/13/02,WRD,1.3,8.4,-6.7,1.9,7.9,-5.2
5/14/02,WRD,5.1,9.7,-2.7,5.6,9.2,-0.7
5/15/02,WRD,4.9,8.5,2.2,5.2,7.9,3
5/16/02,WRD,1,2.9,-0.5,1.2,3.2,-0.4
5/17/02,WRD,2.5,6.6,-0.9,2.5,5.8,-0.2
5/18/02,WRD,8,12.5,1.7,8.4,12.2,3.5
5/19/02,WRD,8.5,14.3,3.3,8.9,13.6,3.8
5/20/02,WRD,6.2,11.7,0.6,6.4,10.6,1.9
5/21/02,WRD,7.2,13.8,-1.6,7.5,13.4,-1.4
5/22/02,WRD,-1.6,1.6,-4.5,-1.6,1.4,-4.4
5/23/02,WRD,-0.9,4.1,-3.7,-1,3.6,-3.6
5/24/02,WRD,-2.1,0.4,-5.8,-2,0,-5.3
5/25/02,WRD,3.4,7.2,-0.5,3.6,7.4,0.2
5/26/02,WRD,6.6,10.3,2.9,6.9,9.8,4.1
5/27/02,WRD,6.7,12.3,-0.8,7.4,11.7,1.4
5/28/02,WRD,8.3,13.8,2.9,9.1,12.9,5.6
5/29/02,WRD,10.5,13.6,4.4,10.8,13.1,7.1
5/30/02,WRD,14.3,20.1,9.8,14.8,19.2,11.1
