datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2020-10-31T00:00:00Z,-3,-999,0.4,46.6,11.2,-999,-999,98393
2020-10-31T03:00:00Z,-3,-999,-0.2,51.2,11.3,-999,-999,98393
2020-10-31T04:00:00Z,-3,-999,-0.1,49.5,10.4,-999,-999,98393
2020-10-31T05:00:00Z,-3,-999,-0.3,48.1,9.9,-999,-999,98393
2020-10-31T07:00:00Z,-3,-999,-0.7,49,8.4,-999,-999,98393
2020-10-31T09:00:00Z,20,-999,-1.4,53.5,5.7,-999,-999,98393
2020-10-31T10:00:00Z,36,-999,-1.2,52.7,5.1,-999,-999,98393
2020-10-31T11:00:00Z,39,-999,-0.3,48.6,6.8,-999,-999,98393
2020-10-31T12:00:00Z,358,-999,1.4,44.2,7.6,-999,-999,98393
2020-10-31T13:00:00Z,570,-999,3,41.3,7.1,-999,-999,98393
2020-10-31T14:00:00Z,564,-999,3.3,40.9,6.6,-999,-999,98393
2020-10-31T15:00:00Z,496,-999,3.4,39.7,6.1,-999,-999,98393
2020-10-31T16:00:00Z,210,-999,2.7,38.8,6.1,-999,-999,98393
2020-10-31T17:00:00Z,26,-999,1.7,38.9,5.7,-999,-999,98393
2020-10-31T19:00:00Z,-3,-999,0.9,37,6.4,-999,-999,98393
2020-10-31T20:00:00Z,-4,-999,1.3,27.1,6.7,-999,-999,98393
2020-10-31T21:00:00Z,-4,-999,1.3,38.4,6.7,-999,-999,98393
2020-10-31T23:00:00Z,-4,-999,1.5,44.1,6.4,-999,-999,98393
2020-11-01T00:00:00Z,-4,-999,1.8,31.7,6.3,-999,-999,98393
2020-11-01T02:00:00Z,-4,-999,2.1,20.3,6.9,-999,-999,98393
2020-11-01T03:00:00Z,-4,-999,2.4,18,7.1,-999,-999,98393
2020-11-01T04:00:00Z,-4,-999,2,22.4,7.2,-999,-999,98393
2020-11-01T06:00:00Z,-4,-999,2.1,30.9,6.8,-999,-999,98393
2020-11-01T07:00:00Z,0,-999,3,28.7,7,-999,-999,98393
2020-11-01T08:00:00Z,13,-999,4.2,24.9,8.4,-999,-999,98393
2020-11-01T09:00:00Z,20,-999,3.4,29,6.7,-999,-999,98393
2020-11-01T10:00:00Z,25,-999,3.3,31,6.2,-999,-999,98393
2020-11-01T11:00:00Z,349,-999,4.9,29.6,5.8,-999,-999,98393
2020-11-01T13:00:00Z,574,-999,7.3,21.5,4.9,-999,-999,98393
2020-11-01T14:00:00Z,508,-999,8,19.5,5.9,-999,-999,98393
2020-11-01T15:00:00Z,206,-999,7.3,23.1,5.3,-999,-999,98393
2020-11-01T16:00:00Z,16,-999,6,27.4,5.2,-999,-999,98393
2020-11-01T18:00:00Z,-4,-999,5.6,27.9,4.3,-999,-999,98393
2020-11-01T19:00:00Z,-4,-999,5.4,27,4.3,-999,-999,98393
2020-11-01T20:00:00Z,-4,-999,5.3,28.7,4.4,-999,-999,98393
2020-11-01T22:00:00Z,-4,-999,5.2,29.5,5.4,-999,-999,98393
2020-11-01T23:00:00Z,-4,-999,5.4,27.1,5,-999,-999,98393
2020-11-02T00:00:00Z,-4,-999,5.2,28.4,4.6,-999,-999,98393
2020-11-02T02:00:00Z,-4,-999,5,24.1,5,-999,-999,98393
2020-11-02T03:00:00Z,-4,-999,5.3,22.6,4.5,-999,-999,98393
2020-11-02T04:00:00Z,-4,-999,4.3,26.5,3.3,-999,-999,98393
2020-11-02T06:00:00Z,-4,-999,4.8,21.4,3.7,-999,-999,98393
2020-11-02T07:00:00Z,-1,-999,5.1,21.9,2.9,-999,-999,98393
2020-11-02T08:00:00Z,12,-999,5.4,21.4,2.6,-999,-999,98393
2020-11-02T09:00:00Z,18,-999,6,18.8,2.5,-999,-999,98393
2020-11-02T10:00:00Z,23,-999,6.3,18.6,2.4,-999,-999,98393
2020-11-02T11:00:00Z,338,-999,8.7,16.8,3.3,-999,-999,98393
2020-11-02T12:00:00Z,578,-999,10.1,17.1,4.1,-999,-999,98393
2020-11-02T13:00:00Z,573,-999,10.1,17.1,4.1,-999,-999,98393
2020-11-02T14:00:00Z,506,-999,10.2,19.2,4.4,-999,-999,98393
2020-11-02T16:00:00Z,15,-999,7.5,24.8,4.3,-999,-999,98393
2020-11-02T18:00:00Z,-4,-999,7.1,24,4.4,-999,-999,98393
2020-11-02T19:00:00Z,-4,-999,7,24.7,4.3,-999,-999,98393
2020-11-02T23:00:00Z,-4,-999,7,27.8,5.6,-999,-999,98393
2020-11-03T00:00:00Z,-4,-999,6.5,28.2,4.8,-999,-999,98393
2020-11-03T02:00:00Z,-4,-999,6.5,24.7,5.2,-999,-999,98393
2020-11-03T04:00:00Z,-4,-999,7.3,21.7,5.3,-999,-999,98393
2020-11-03T06:00:00Z,-4,-999,7.3,24.8,5.3,-999,-999,98393
2020-11-03T08:00:00Z,17,-999,6.8,24.2,4.8,-999,-999,98393
2020-11-03T09:00:00Z,105,-999,7.4,23.4,4.6,-999,-999,98393
2020-11-03T10:00:00Z,141,-999,7.9,23.4,4.5,-999,-999,98393
2020-11-03T11:00:00Z,327,-999,8.7,25.2,4.3,-999,-999,98393
2020-11-03T12:00:00Z,567,-999,10.3,24,3.7,-999,-999,98393
2020-11-03T13:00:00Z,399,-999,9.4,25.7,4,-999,-999,98393
2020-11-03T14:00:00Z,326,-999,9.2,25.2,3.9,-999,-999,98393
2020-11-03T15:00:00Z,274,-999,9.4,23.5,4,-999,-999,98393
2020-11-03T18:00:00Z,-2,-999,7.2,29.4,4,-999,-999,98393
2020-11-03T20:00:00Z,-3,-999,6.5,32.9,4.1,-999,-999,98393
2020-11-03T22:00:00Z,-4,-999,6,36.8,5.2,-999,-999,98393
2020-11-03T23:00:00Z,-4,-999,5.6,41.3,4.5,-999,-999,98393
2020-11-04T00:00:00Z,-3,-999,5.4,44.6,4.9,-999,-999,98393
2020-11-04T02:00:00Z,-3,-999,4.9,48.6,5,-999,-999,98393
2020-11-04T03:00:00Z,-3,-999,4.7,51,5.4,-999,-999,98393
2020-11-04T04:00:00Z,-3,-999,4.5,53.3,6,-999,-999,98393
2020-11-04T06:00:00Z,-2,-999,4.1,54.3,5.2,-999,-999,98393
2020-11-04T07:00:00Z,3,-999,4.5,55.6,6.1,-999,-999,98393
2020-11-04T08:00:00Z,42,-999,4.5,55.2,5.8,-999,-999,98393
2020-11-04T09:00:00Z,27,-999,4,54.2,5.6,-999,-999,98393
2020-11-04T10:00:00Z,67,-999,4.3,53.5,5.5,-999,-999,98393
2020-11-04T11:00:00Z,304,-999,5.6,50.3,5.1,-999,-999,98393
2020-11-04T12:00:00Z,541,-999,7.2,43.8,5,-999,-999,98393
2020-11-04T13:00:00Z,534,-999,7.4,43.9,4.6,-999,-999,98393
2020-11-04T14:00:00Z,327,-999,6.9,47.1,4.3,-999,-999,98393
2020-11-04T15:00:00Z,50,-999,5.8,48,4.7,-999,-999,98393
2020-11-04T16:00:00Z,23,-999,5.6,44.3,2.9,-999,-999,98393
2020-11-04T19:00:00Z,-3,-999,4.8,52.1,5.5,-999,-999,98393
2020-11-04T20:00:00Z,-3,-999,4.6,52.8,5.3,-999,-999,98393
2020-11-04T22:00:00Z,-3,-999,4.5,53.6,5.4,-999,-999,98393
2020-11-04T23:00:00Z,-4,-999,4.2,55.3,4.9,-999,-999,98393
2020-11-05T00:00:00Z,-4,-999,4.1,55.9,5.7,-999,-999,98393
2020-11-05T02:00:00Z,-4,-999,4,49.8,5.3,-999,-999,98393
2020-11-05T03:00:00Z,-4,-999,4.1,44.8,5.1,-999,-999,98393
2020-11-05T04:00:00Z,-4,-999,4.1,42,4.9,-999,-999,98393
2020-11-05T06:00:00Z,-4,-999,4,36.2,6.1,-999,-999,98393
2020-11-05T07:00:00Z,-1,-999,3.9,37.7,8.2,-999,-999,98393
2020-11-05T08:00:00Z,12,-999,4,38,8.1,-999,-999,98393
2020-11-05T09:00:00Z,19,-999,4.3,35,3.2,-999,-999,98393
2020-11-05T10:00:00Z,25,-999,4.8,32.9,2.8,-999,-999,98393
2020-11-05T11:00:00Z,296,-999,7.4,26.3,3.2,-999,-999,98393
2020-11-05T12:00:00Z,551,-999,8.5,29.5,5.1,-999,-999,98393
2020-11-05T13:00:00Z,547,-999,9.8,27,4,-999,-999,98393
2020-11-05T14:00:00Z,484,-999,11,22,3.9,-999,-999,98393
2020-11-05T16:00:00Z,15,-999,8.4,21.8,4.6,-999,-999,98393
2020-11-05T18:00:00Z,-4,-999,7.6,24.5,4.7,-999,-999,98393
2020-11-05T19:00:00Z,-4,-999,7.6,24.8,4.4,-999,-999,98393
2020-11-05T20:00:00Z,-5,-999,7.8,21.4,4.4,-999,-999,98393
2020-11-05T23:00:00Z,-5,-999,8.4,23,4,-999,-999,98393
2020-11-06T00:00:00Z,-4,-999,8.4,22.5,4.5,-999,-999,98393
2020-11-06T03:00:00Z,-5,-999,7.6,18.2,2.7,-999,-999,98393
2020-11-06T04:00:00Z,-5,-999,8.3,17.8,3.3,-999,-999,98393
2020-11-06T05:00:00Z,-4,-999,7.4,21.1,3.7,-999,-999,98393
2020-11-06T06:00:00Z,-4,-999,5.9,29.5,4.7,-999,-999,98393
2020-11-06T07:00:00Z,1,-999,5.1,38.3,7,-999,-999,98393
2020-11-06T08:00:00Z,52,-999,5.5,36.8,7,-999,-999,98393
2020-11-06T09:00:00Z,131,-999,6.2,34.7,7.2,-999,-999,98393
2020-11-06T10:00:00Z,190,-999,6.7,34.4,7.8,-999,-999,98393
2020-11-06T11:00:00Z,283,-999,7.2,32,6.8,-999,-999,98393
2020-11-06T12:00:00Z,336,-999,8.2,27.4,4.7,-999,-999,98393
2020-11-06T13:00:00Z,378,-999,9.9,19.2,4.3,-999,-999,98393
2020-11-06T14:00:00Z,262,-999,9.6,21.4,2.8,-999,-999,98393
2020-11-06T15:00:00Z,140,-999,8.5,24.6,2.5,-999,-999,98393
2020-11-06T16:00:00Z,67,-999,7.5,28.7,3.1,-999,-999,98393
2020-11-06T17:00:00Z,17,-999,6.3,33.4,2.1,-999,-999,98393
2020-11-06T18:00:00Z,-2,-999,5.9,34.2,2.3,-999,-999,98393
2020-11-06T19:00:00Z,-2,-999,6.5,31.2,4.8,-999,-999,98393
2020-11-06T20:00:00Z,-2,-999,6.8,30.4,5.4,-999,-999,98393
2020-11-06T22:00:00Z,-3,-999,7.1,31.9,5,-999,-999,98393
2020-11-06T23:00:00Z,-4,-999,5.4,36.9,0.7,-999,-999,98393
2020-11-07T02:00:00Z,-3,-999,5.9,38.7,3.6,-999,-999,98393
2020-11-07T03:00:00Z,-4,-999,5.5,39.7,3,-999,-999,98393
2020-11-07T04:00:00Z,-4,-999,5,41.9,3.5,-999,-999,98393
2020-11-07T05:00:00Z,-4,-999,4.7,44.5,2.4,-999,-999,98393
2020-11-07T06:00:00Z,-3,-999,4.6,46.8,2.4,-999,-999,98393
2020-11-07T07:00:00Z,-2,-999,5.1,45.1,3.7,-999,-999,98393
2020-11-07T08:00:00Z,18,-999,5.4,44.7,4.8,-999,-999,98393
2020-11-07T09:00:00Z,44,-999,5.3,46.1,3.2,-999,-999,98393
2020-11-07T10:00:00Z,120,-999,5.8,44.9,2.3,-999,-999,98393
2020-11-07T11:00:00Z,260,-999,7.2,40.9,2.9,-999,-999,98393
2020-11-07T12:00:00Z,428,-999,9.2,36.5,2.7,-999,-999,98393
2020-11-07T13:00:00Z,312,-999,7.9,40.5,2.2,-999,-999,98393
2020-11-07T14:00:00Z,366,-999,8.1,42.3,2.7,-999,-999,98393
2020-11-07T15:00:00Z,101,-999,6.6,49.5,1.5,-999,-999,98393
2020-11-07T16:00:00Z,64,-999,5.7,54.5,1.4,-999,-999,98393
2020-11-07T17:00:00Z,12,-999,4.5,58.3,0.4,-999,-999,98393
2020-11-07T18:00:00Z,-2,-999,5.6,51.5,1,-999,-999,98393
2020-11-07T19:00:00Z,-2,-999,5.2,54.1,1,-999,-999,98393
2020-11-07T20:00:00Z,-3,-999,4.8,52.7,1.7,-999,-999,98393
2020-11-07T22:00:00Z,-3,-999,5,50.2,4.3,-999,-999,98393
2020-11-07T23:00:00Z,-2,-999,4.6,51.5,2.6,-999,-999,98393
2020-11-08T02:00:00Z,-2,-999,4.3,53.6,4.4,-999,-999,98393
2020-11-08T03:00:00Z,0,-999,-0.7,85.4,5.6,-999,-999,98393
2020-11-08T05:00:00Z,0,-999,-5.9,84.7,8,-999,-999,98393
2020-11-08T06:00:00Z,0,-999,-6.8,86.6,7,-999,-999,98393
2020-11-08T07:00:00Z,1,-999,-7.3,82,8.9,-999,-999,98393
2020-11-08T08:00:00Z,148,-999,-7.8,79.9,9.3,-999,-999,98393
2020-11-08T10:00:00Z,156,-999,-7.8,65.9,11.5,-999,-999,98393
2020-11-08T11:00:00Z,218,-999,-7.2,62.1,8.2,-999,-999,98393
2020-11-08T12:00:00Z,259,-999,-6.4,58.3,6.6,-999,-999,98393
2020-11-08T13:00:00Z,283,-999,-5.4,60.2,4.4,-999,-999,98393
2020-11-08T14:00:00Z,288,-999,-4.2,56.9,3.1,-999,-999,98393
2020-11-08T15:00:00Z,204,-999,-3.2,50.2,2.7,-999,-999,98393
2020-11-08T16:00:00Z,41,-999,-4.3,55.3,1.9,-999,-999,98393
2020-11-08T17:00:00Z,14,-999,-3.9,57.9,0.9,-999,-999,98393
2020-11-08T18:00:00Z,-2,-999,-4.5,59.6,0.9,-999,-999,98393
2020-11-08T19:00:00Z,-3,-999,-4.1,55.3,1.2,-999,-999,98393
2020-11-08T20:00:00Z,-3,-999,-6.8,75.3,0,-999,-999,98393
2020-11-08T23:00:00Z,-1,-999,-4.4,58.8,1.6,-999,-999,98393
2020-11-09T00:00:00Z,-1,-999,-5.8,75,2.8,-999,-999,98393
2020-11-09T01:00:00Z,-1,-999,-6,80.2,2.8,-999,-999,98393
2020-11-09T02:00:00Z,0,-999,-6.9,86.2,2.2,-999,-999,98393
2020-11-09T03:00:00Z,0,-999,-7,80.1,4.2,-999,-999,98393
2020-11-09T04:00:00Z,-1,-999,-7,80.1,2.5,-999,-999,98393
2020-11-09T05:00:00Z,-2,-999,-7.1,73.1,3,-999,-999,98393
2020-11-09T06:00:00Z,-3,-999,-8.3,76.7,0.7,-999,-999,98393
2020-11-09T07:00:00Z,1,-999,-10.2,86.3,0,-999,-999,98393
2020-11-09T08:00:00Z,57,-999,-8.6,85.3,0,-999,-999,98393
2020-11-09T09:00:00Z,88,-999,-7.2,81.8,0.4,-999,-999,98393
2020-11-09T10:00:00Z,140,-999,-7,85.9,0.5,-999,-999,98393
2020-11-09T11:00:00Z,136,-999,-6.7,87.6,0.5,-999,-999,98393
2020-11-09T12:00:00Z,156,-999,-6.3,85.2,0.7,-999,-999,98393
2020-11-09T13:00:00Z,217,-999,-6.1,86.8,1.1,-999,-999,98393
2020-11-09T14:00:00Z,69,-999,-7.6,86.8,0,-999,-999,98393
2020-11-09T15:00:00Z,61,-999,-8.3,82.7,0,-999,-999,98393
2020-11-09T16:00:00Z,28,-999,-8.9,84.5,2.4,-999,-999,98393
2020-11-09T17:00:00Z,9,-999,-8.9,81.5,4,-999,-999,98393
2020-11-09T18:00:00Z,0,-999,-9.4,83.2,4.9,-999,-999,98393
2020-11-09T19:00:00Z,0,-999,-9.5,81.2,5.6,-999,-999,98393
2020-11-09T20:00:00Z,0,-999,-10.1,84.4,5.5,-999,-999,98393
2020-11-09T23:00:00Z,0,-999,-10.6,78.1,5.8,-999,-999,98393
2020-11-10T00:00:00Z,-1,-999,-10.8,77.6,6.7,-999,-999,98393
2020-11-10T02:00:00Z,0,-999,-11,79.5,6.5,-999,-999,98393
2020-11-10T03:00:00Z,0,-999,-11.3,79.6,6.4,-999,-999,98393
2020-11-10T04:00:00Z,-1,-999,-11.7,75,7.4,-999,-999,98393
2020-11-10T05:00:00Z,0,-999,-12,78.3,7.7,-999,-999,98393
2020-11-10T06:00:00Z,0,-999,-12.3,79.9,7.7,-999,-999,98393
2020-11-10T07:00:00Z,3,-999,-12.7,79.5,9.3,-999,-999,98393
2020-11-10T08:00:00Z,41,-999,-13.2,76.5,12.4,-999,-999,98393
2020-11-10T09:00:00Z,108,-999,-13.1,74.4,10.4,-999,-999,98393
2020-11-10T10:00:00Z,178,-999,-12.4,72.6,10.5,-999,-999,98393
2020-11-10T11:00:00Z,240,-999,-12,73.5,10.7,-999,-999,98393
2020-11-10T12:00:00Z,383,-999,-11.4,74.2,9.8,-999,-999,98393
2020-11-10T13:00:00Z,116,-999,-11.3,78.1,9.9,-999,-999,98393
2020-11-10T14:00:00Z,85,-999,-11.2,76.7,10.6,-999,-999,98393
2020-11-10T15:00:00Z,54,-999,-11.1,75.3,10.7,-999,-999,98393
2020-11-10T16:00:00Z,22,-999,-11.1,73.3,9.6,-999,-999,98393
2020-11-10T17:00:00Z,7,-999,-11.3,75.9,8.4,-999,-999,98393
2020-11-10T18:00:00Z,0,-999,-11.5,75.1,10.4,-999,-999,98393
2020-11-10T19:00:00Z,0,-999,-11.5,74.6,10.1,-999,-999,98393
2020-11-10T20:00:00Z,0,-999,-11.5,76.2,10.8,-999,-999,98393
2020-11-10T23:00:00Z,0,-999,-12.1,77.3,8.9,-999,-999,98393
2020-11-11T00:00:00Z,0,-999,-12.2,76.3,6.8,-999,-999,98393
2020-11-11T02:00:00Z,0,-999,-12.6,77.8,6.5,-999,-999,98393
2020-11-11T03:00:00Z,0,-999,-12.7,78.7,7.1,-999,-999,98393
2020-11-11T04:00:00Z,0,-999,-12.8,79.3,6.9,-999,-999,98393
2020-11-11T05:00:00Z,0,-999,-12.8,78.8,6.7,-999,-999,98393
2020-11-11T06:00:00Z,0,-999,-12.9,77.8,7.2,-999,-999,98393
2020-11-11T07:00:00Z,1,-999,-12.9,77.8,7.1,-999,-999,98393
2020-11-11T08:00:00Z,14,-999,-12.6,76.5,7.7,-999,-999,98393
2020-11-11T09:00:00Z,42,-999,-12.3,75.4,7.2,-999,-999,98393
2020-11-11T11:00:00Z,134,-999,-10.7,71,7.2,-999,-999,98393
2020-11-11T12:00:00Z,145,-999,-9.8,66.3,7.8,-999,-999,98393
2020-11-11T13:00:00Z,188,-999,-8.7,62.3,8,-999,-999,98393
2020-11-11T14:00:00Z,164,-999,-8.2,56.5,8.7,-999,-999,98393
2020-11-11T15:00:00Z,78,-999,-8.2,58.5,8.5,-999,-999,98393
2020-11-11T16:00:00Z,160,-999,-8.9,72.2,8.4,-999,-999,98393
2020-11-11T18:00:00Z,0,-999,-9,69.4,7.5,-999,-999,98393
2020-11-11T19:00:00Z,0,-999,-9,68.8,6.5,-999,-999,98393
2020-11-11T20:00:00Z,0,-999,-9.6,77.5,5.3,-999,-999,98393
2020-11-11T22:00:00Z,0,-999,-10.7,88.8,5.6,-999,-999,98393
2020-11-11T23:00:00Z,0,-999,-10.5,85.5,6.1,-999,-999,98393
2020-11-12T00:00:00Z,0,-999,-10.7,82,7.2,-999,-999,98393
2020-11-12T02:00:00Z,0,-999,-10.9,81.3,5.5,-999,-999,98393
2020-11-12T03:00:00Z,0,-999,-11.2,81.1,5.9,-999,-999,98393
2020-11-12T04:00:00Z,0,-999,-11.3,81.6,6.3,-999,-999,98393
2020-11-12T05:00:00Z,0,-999,-11.1,80.5,6.9,-999,-999,98393
2020-11-12T06:00:00Z,0,-999,-11.6,82.4,3.6,-999,-999,98393
2020-11-12T08:00:00Z,30,-999,-13.5,75.9,7.1,-999,-999,98393
2020-11-12T09:00:00Z,67,-999,-13.9,76.7,9.3,-999,-999,98393
2020-11-12T10:00:00Z,130,-999,-13.6,76.4,11.8,-999,-999,98393
2020-11-12T11:00:00Z,226,-999,-13.2,75.2,12.2,-999,-999,98393
2020-11-12T12:00:00Z,405,-999,-11.9,66.6,11.3,-999,-999,98393
2020-11-12T13:00:00Z,332,-999,-11.1,63.2,10.4,-999,-999,98393
2020-11-12T14:00:00Z,184,-999,-10.6,63,9.4,-999,-999,98393
2020-11-12T15:00:00Z,107,-999,-9.7,56.4,9.6,-999,-999,98393
2020-11-12T16:00:00Z,18,-999,-9.4,53.8,9.1,-999,-999,98393
2020-11-12T18:00:00Z,-3,-999,-9.1,43,8.3,-999,-999,98393
2020-11-12T19:00:00Z,-3,-999,-8.9,43.1,8.7,-999,-999,98393
2020-11-12T20:00:00Z,-3,-999,-8.5,43.3,8.2,-999,-999,98393
2020-11-13T00:00:00Z,-3,-999,-7.6,35.5,7.6,-999,-999,98393
2020-11-13T02:00:00Z,-4,-999,-7,29,9,-999,-999,98393
2020-11-13T03:00:00Z,-4,-999,-6.7,24.8,10.9,-999,-999,98393
2020-11-13T05:00:00Z,-4,-999,-6.8,24.9,9.4,-999,-999,98393
2020-11-13T06:00:00Z,-4,-999,-7.2,27.9,7.9,-999,-999,98393
2020-11-13T07:00:00Z,-2,-999,-7.4,30.9,8.6,-999,-999,98393
2020-11-13T08:00:00Z,11,-999,-6.8,33.6,8.8,-999,-999,98393
2020-11-13T09:00:00Z,21,-999,-5.7,38.4,8.8,-999,-999,98393
2020-11-13T10:00:00Z,28,-999,-5.3,43.7,8.9,-999,-999,98393
2020-11-13T11:00:00Z,206,-999,-4.4,38.6,9.6,-999,-999,98393
2020-11-13T12:00:00Z,518,-999,-2.6,32,11.3,-999,-999,98393
2020-11-13T13:00:00Z,512,-999,-2.4,37.1,11.4,-999,-999,98393
2020-11-13T14:00:00Z,446,-999,-1.9,42.1,10.7,-999,-999,98393
2020-11-13T15:00:00Z,206,-999,-2.1,47.4,10.6,-999,-999,98393
2020-11-13T16:00:00Z,29,-999,-2.3,53.9,13.4,-999,-999,98393
2020-11-13T18:00:00Z,-3,-999,-2.7,54.4,14.6,-999,-999,98393
2020-11-13T20:00:00Z,-3,-999,-3,52.1,10.9,-999,-999,98393
2020-11-13T22:00:00Z,-1,-999,-3,50,7.6,-999,-999,98393
2020-11-13T23:00:00Z,0,-999,-4.6,71,8.6,-999,-999,98393
2020-11-14T02:00:00Z,0,-999,-5.9,87.9,6.8,-999,-999,98393
2020-11-14T03:00:00Z,0,-999,-5.9,88.2,8.4,-999,-999,98393
2020-11-14T04:00:00Z,0,-999,-5.8,87.2,7.4,-999,-999,98393
2020-11-14T05:00:00Z,0,-999,-5.8,87.5,8.3,-999,-999,98393
2020-11-14T06:00:00Z,0,-999,-5.7,85.6,8.5,-999,-999,98393
2020-11-14T07:00:00Z,0,-999,-6,87.6,8.1,-999,-999,98393
2020-11-14T08:00:00Z,12,-999,-7.4,85.7,5.5,-999,-999,98393
2020-11-14T09:00:00Z,26,-999,-9.3,83.6,3.6,-999,-999,98393
2020-11-14T10:00:00Z,37,-999,-10.8,85.2,4.4,-999,-999,98393
2020-11-14T14:00:00Z,67,-999,-13.3,84.2,6.5,-999,-999,98393
2020-11-14T15:00:00Z,49,-999,-13.5,85.9,6.5,-999,-999,98393
2020-11-14T16:00:00Z,28,-999,-13.6,83.2,5.3,-999,-999,98393
2020-11-14T19:00:00Z,0,-999,-14.2,76.9,5.2,-999,-999,98393
2020-11-14T20:00:00Z,0,-999,-14.4,75.8,6,-999,-999,98393
2020-11-14T22:00:00Z,0,-999,-14.6,77.2,9.2,-999,-999,98393
2020-11-14T23:00:00Z,0,-999,-14.4,75.6,9,-999,-999,98393
2020-11-15T00:00:00Z,0,-999,-14.2,76.3,9.6,-999,-999,98393
2020-11-15T02:00:00Z,-1,-999,-13.6,68.1,9.5,-999,-999,98393
2020-11-15T03:00:00Z,-2,-999,-12.6,60.2,10.1,-999,-999,98393
2020-11-15T04:00:00Z,-2,-999,-11.6,59.3,10.2,-999,-999,98393
2020-11-15T05:00:00Z,-2,-999,-11.2,59.7,10.9,-999,-999,98393
2020-11-15T06:00:00Z,-1,-999,-10.6,64,9.7,-999,-999,98393
2020-11-15T07:00:00Z,2,-999,-10.2,68.8,10.1,-999,-999,98393
2020-11-15T08:00:00Z,49,-999,-9.4,71.6,12.2,-999,-999,98393
2020-11-15T09:00:00Z,102,-999,-8.2,72.2,11.9,-999,-999,98393
2020-11-15T11:00:00Z,88,-999,-7.5,72.1,10.4,-999,-999,98393
2020-11-15T12:00:00Z,98,-999,-6.5,70.6,10.7,-999,-999,98393
2020-11-15T13:00:00Z,47,-999,-6.3,75.2,8.7,-999,-999,98393
2020-11-15T14:00:00Z,159,-999,-5.8,79.1,8,-999,-999,98393
2020-11-15T15:00:00Z,10,-999,-5.5,82.1,7.1,-999,-999,98393
2020-11-15T16:00:00Z,6,-999,-5.4,80.4,6.3,-999,-999,98393
2020-11-15T17:00:00Z,1,-999,-4.9,76.1,7.2,-999,-999,98393
2020-11-15T18:00:00Z,0,-999,-4.5,73.6,8,-999,-999,98393
2020-11-15T19:00:00Z,0,-999,-4.3,71.6,9.6,-999,-999,98393
2020-11-15T20:00:00Z,0,-999,-4.1,70.9,9.6,-999,-999,98393
2020-11-15T22:00:00Z,0,-999,-3.7,69,9.2,-999,-999,98393
2020-11-15T23:00:00Z,-1,-999,-3.4,70,10.6,-999,-999,98393
2020-11-16T00:00:00Z,-1,-999,-3.1,70.1,10.2,-999,-999,98393
2020-11-16T01:00:00Z,-1,-999,-2.9,69.6,10.2,-999,-999,98393
2020-11-16T02:00:00Z,-1,-999,-2.6,68.7,12,-999,-999,98393
2020-11-16T03:00:00Z,-1,-999,-2.2,67.7,12,-999,-999,98393
2020-11-16T04:00:00Z,-1,-999,-2,64.5,11.8,-999,-999,98393
2020-11-16T05:00:00Z,-1,-999,-1.9,62.6,12.2,-999,-999,98393
2020-11-16T06:00:00Z,-1,-999,-1.6,62.6,13.4,-999,-999,98393
2020-11-16T07:00:00Z,2,-999,-1.4,61.2,12.7,-999,-999,98393
2020-11-16T08:00:00Z,18,-999,-1.2,61.4,11.6,-999,-999,98393
2020-11-16T09:00:00Z,35,-999,-0.9,62.3,10.4,-999,-999,98393
2020-11-16T10:00:00Z,60,-999,-0.8,62.8,9.5,-999,-999,98393
2020-11-16T11:00:00Z,165,-999,-0.2,61.2,8.9,-999,-999,98393
2020-11-16T12:00:00Z,469,-999,1.5,55,7.7,-999,-999,98393
2020-11-16T13:00:00Z,484,-999,2.2,51.6,7.5,-999,-999,98393
2020-11-16T14:00:00Z,389,-999,2.8,50.4,6.7,-999,-999,98393
2020-11-16T15:00:00Z,196,-999,2.5,52,5.4,-999,-999,98393
2020-11-16T16:00:00Z,15,-999,1.8,55.2,6.5,-999,-999,98393
2020-11-16T17:00:00Z,4,-999,1.6,57.2,7.3,-999,-999,98393
2020-11-16T18:00:00Z,-3,-999,1.3,59,6.2,-999,-999,98393
2020-11-16T19:00:00Z,-3,-999,1.3,58.3,7.1,-999,-999,98393
2020-11-16T20:00:00Z,-3,-999,1.4,54.7,7,-999,-999,98393
2020-11-16T21:00:00Z,-3,-999,1.2,53.7,6.3,-999,-999,98393
2020-11-16T22:00:00Z,-3,-999,1.4,49.9,6.6,-999,-999,98393
2020-11-16T23:00:00Z,-3,-999,1.7,45.4,5.9,-999,-999,98393
2020-11-17T00:00:00Z,-3,-999,1.6,45.2,6.2,-999,-999,98393
2020-11-17T01:00:00Z,-3,-999,2.4,37.2,7.2,-999,-999,98393
2020-11-17T02:00:00Z,-3,-999,2.6,35.1,7.9,-999,-999,98393
2020-11-17T03:00:00Z,-3,-999,2.4,36.1,7.4,-999,-999,98393
2020-11-17T04:00:00Z,-3,-999,2.9,31.5,6.9,-999,-999,98393
2020-11-17T05:00:00Z,-3,-999,3,30.1,6.3,-999,-999,98393
2020-11-17T06:00:00Z,-3,-999,2.2,33.7,5.9,-999,-999,98393
