datetime,Depth_meter,Dissolved_oxygen_gram_per_cubicMeter
2018-04-15T17:00:00Z,4.5,0.059
2018-04-15T17:30:00Z,0.5,7.652
2018-04-15T17:30:00Z,4.5,0.058
2018-04-15T18:00:00Z,0.5,7.631
2018-04-15T18:00:00Z,4.5,0.059
2018-04-15T18:30:00Z,0.5,7.633
2018-04-15T18:30:00Z,4.5,0.059
2018-04-15T19:00:00Z,0.5,7.6
2018-04-15T19:00:00Z,4.5,0.059
2018-04-15T19:30:00Z,0.5,7.571
2018-04-15T19:30:00Z,4.5,0.059
2018-04-15T20:00:00Z,0.5,7.537
2018-04-15T20:00:00Z,4.5,0.059
2018-04-15T20:30:00Z,0.5,7.555
2018-04-15T20:30:00Z,4.5,0.058
2018-04-15T21:00:00Z,0.5,7.545
2018-04-15T21:00:00Z,4.5,0.059
2018-04-15T21:30:00Z,0.5,7.517
2018-04-15T21:30:00Z,4.5,0.059
2018-04-15T22:00:00Z,0.5,7.499
2018-04-15T22:00:00Z,4.5,0.057
2018-04-15T22:30:00Z,0.5,7.444
2018-04-15T22:30:00Z,4.5,0.06
2018-04-15T23:00:00Z,0.5,7.555
2018-04-15T23:00:00Z,4.5,0.06
2018-04-15T23:30:00Z,0.5,7.658
2018-04-15T23:30:00Z,4.5,0.058
2018-04-16T00:00:00Z,0.5,7.784
2018-04-16T00:00:00Z,4.5,0.06
2018-04-16T00:30:00Z,0.5,7.799
2018-04-16T00:30:00Z,4.5,0.057
2018-04-16T01:00:00Z,0.5,7.785
2018-04-16T01:00:00Z,4.5,0.058
2018-04-16T01:30:00Z,0.5,7.817
2018-04-16T01:30:00Z,4.5,0.058
2018-04-16T02:00:00Z,0.5,7.828
2018-04-16T02:00:00Z,4.5,0.059
2018-04-16T02:30:00Z,0.5,7.836
2018-04-16T02:30:00Z,4.5,0.058
2018-04-16T03:00:00Z,0.5,7.902
2018-04-16T03:00:00Z,4.5,0.059
2018-04-16T03:30:00Z,0.5,7.907
2018-04-16T03:30:00Z,4.5,0.059
2018-04-16T04:00:00Z,0.5,7.91
2018-04-16T04:00:00Z,4.5,0.059
2018-04-16T04:30:00Z,0.5,7.927
2018-04-16T04:30:00Z,4.5,0.059
2018-04-16T05:00:00Z,0.5,7.944
2018-04-16T05:00:00Z,4.5,0.058
2018-04-16T05:30:00Z,0.5,7.916
2018-04-16T05:30:00Z,4.5,0.059
2018-04-16T06:00:00Z,0.5,7.913
2018-04-16T06:00:00Z,4.5,0.057
2018-04-16T06:30:00Z,0.5,7.944
2018-04-16T06:30:00Z,4.5,0.059
2018-04-16T07:00:00Z,0.5,7.89
2018-04-16T07:00:00Z,4.5,0.059
2018-04-16T07:30:00Z,0.5,7.846
2018-04-16T07:30:00Z,4.5,0.06
2018-04-16T08:00:00Z,0.5,7.827
2018-04-16T08:00:00Z,4.5,0.06
2018-04-16T08:30:00Z,0.5,7.838
2018-04-16T08:30:00Z,4.5,0.058
2018-04-16T09:00:00Z,0.5,7.807
2018-04-16T09:00:00Z,4.5,0.059
2018-04-16T09:30:00Z,0.5,7.818
2018-04-16T09:30:00Z,4.5,0.058
2018-04-16T10:00:00Z,0.5,7.819
2018-04-16T10:00:00Z,4.5,0.059
2018-04-16T10:30:00Z,0.5,7.868
2018-04-16T10:30:00Z,4.5,0.061
2018-04-16T11:00:00Z,0.5,7.838
2018-04-16T11:00:00Z,4.5,0.058
2018-04-16T11:30:00Z,0.5,7.852
2018-04-16T11:30:00Z,4.5,0.06
2018-04-16T12:00:00Z,0.5,7.879
2018-04-16T12:00:00Z,4.5,0.059
2018-04-16T12:30:00Z,0.5,7.882
2018-04-16T12:30:00Z,4.5,0.06
2018-04-16T13:00:00Z,0.5,7.875
2018-04-16T13:00:00Z,4.5,0.058
2018-04-16T13:30:00Z,0.5,7.893
2018-04-16T13:30:00Z,4.5,0.057
2018-04-16T14:00:00Z,0.5,7.912
2018-04-16T14:00:00Z,4.5,0.059
2018-04-16T14:30:00Z,0.5,7.931
2018-04-16T14:30:00Z,4.5,0.058
2018-04-16T15:00:00Z,0.5,7.888
2018-04-16T15:00:00Z,4.5,0.059
2018-04-16T15:30:00Z,0.5,7.847
2018-04-16T15:30:00Z,4.5,0.059
2018-04-16T16:00:00Z,0.5,7.8
2018-04-16T16:00:00Z,4.5,0.058
2018-04-16T16:30:00Z,0.5,7.754
2018-04-16T16:30:00Z,4.5,0.059
2018-04-16T17:00:00Z,0.5,7.783
2018-04-16T17:00:00Z,4.5,0.058
2018-04-16T17:30:00Z,0.5,7.753
2018-04-16T17:30:00Z,4.5,0.059
2018-04-16T18:00:00Z,0.5,7.688
2018-04-16T18:00:00Z,4.5,0.058
2018-04-16T18:30:00Z,0.5,7.677
2018-04-16T18:30:00Z,4.5,0.059
2018-04-16T19:00:00Z,0.5,7.652
2018-04-16T19:00:00Z,4.5,0.058
2018-04-16T19:30:00Z,0.5,7.654
2018-04-16T19:30:00Z,4.5,0.058
2018-04-16T20:00:00Z,0.5,7.622
2018-04-16T20:00:00Z,4.5,0.059
2018-04-16T20:30:00Z,0.5,7.603
2018-04-16T20:30:00Z,4.5,0.059
2018-04-16T21:00:00Z,0.5,7.567
2018-04-16T21:00:00Z,4.5,0.058
2018-04-16T21:30:00Z,0.5,7.621
2018-04-16T21:30:00Z,4.5,0.059
2018-04-16T22:00:00Z,0.5,7.616
2018-04-16T22:00:00Z,4.5,0.058
2018-04-16T22:30:00Z,0.5,7.589
2018-04-16T22:30:00Z,4.5,0.059
2018-04-16T23:00:00Z,0.5,7.565
2018-04-16T23:00:00Z,4.5,0.058
2018-04-16T23:30:00Z,0.5,7.574
2018-04-16T23:30:00Z,4.5,0.06
2018-04-17T00:00:00Z,0.5,7.581
2018-04-17T00:00:00Z,4.5,0.057
2018-04-17T00:30:00Z,0.5,7.621
2018-04-17T00:30:00Z,4.5,0.058
2018-04-17T01:00:00Z,0.5,7.625
2018-04-17T01:00:00Z,4.5,0.058
2018-04-17T01:30:00Z,0.5,7.616
2018-04-17T01:30:00Z,4.5,0.058
2018-04-17T02:00:00Z,0.5,7.633
2018-04-17T02:00:00Z,4.5,0.058
2018-04-17T02:30:00Z,0.5,7.597
2018-04-17T02:30:00Z,4.5,0.059
2018-04-17T03:00:00Z,0.5,7.681
2018-04-17T03:00:00Z,4.5,0.059
2018-04-17T03:30:00Z,0.5,7.679
2018-04-17T03:30:00Z,4.5,0.057
2018-04-17T04:00:00Z,0.5,7.652
2018-04-17T04:00:00Z,4.5,0.059
2018-04-17T04:30:00Z,0.5,7.663
2018-04-17T04:30:00Z,4.5,0.058
2018-04-17T05:00:00Z,0.5,7.658
2018-04-17T05:00:00Z,4.5,0.058
2018-04-17T05:30:00Z,0.5,7.67
2018-04-17T05:30:00Z,4.5,0.057
2018-04-17T06:00:00Z,0.5,7.663
2018-04-17T06:00:00Z,4.5,0.059
2018-04-17T06:30:00Z,0.5,7.666
2018-04-17T06:30:00Z,4.5,0.06
2018-04-17T07:00:00Z,0.5,7.68
2018-04-17T07:00:00Z,4.5,0.058
2018-04-17T07:30:00Z,0.5,7.688
2018-04-17T07:30:00Z,4.5,0.057
2018-04-17T08:00:00Z,0.5,7.709
2018-04-17T08:00:00Z,4.5,0.058
2018-04-17T08:30:00Z,0.5,7.666
2018-04-17T08:30:00Z,4.5,0.06
2018-04-17T09:00:00Z,0.5,7.689
2018-04-17T09:00:00Z,4.5,0.059
2018-04-17T09:30:00Z,0.5,7.74
2018-04-17T09:30:00Z,4.5,0.058
2018-04-17T10:00:00Z,0.5,7.751
2018-04-17T10:00:00Z,4.5,0.058
2018-04-17T10:30:00Z,0.5,7.787
2018-04-17T10:30:00Z,4.5,0.058
2018-04-17T11:00:00Z,0.5,7.842
2018-04-17T11:00:00Z,4.5,0.058
2018-04-17T11:30:00Z,0.5,7.85
2018-04-17T11:30:00Z,4.5,0.057
2018-04-17T12:00:00Z,0.5,7.869
2018-04-17T12:00:00Z,4.5,0.06
2018-04-17T12:30:00Z,0.5,7.881
2018-04-17T12:30:00Z,4.5,0.058
2018-04-17T13:00:00Z,0.5,7.899
2018-04-17T13:00:00Z,4.5,0.059
2018-04-17T13:30:00Z,0.5,7.868
2018-04-17T13:30:00Z,4.5,0.06
2018-04-17T14:00:00Z,0.5,7.857
2018-04-17T14:00:00Z,4.5,0.059
2018-04-17T14:30:00Z,0.5,7.815
2018-04-17T14:30:00Z,4.5,0.059
2018-04-17T15:00:00Z,0.5,7.761
2018-04-17T15:00:00Z,4.5,0.058
2018-04-17T15:30:00Z,0.5,7.686
2018-04-17T15:30:00Z,4.5,0.06
2018-04-17T16:00:00Z,0.5,7.67
2018-04-17T16:00:00Z,4.5,0.059
2018-04-17T16:30:00Z,0.5,7.623
2018-04-17T16:30:00Z,4.5,0.06
2018-04-17T17:00:00Z,0.5,7.643
2018-04-17T17:00:00Z,4.5,0.058
2018-04-17T17:30:00Z,0.5,7.628
2018-04-17T17:30:00Z,4.5,0.058
2018-04-17T18:00:00Z,0.5,7.646
2018-04-17T18:00:00Z,4.5,0.059
2018-04-17T18:30:00Z,0.5,7.606
2018-04-17T18:30:00Z,4.5,0.058
2018-04-17T19:00:00Z,0.5,7.684
2018-04-17T19:00:00Z,4.5,0.058
2018-04-17T19:30:00Z,0.5,7.654
2018-04-17T19:30:00Z,4.5,0.058
2018-04-17T20:00:00Z,0.5,7.721
2018-04-17T20:00:00Z,4.5,0.058
2018-04-17T20:30:00Z,0.5,7.651
2018-04-17T20:30:00Z,4.5,0.06
2018-04-17T21:00:00Z,0.5,7.599
2018-04-17T21:00:00Z,4.5,0.058
2018-04-17T21:30:00Z,0.5,7.556
2018-04-17T21:30:00Z,4.5,0.06
2018-04-17T22:00:00Z,0.5,7.524
2018-04-17T22:00:00Z,4.5,0.059
2018-04-17T22:30:00Z,0.5,7.597
2018-04-17T22:30:00Z,4.5,0.059
2018-04-17T23:00:00Z,0.5,7.621
2018-04-17T23:00:00Z,4.5,0.06
2018-04-17T23:30:00Z,0.5,7.641
2018-04-17T23:30:00Z,4.5,0.059
2018-04-18T00:00:00Z,0.5,7.658
2018-04-18T00:00:00Z,4.5,0.06
2018-04-18T00:30:00Z,0.5,7.676
2018-04-18T00:30:00Z,4.5,0.058
2018-04-18T01:00:00Z,0.5,7.707
2018-04-18T01:00:00Z,4.5,0.058
2018-04-18T01:30:00Z,0.5,7.72
2018-04-18T01:30:00Z,4.5,0.059
2018-04-18T02:00:00Z,0.5,7.751
2018-04-18T02:00:00Z,4.5,0.059
2018-04-18T02:30:00Z,0.5,7.72
2018-04-18T02:30:00Z,4.5,0.059
2018-04-18T03:00:00Z,0.5,7.735
2018-04-18T03:00:00Z,4.5,0.058
2018-04-18T03:30:00Z,0.5,7.744
2018-04-18T03:30:00Z,4.5,0.059
2018-04-18T04:00:00Z,0.5,7.719
2018-04-18T04:00:00Z,4.5,0.059
2018-04-18T04:30:00Z,0.5,7.755
2018-04-18T04:30:00Z,4.5,0.058
2018-04-18T05:00:00Z,0.5,7.768
2018-04-18T05:00:00Z,4.5,0.058
2018-04-18T05:30:00Z,0.5,7.781
2018-04-18T05:30:00Z,4.5,0.059
2018-04-18T06:00:00Z,0.5,7.763
2018-04-18T06:00:00Z,4.5,0.058
2018-04-18T06:30:00Z,0.5,7.728
2018-04-18T06:30:00Z,4.5,0.058
2018-04-18T07:00:00Z,0.5,7.705
2018-04-18T07:00:00Z,4.5,0.058
2018-04-18T07:30:00Z,0.5,7.719
2018-04-18T07:30:00Z,4.5,0.058
2018-04-18T08:00:00Z,0.5,7.679
2018-04-18T08:00:00Z,4.5,0.059
2018-04-18T08:30:00Z,0.5,7.659
2018-04-18T08:30:00Z,4.5,0.059
2018-04-18T09:00:00Z,0.5,7.637
2018-04-18T09:00:00Z,4.5,0.058
2018-04-18T09:30:00Z,0.5,7.642
2018-04-18T09:30:00Z,4.5,0.059
2018-04-18T10:00:00Z,0.5,7.609
2018-04-18T10:00:00Z,4.5,0.06
2018-04-18T10:30:00Z,0.5,7.605
2018-04-18T10:30:00Z,4.5,0.058
2018-04-18T11:00:00Z,0.5,7.577
2018-04-18T11:00:00Z,4.5,0.058
2018-04-18T11:30:00Z,0.5,7.606
2018-04-18T11:30:00Z,4.5,0.057
2018-04-18T12:00:00Z,0.5,7.667
2018-04-18T12:00:00Z,4.5,0.058
2018-04-18T12:30:00Z,0.5,7.666
2018-04-18T12:30:00Z,4.5,0.061
2018-04-18T13:00:00Z,0.5,7.635
2018-04-18T13:00:00Z,4.5,0.058
2018-04-18T13:30:00Z,0.5,7.602
2018-04-18T13:30:00Z,4.5,0.058
2018-04-18T14:00:00Z,0.5,7.582
2018-04-18T14:00:00Z,4.5,0.059
2018-04-18T14:30:00Z,0.5,7.68
2018-04-18T14:30:00Z,4.5,0.059
2018-04-18T15:00:00Z,0.5,7.697
2018-04-18T15:00:00Z,4.5,0.058
2018-04-18T15:30:00Z,0.5,7.68
2018-04-18T15:30:00Z,4.5,0.058
2018-04-18T16:00:00Z,0.5,7.697
2018-04-18T16:00:00Z,4.5,0.059
2018-04-18T16:30:00Z,0.5,7.672
2018-04-18T16:30:00Z,4.5,0.059
2018-04-18T17:00:00Z,0.5,7.635
2018-04-18T17:00:00Z,4.5,0.057
2018-04-18T17:30:00Z,0.5,7.579
2018-04-18T17:30:00Z,4.5,0.059
2018-04-18T18:00:00Z,0.5,7.533
2018-04-18T18:00:00Z,4.5,0.059
2018-04-18T18:30:00Z,0.5,7.547
2018-04-18T18:30:00Z,4.5,0.06
2018-04-18T19:00:00Z,0.5,7.509
2018-04-18T19:00:00Z,4.5,0.059
2018-04-18T19:30:00Z,0.5,7.462
2018-04-18T19:30:00Z,4.5,0.058
2018-04-18T20:00:00Z,0.5,7.554
2018-04-18T20:00:00Z,4.5,0.059
2018-04-18T20:30:00Z,0.5,7.598
2018-04-18T20:30:00Z,4.5,0.059
2018-04-18T21:00:00Z,0.5,7.603
2018-04-18T21:00:00Z,4.5,0.059
2018-04-18T21:30:00Z,0.5,7.591
2018-04-18T21:30:00Z,4.5,0.058
2018-04-18T22:00:00Z,0.5,7.551
2018-04-18T22:00:00Z,4.5,0.059
2018-04-18T22:30:00Z,0.5,7.519
2018-04-18T22:30:00Z,4.5,0.058
2018-04-18T23:00:00Z,0.5,7.557
2018-04-18T23:00:00Z,4.5,0.058
2018-04-18T23:30:00Z,0.5,7.618
2018-04-18T23:30:00Z,4.5,0.061
2018-04-19T00:00:00Z,0.5,7.625
2018-04-19T00:00:00Z,4.5,0.058
2018-04-19T00:30:00Z,0.5,7.622
2018-04-19T00:30:00Z,4.5,0.06
2018-04-19T01:00:00Z,0.5,7.571
2018-04-19T01:00:00Z,4.5,0.059
2018-04-19T01:30:00Z,0.5,7.527
2018-04-19T01:30:00Z,4.5,0.059
2018-04-19T02:00:00Z,0.5,7.549
2018-04-19T02:00:00Z,4.5,0.058
2018-04-19T02:30:00Z,0.5,7.494
2018-04-19T02:30:00Z,4.5,0.06
2018-04-19T03:00:00Z,0.5,7.511
2018-04-19T03:00:00Z,4.5,0.058
2018-04-19T03:30:00Z,0.5,7.602
2018-04-19T03:30:00Z,4.5,0.059
2018-04-19T04:00:00Z,0.5,7.696
2018-04-19T04:00:00Z,4.5,0.059
2018-04-19T04:30:00Z,0.5,7.637
2018-04-19T04:30:00Z,4.5,0.059
2018-04-19T05:00:00Z,0.5,7.658
2018-04-19T05:00:00Z,4.5,0.059
2018-04-19T05:30:00Z,0.5,7.606
2018-04-19T05:30:00Z,4.5,0.058
2018-04-19T06:00:00Z,0.5,7.666
2018-04-19T06:00:00Z,4.5,0.058
2018-04-19T06:30:00Z,0.5,7.673
2018-04-19T06:30:00Z,4.5,0.058
2018-04-19T07:00:00Z,0.5,7.758
2018-04-19T07:00:00Z,4.5,0.06
2018-04-19T07:30:00Z,0.5,7.827
2018-04-19T07:30:00Z,4.5,0.059
2018-04-19T08:00:00Z,0.5,7.802
2018-04-19T08:00:00Z,4.5,0.06
2018-04-19T08:30:00Z,0.5,7.831
2018-04-19T08:30:00Z,4.5,0.059
2018-04-19T09:00:00Z,0.5,7.821
2018-04-19T09:00:00Z,4.5,0.058
2018-04-19T09:30:00Z,0.5,7.811
2018-04-19T09:30:00Z,4.5,0.059
2018-04-19T10:00:00Z,0.5,7.871
2018-04-19T10:00:00Z,4.5,0.06
2018-04-19T10:30:00Z,0.5,7.923
2018-04-19T10:30:00Z,4.5,0.058
2018-04-19T11:00:00Z,0.5,7.961
2018-04-19T11:00:00Z,4.5,0.059
2018-04-19T11:30:00Z,0.5,7.993
2018-04-19T11:30:00Z,4.5,0.059
2018-04-19T12:00:00Z,0.5,8.046
2018-04-19T12:00:00Z,4.5,0.058
2018-04-19T12:30:00Z,0.5,8.064
2018-04-19T12:30:00Z,4.5,0.059
2018-04-19T13:00:00Z,0.5,8.03
2018-04-19T13:00:00Z,4.5,0.058
2018-04-19T13:30:00Z,0.5,8.049
2018-04-19T13:30:00Z,4.5,0.059
2018-04-19T14:00:00Z,0.5,8.071
2018-04-19T14:00:00Z,4.5,0.059
2018-04-19T14:30:00Z,0.5,8.064
2018-04-19T14:30:00Z,4.5,0.059
2018-04-19T15:00:00Z,0.5,7.989
2018-04-19T15:00:00Z,4.5,0.058
2018-04-19T15:30:00Z,0.5,8.179
2018-04-19T15:30:00Z,4.5,0.059
2018-04-19T16:00:00Z,0.5,8.158
2018-04-19T16:00:00Z,4.5,0.061
2018-04-19T16:30:00Z,0.5,8.049
2018-04-19T16:30:00Z,4.5,0.059
2018-04-19T17:00:00Z,0.5,8.127
2018-04-19T17:00:00Z,4.5,0.058
2018-04-19T17:30:00Z,0.5,8.324
2018-04-19T17:30:00Z,4.5,0.06
2018-04-19T18:00:00Z,0.5,8.321
2018-04-19T18:00:00Z,4.5,0.06
2018-04-19T18:30:00Z,0.5,8.471
2018-04-19T18:30:00Z,4.5,0.059
2018-04-19T19:00:00Z,0.5,8.611
2018-04-19T19:00:00Z,4.5,0.058
2018-04-19T19:30:00Z,0.5,8.666
2018-04-19T19:30:00Z,4.5,0.059
2018-04-19T20:00:00Z,0.5,8.564
2018-04-19T20:00:00Z,4.5,0.058
2018-04-19T20:30:00Z,0.5,8.593
2018-04-19T20:30:00Z,4.5,0.058
2018-04-19T21:00:00Z,0.5,8.644
2018-04-19T21:00:00Z,4.5,0.059
2018-04-19T21:30:00Z,0.5,8.565
2018-04-19T21:30:00Z,4.5,0.059
2018-04-19T22:00:00Z,0.5,8.471
2018-04-19T22:00:00Z,4.5,0.059
2018-04-19T22:30:00Z,0.5,8.406
2018-04-19T22:30:00Z,4.5,0.059
2018-04-19T23:00:00Z,0.5,8.352
2018-04-19T23:00:00Z,4.5,0.059
2018-04-19T23:30:00Z,0.5,8.251
2018-04-19T23:30:00Z,4.5,0.058
2018-04-20T00:00:00Z,0.5,8.183
2018-04-20T00:00:00Z,4.5,0.057
2018-04-20T00:30:00Z,0.5,8.18
2018-04-20T00:30:00Z,4.5,0.06
2018-04-20T01:00:00Z,0.5,8.092
2018-04-20T01:00:00Z,4.5,0.058
2018-04-20T01:30:00Z,0.5,7.999
2018-04-20T01:30:00Z,4.5,0.06
2018-04-20T02:00:00Z,0.5,8.086
2018-04-20T02:00:00Z,4.5,0.059
2018-04-20T02:30:00Z,0.5,8.231
2018-04-20T02:30:00Z,4.5,0.061
2018-04-20T03:00:00Z,0.5,8.279
2018-04-20T03:00:00Z,4.5,0.058
2018-04-20T03:30:00Z,0.5,8.332
2018-04-20T03:30:00Z,4.5,0.059
2018-04-20T04:00:00Z,0.5,8.362
2018-04-20T04:00:00Z,4.5,0.059
2018-04-20T04:30:00Z,0.5,8.283
2018-04-20T04:30:00Z,4.5,0.06
2018-04-20T05:00:00Z,0.5,8.29
2018-04-20T05:00:00Z,4.5,0.06
2018-04-20T05:30:00Z,0.5,8.261
2018-04-20T05:30:00Z,4.5,0.059
2018-04-20T06:00:00Z,0.5,8.283
2018-04-20T06:00:00Z,4.5,0.059
2018-04-20T06:30:00Z,0.5,8.216
2018-04-20T06:30:00Z,4.5,0.059
2018-04-20T07:00:00Z,0.5,8.215
2018-04-20T07:00:00Z,4.5,0.059
2018-04-20T07:30:00Z,0.5,8.211
2018-04-20T07:30:00Z,4.5,0.061
2018-04-20T08:00:00Z,0.5,8.165
2018-04-20T08:00:00Z,4.5,0.058
2018-04-20T08:30:00Z,0.5,8.152
2018-04-20T08:30:00Z,4.5,0.059
2018-04-20T09:00:00Z,0.5,8.099
2018-04-20T09:00:00Z,4.5,0.06
2018-04-20T09:30:00Z,0.5,8.079
2018-04-20T09:30:00Z,4.5,0.059
2018-04-20T10:00:00Z,0.5,8.088
2018-04-20T10:00:00Z,4.5,0.057
2018-04-20T10:30:00Z,0.5,8.169
2018-04-20T10:30:00Z,4.5,0.06
2018-04-20T11:00:00Z,0.5,8.158
2018-04-20T11:00:00Z,4.5,0.059
2018-04-20T11:30:00Z,0.5,8.145
2018-04-20T11:30:00Z,4.5,0.059
2018-04-20T12:00:00Z,0.5,8.105
2018-04-20T12:00:00Z,4.5,0.06
2018-04-20T12:30:00Z,0.5,8.089
2018-04-20T12:30:00Z,4.5,0.058
2018-04-20T13:00:00Z,0.5,8.114
2018-04-20T13:00:00Z,4.5,0.058
2018-04-20T13:30:00Z,0.5,8.137
2018-04-20T13:30:00Z,4.5,0.06
2018-04-20T14:00:00Z,0.5,8.239
2018-04-20T14:00:00Z,4.5,0.058
2018-04-20T14:30:00Z,0.5,8.212
2018-04-20T14:30:00Z,4.5,0.056
2018-04-20T15:00:00Z,0.5,8.247
2018-04-20T15:00:00Z,4.5,0.059
2018-04-20T15:30:00Z,0.5,8.163
2018-04-20T15:30:00Z,4.5,0.059
2018-04-20T16:00:00Z,0.5,8.102
2018-04-20T16:00:00Z,4.5,0.058
2018-04-20T16:30:00Z,0.5,8.073
2018-04-20T16:30:00Z,4.5,0.058
2018-04-20T17:00:00Z,0.5,8.037
2018-04-20T17:00:00Z,4.5,0.058
2018-04-20T17:30:00Z,0.5,8.069
2018-04-20T17:30:00Z,4.5,0.059
2018-04-20T18:00:00Z,0.5,8.075
2018-04-20T18:00:00Z,4.5,0.058
2018-04-20T18:30:00Z,0.5,8.091
2018-04-20T18:30:00Z,4.5,0.059
2018-04-20T19:00:00Z,0.5,8.06
2018-04-20T19:00:00Z,4.5,0.058
2018-04-20T19:30:00Z,0.5,8.025
2018-04-20T19:30:00Z,4.5,0.058
2018-04-20T20:00:00Z,0.5,8.074
2018-04-20T20:00:00Z,4.5,0.059
2018-04-20T20:30:00Z,0.5,8.054
2018-04-20T20:30:00Z,4.5,0.057
2018-04-20T21:00:00Z,0.5,8.056
2018-04-20T21:00:00Z,4.5,0.059
2018-04-20T21:30:00Z,0.5,8.055
2018-04-20T21:30:00Z,4.5,0.059
2018-04-20T22:00:00Z,0.5,7.939
2018-04-20T22:00:00Z,4.5,0.059
2018-04-20T22:30:00Z,0.5,7.849
2018-04-20T22:30:00Z,4.5,0.059
2018-04-20T23:00:00Z,0.5,7.834
2018-04-20T23:00:00Z,4.5,0.059
2018-04-20T23:30:00Z,0.5,7.814
2018-04-20T23:30:00Z,4.5,0.061
2018-04-21T00:00:00Z,0.5,7.797
2018-04-21T00:00:00Z,4.5,0.059
2018-04-21T00:30:00Z,0.5,7.785
2018-04-21T00:30:00Z,4.5,0.057
2018-04-21T01:00:00Z,0.5,7.778
2018-04-21T01:00:00Z,4.5,0.058
2018-04-21T01:30:00Z,0.5,7.742
2018-04-21T01:30:00Z,4.5,0.06
2018-04-21T02:00:00Z,0.5,7.73
2018-04-21T02:00:00Z,4.5,0.058
2018-04-21T02:30:00Z,0.5,7.695
2018-04-21T02:30:00Z,4.5,0.059
2018-04-21T03:00:00Z,0.5,7.728
2018-04-21T03:00:00Z,4.5,0.059
2018-04-21T03:30:00Z,0.5,7.806
2018-04-21T03:30:00Z,4.5,0.058
2018-04-21T04:00:00Z,0.5,7.829
2018-04-21T04:00:00Z,4.5,0.06
2018-04-21T04:30:00Z,0.5,7.836
2018-04-21T04:30:00Z,4.5,0.058
2018-04-21T05:00:00Z,0.5,7.848
2018-04-21T05:00:00Z,4.5,0.057
2018-04-21T05:30:00Z,0.5,7.827
2018-04-21T05:30:00Z,4.5,0.058
2018-04-21T06:00:00Z,0.5,7.855
2018-04-21T06:00:00Z,4.5,0.058
2018-04-21T06:30:00Z,0.5,7.851
2018-04-21T06:30:00Z,4.5,0.059
2018-04-21T07:00:00Z,0.5,7.795
2018-04-21T07:00:00Z,4.5,0.06
2018-04-21T07:30:00Z,0.5,7.756
2018-04-21T07:30:00Z,4.5,0.06
2018-04-21T08:00:00Z,0.5,7.738
2018-04-21T08:00:00Z,4.5,0.06
2018-04-21T08:30:00Z,0.5,7.755
2018-04-21T08:30:00Z,4.5,0.059
2018-04-21T09:00:00Z,0.5,7.772
2018-04-21T09:00:00Z,4.5,0.059
2018-04-21T09:30:00Z,0.5,7.781
2018-04-21T09:30:00Z,4.5,0.06
2018-04-21T10:00:00Z,0.5,7.815
2018-04-21T10:00:00Z,4.5,0.059
2018-04-21T10:30:00Z,0.5,7.842
2018-04-21T10:30:00Z,4.5,0.06
2018-04-21T11:00:00Z,0.5,7.833
2018-04-21T11:00:00Z,4.5,0.059
2018-04-21T11:30:00Z,0.5,7.836
2018-04-21T11:30:00Z,4.5,0.06
2018-04-21T12:00:00Z,0.5,7.845
2018-04-21T12:00:00Z,4.5,0.059
2018-04-21T12:30:00Z,0.5,7.883
2018-04-21T12:30:00Z,4.5,0.059
2018-04-21T13:00:00Z,0.5,7.947
2018-04-21T13:00:00Z,4.5,0.059
2018-04-21T13:30:00Z,0.5,8.021
2018-04-21T13:30:00Z,4.5,0.057
2018-04-21T14:00:00Z,0.5,8.021
2018-04-21T14:00:00Z,4.5,0.059
2018-04-21T14:30:00Z,0.5,8.03
2018-04-21T14:30:00Z,4.5,0.06
2018-04-21T15:00:00Z,0.5,8.061
2018-04-21T15:00:00Z,4.5,0.058
2018-04-21T15:30:00Z,0.5,8.078
2018-04-21T15:30:00Z,4.5,0.059
2018-04-21T16:00:00Z,0.5,8.125
2018-04-21T16:00:00Z,4.5,0.057
2018-04-21T16:30:00Z,0.5,8.096
2018-04-21T16:30:00Z,4.5,0.059
2018-04-21T17:00:00Z,0.5,8.157
2018-04-21T17:00:00Z,4.5,0.059
2018-04-21T17:30:00Z,0.5,8.17
2018-04-21T17:30:00Z,4.5,0.058
2018-04-21T18:00:00Z,0.5,8.217
2018-04-21T18:00:00Z,4.5,0.059
2018-04-21T18:30:00Z,0.5,8.208
2018-04-21T18:30:00Z,4.5,0.058
2018-04-21T19:00:00Z,0.5,8.193
2018-04-21T19:00:00Z,4.5,0.059
2018-04-21T19:30:00Z,0.5,8.203
2018-04-21T19:30:00Z,4.5,0.058
2018-04-21T20:00:00Z,0.5,8.175
2018-04-21T20:00:00Z,4.5,0.059
2018-04-21T20:30:00Z,0.5,8.134
2018-04-21T20:30:00Z,4.5,0.059
2018-04-21T21:00:00Z,0.5,8.179
2018-04-21T21:00:00Z,4.5,0.059
2018-04-21T21:30:00Z,0.5,8.256
2018-04-21T21:30:00Z,4.5,0.057
2018-04-21T22:00:00Z,0.5,8.247
2018-04-21T22:00:00Z,4.5,0.059
2018-04-21T22:30:00Z,0.5,8.262
2018-04-21T22:30:00Z,4.5,0.058
2018-04-21T23:00:00Z,0.5,8.284
2018-04-21T23:00:00Z,4.5,0.059
2018-04-21T23:30:00Z,0.5,8.248
2018-04-21T23:30:00Z,4.5,0.057
2018-04-22T00:00:00Z,0.5,8.196
2018-04-22T00:00:00Z,4.5,0.058
2018-04-22T00:30:00Z,0.5,8.133
2018-04-22T00:30:00Z,4.5,0.059
