"time","tempDegC_diff01_1","tempDegC_diff01_2","tempDegC_diff01_3","tempDegC_diff01_4","tempDegC_diff01_5","tempDegC_diff01_6","tempDegC_diff01_7","tempDegC_diff01_8","tempDegC_diff01_9","tempDegC_diff01_10","tempDegC_diff01_11","tempDegC_diff01_12","tempDegC_diff01_13","tempDegC_diff01_14","tempDegC_diff01_15","tempDegC_diff01_16","tempDegC_diff01_17","tempDegC_diff01_18","tempDegC_diff01_19","tempDegC_diff01_20","tempDegC_diff01_21","tempDegC_diff01_22","tempDegC_diff01_23","tempDegC_diff01_24","tempDegC_diff01_25"
2009-06-04 11:00:00,16.2156502356578,16.2477302773388,16.2326495459549,16.2081896291608,16.1847804157175,16.1665980950297,16.1136017239737,15.9847201108563,15.7495509013749,15.3178304871959,14.6009404385206,13.7540314742622,12.8807265390606,12.0111476469845,11.1570927688247,10.3266066994741,9.52365633725026,8.74810950226148,7.99707857984309,7.26639584561562,6.55149683642277,5.84791260280235,5.15149420683556,4.45855136377719,3.76762060347369
2009-06-04 12:00:00,16.3347316786479,16.35489052723,16.3222041588894,16.2848667718491,16.2610500878678,16.2127621439422,16.1450757579758,16.0070464606874,15.7624159824077,15.323889153977,14.6095416939218,13.7636676561879,12.8892535925125,12.0183615376595,11.163282796847,10.3319454054136,9.5282177555002,8.75194865692125,8.00025824836877,7.26898480295627,6.55356178851386,5.84951195219763,5.15267842792147,4.45937370884288,3.76815352689181
2009-06-04 13:00:00,16.461349863616,16.464777763396,16.4208326910373,16.3893528271557,16.3267448969618,16.261936844849,16.1793986783533,16.0312581052684,15.7768724203275,15.3313982031766,14.6189429661561,13.7738896407345,12.8982963237653,12.0259995057314,11.1698037077313,10.3375408512479,9.53298039807799,8.75594685420476,8.00356412219686,7.27167401536078,6.55570638814542,5.85117498234754,5.15391549286289,4.46024247699569,3.76872277503229
2009-06-04 14:00:00,16.5824307293108,16.5752458648437,16.5433471654276,16.4713329640826,16.3912502252005,16.3105876428839,16.2136073884356,16.0551431809251,15.7911781120664,15.3389823776825,14.6281020515122,13.7838786129189,12.9072115574513,12.0335611073117,11.1762666572753,10.3430904298471,9.53770856603506,8.75992049028538,8.00685319486407,7.2743521122479,6.55784393993782,5.85283430451551,5.15515289075524,4.4611149643773,3.76928742441414
2009-06-04 15:00:00,16.6954500835894,16.6864409062091,16.6538418138319,16.5501204326586,16.4521343328243,16.3565023953897,16.2459524573108,16.077410111933,15.8043143711838,15.3458308247749,14.6364137248378,13.7931571157114,12.91562166456,12.0407520172077,11.1824428930634,10.3484159272913,9.5422632046963,8.76376103158142,8.01004076303815,7.27695299864546,6.55992290112605,5.85444977935686,5.15635904759001,4.46196465519979,3.76982316048679
2009-06-04 16:00:00,16.795022575752,16.7851807412964,16.7534406497601,16.6221424282698,16.5071929297521,16.3978787175158,16.2749822238992,16.0969819339743,15.8154337056272,15.3512670439686,14.6433747123813,13.8013279809567,12.9232114277999,12.047325991528,11.1881407753746,10.3533678245798,9.54652743914108,8.7673770749923,8.01305534547494,7.27942077965931,6.56189958898721,5.85598727440617,5.15750684393805,4.46276852576464,3.77030939269087
2009-06-04 17:00:00,16.8709649127315,16.876035390456,16.8202219630538,16.6811318146873,16.552886181915,16.4319711024256,16.2985116350233,16.1121941876938,15.8232326380412,15.3542597455366,14.6482022570609,13.8077766011047,12.9294958272149,12.0529037589294,11.1930644974838,10.3577150813063,9.5503205905972,8.77062726720536,8.01578634685136,7.28166892438473,6.56370631096198,5.85739378227136,5.15855420422312,4.46349160675873,3.77071417331589
2009-06-04 18:00:00,16.9226431570811,16.9319319714029,16.8670436541725,16.7235161332934,16.5860751614534,16.4563711499172,16.3146244876161,16.1215790287287,15.8265616905151,15.3538983950379,14.6502052339084,13.8119602219453,12.934045639657,12.0571489502498,11.1969512580646,10.3612520858203,9.55348156483521,8.77338532286729,8.01813475292619,7.28361979330055,6.56528218268343,5.85862144864836,5.15946284993308,4.46410177381899,3.77100879386919
2009-06-04 19:00:00,16.9465492217842,16.9573871002759,16.8917555947088,16.748070784927,16.6056355436925,16.4702057343604,16.3226079349662,16.1245976031308,15.8249963679924,15.3498389938297,14.6491324883379,13.8136799750487,12.9367000437938,12.0599342892792,11.1997011568075,10.3639001830364,9.55594821313704,8.77560206296464,8.0200616310887,7.28524255860212,6.56660277918908,5.85965076767234,5.16021650520816,4.46458445181407,3.77118186272682
2009-06-04 20:00:00,16.9307537062578,16.9572095594911,16.8978506803088,16.757769941791,16.6137992967378,16.4752112403828,16.3237919662345,16.1222995135181,15.8193526259802,15.3427072395882,14.6454884041506,13.8133278083454,12.937760056275,12.0614931857983,11.2014959932608,10.3658007777284,9.55783030652769,8.77736261937324,8.02163297943716,7.28658837282416,6.56770772020438,5.86051224091146,5.16083801733735,4.46495668593448,3.77125243583978
