"time","tempDegC_heat00_1","tempDegC_heat00_2","tempDegC_heat00_3","tempDegC_heat00_4","tempDegC_heat00_5","tempDegC_heat00_6","tempDegC_heat00_7","tempDegC_heat00_8","tempDegC_heat00_9","tempDegC_heat00_10","tempDegC_heat00_11","tempDegC_heat00_12","tempDegC_heat00_13","tempDegC_heat00_14","tempDegC_heat00_15","tempDegC_heat00_16","tempDegC_heat00_17","tempDegC_heat00_18","tempDegC_heat00_19","tempDegC_heat00_20","tempDegC_heat00_21","tempDegC_heat00_22","tempDegC_heat00_23","tempDegC_heat00_24","tempDegC_heat00_25"
2009-06-04 11:00:00,12.096784749557,11.4542133234322,11.3880236446393,11.3024908848481,11.2005090388346,11.039267927957,10.8763028764241,10.7155726413155,10.5236859169559,10.2433237396357,9.83124144686027,9.34182249436628,8.83763438825936,8.34267473673235,7.86040762014168,7.39039474593597,6.93295210267906,6.48861864268784,6.05721538329777,5.63762550201222,5.22791973328224,4.82590872253458,4.42998190271524,4.03792490512607,3.64836956393489
2009-06-04 12:00:00,12.5828258180728,11.5903081953811,11.4424904340254,11.3417715003274,11.2273502376964,11.0638666128726,10.8958029244058,10.7278795867027,10.5287517903325,10.2439329539193,9.83348078626053,9.34635503994113,8.84255873576548,8.34695856141556,7.86398314962919,7.39348009833708,6.93571234718522,6.49111706863646,6.05945302921482,5.6395796812895,5.22956554448283,4.82722083928978,4.43094128370646,4.0385273604109,3.64864589515568
2009-06-04 13:00:00,13.1012803595929,11.7389429985526,11.5074693404137,11.384232350115,11.2570050177155,11.0897375443655,10.9162768396175,10.7411382305206,10.5347862543296,10.2454777752593,9.83619941368207,9.35111643772728,8.84768434692415,8.35144841538546,7.86774110910676,7.39670944584545,6.9385806113931,6.49369575503958,6.06175087324309,5.64157974502134,5.23124699861481,4.8285610796642,4.43192423486692,4.03915224892662,3.64894106142767
2009-06-04 14:00:00,13.6105543084711,11.894074558229,11.5770961916064,11.4272311968147,11.2869532155763,11.1150784359659,10.9362701792151,10.7541927739564,10.5408811941887,10.2472352228635,9.83886364781734,9.35569447815519,8.85268165422588,8.35588374714988,7.8714788727575,7.39992602282044,6.94143538337781,6.49626026075719,6.06403541070762,5.64356846672752,5.23291956037445,4.82989487124148,4.43290393691008,4.03977809996851,3.64923384315701
2009-06-04 15:00:00,14.0815608413199,12.0514178942849,11.6477836035765,11.4691362333212,11.3157314001283,11.1388585803321,10.9549474894422,10.7663684005324,10.5465005632069,10.248774083905,9.84116358073309,9.35985190182354,8.85735812633503,8.3601104755219,7.87507626177225,7.40303698138418,6.9442047745491,6.49875468075386,6.06626304964094,5.64551182243638,5.23455667311675,4.83120159217431,4.43386430723735,4.04039142681901,3.64951163279233
2009-06-04 16:00:00,14.4910406950673,12.2059350974847,11.7167860197102,11.5084837924711,11.3421346600638,11.1602204675946,10.9716196231235,10.7771046271437,10.5511952287641,10.2497322541415,9.84284013821103,9.36339165395751,8.86155340277326,8.36399948573525,7.87843218309412,7.40596410842246,6.94682818365558,6.50113183126767,6.06839692865344,5.64738097018629,5.23613575079872,4.83246365732647,4.43479150565389,4.0409804546561,3.64976375374164
2009-06-04 17:00:00,14.8055182107623,12.3511125995574,11.7805085566264,11.5429383565732,11.3643356812047,11.1778020529817,10.9852105886603,10.7855405511088,10.5542802979352,10.2495645492142,9.84348839983721,9.36600309999085,8.86501920755579,8.36735300019457,7.88139163300463,7.40858689034952,6.94921188096829,6.50331860257341,6.07037989259557,5.64913117308107,5.23762175085883,4.83365369722999,4.43566395468238,4.04152739704556,3.6499736405167
2009-06-04 18:00:00,14.9958580424062,12.4803681983823,11.8357910549498,11.5704211011394,11.3807342672925,11.1904046619762,10.9947755401443,10.7909189125126,10.555150766462,10.247788595267,9.84274956847884,9.36741148758273,8.86753576719081,8.36999535903932,7.88381649045891,7.4107976975113,6.95127201533671,6.50524947425767,6.07216060997424,5.65072214983063,5.23898302976218,4.83474691681638,4.43646198577097,4.04201582652818,3.65012640722455
2009-06-04 19:00:00,15.0541981462233,12.5890270154276,11.8811502202109,11.5901408224139,11.3907473377371,11.1976132808379,10.9999836341376,10.7929629730948,10.5535761299863,10.2442148199238,9.84049105580267,9.3675186359429,8.8690217252845,8.37185896171884,7.88565271744973,7.41255431278975,6.95297566730389,6.50689860049629,6.07371865121908,5.65213767753204,5.24020665783539,4.83573306112652,4.43717719428317,4.04243807294396,3.65021614709407
2009-06-04 20:00:00,14.9828227923946,12.6765171370333,11.9179167699896,11.603502435077,11.3955164371239,11.2003524205172,11.0015521362074,10.792216405027,10.5499668452443,10.2391549482122,9.83696997239523,9.36653088732282,8.86963432471861,8.37306279937163,7.88699193718873,7.41392820377761,6.95437868522551,6.50830946886699,6.07508774215249,5.65340382764458,5.24131272442752,4.836627622593,4.43782124148275,4.04280235616331,3.65025274099391
2009-06-04 21:00:00,14.8069816101883,12.7459752130231,11.9500243188551,11.6139490622364,11.3977894993061,11.2007982993094,11.0011788540452,10.7899918572239,10.5453354758518,10.2333922808388,9.83281061797684,9.36494186631354,8.86975627028531,8.37390256029706,7.88806402510824,7.41509898177208,6.95562154773881,6.50959182248845,6.07635348787507,5.65458729668785,5.24235313136985,4.83747095355022,4.4384252485195,4.04313266365159,3.65026124060209
2009-06-04 22:00:00,14.5586675335305,12.8000454917126,11.9803293446919,11.6240820280546,11.3996764338629,11.2006291606465,11.0001752354495,10.7873032049532,10.5404628402807,10.2275301340086,9.82849546226336,9.36313460243385,8.86968477698184,8.37460772593313,7.88904740427622,7.41620624740069,6.95681365816272,6.51083130077494,6.07758281474552,5.65574031896831,5.24336860051509,4.83829470019145,4.43901364670314,4.04344851780468,3.65026124146316
2009-06-04 23:00:00,14.2759934342527,12.8397523350607,12.0096939001491,11.6349153693369,11.4020671254533,11.2005733177449,10.9991126505594,10.7845884029466,10.5356810903055,10.2218218239947,9.82423192451853,9.36127686381138,8.86954931628931,8.37527700887611,7.89001840573602,7.41730987121439,6.9580021847758,6.51206499223621,6.07880478859824,5.6568856153732,5.24437687059675,4.83911257200304,4.43959698660373,4.04375895953993,3.65026124232423
2009-06-05 00:00:00,13.3112443573363,13.5909115305189,12.0375566449114,11.646278618945,11.4049350895927,11.2006469785966,10.9980077460057,10.7818532095434,10.5309853262747,10.2162575172935,9.820020248574,9.35937398364179,8.86935261872913,8.37591017928635,7.8909759780164,7.41840917128619,6.95918693694809,6.51329296823786,6.08001955228456,5.65802331395961,5.24537803977926,4.83992450881647,4.44017516628279,4.04406466373088,3.65026124318529
2009-06-05 01:00:00,13.1305504119063,13.4196440454542,12.1033967197933,11.6594153539545,11.4082991491783,11.2008646268507,10.9968763719692,10.7791038667688,10.5263717069745,10.2108286375434,9.81586059778501,9.3574309185721,8.86909738716353,8.37650713102904,7.89191913730354,7.41950345697568,6.96036768630226,6.51451526516029,6.08122722449206,5.65915352780687,5.24637219124383,4.84073046853186,4.44074817171027,4.04436613903171,3.65026124404636
2009-06-05 02:00:00,12.951951365831,12.7133586534941,12.7133586700713,11.6746968049257,11.4122368711069,11.2012431972973,10.9957335097452,10.7763465551491,10.5218368314542,10.2055273387431,9.81175287771418,9.35545220800677,8.86878628143014,8.37706788629727,7.89284698789585,7.42059205375807,6.96154418881989,6.51573190237795,6.08242791435045,5.66027636612603,5.2473593978974,4.84153042965597,4.44131604146872,4.04466377542638,3.65026124490743
2009-06-05 03:00:00,12.5594853812965,12.7644772747837,12.7644772913611,11.7269663287122,11.4181503841879,11.2018552423328,10.9945956304171,10.7735874608563,10.5173777183797,10.2003464435188,9.80769678481653,9.35344200524669,8.86842190663865,8.3775925811125,7.89375871941826,7.42167430620944,6.96271618746582,6.51694288316176,6.08362172127741,5.6613919332042,5.24833972665876,4.84232439038256,4.44187884463971,4.04495787715957,3.6502612457685
