"datetime","diffM2s-2_0","diffM2s-2_0.5","diffM2s-2_1","diffM2s-2_1.5","diffM2s-2_2","diffM2s-2_2.5","diffM2s-2_3","diffM2s-2_3.5","diffM2s-2_4","diffM2s-2_4.5","diffM2s-2_5","diffM2s-2_5.5","diffM2s-2_6","diffM2s-2_6.5","diffM2s-2_7","diffM2s-2_7.5","diffM2s-2_8","diffM2s-2_8.5","diffM2s-2_9","diffM2s-2_9.5","diffM2s-2_10","diffM2s-2_10.5","diffM2s-2_11","diffM2s-2_11.5","diffM2s-2_12","diffM2s-2_12.5","diffM2s-2_13","diffM2s-2_13.5","diffM2s-2_14","diffM2s-2_14.5","diffM2s-2_15","diffM2s-2_15.5","diffM2s-2_16","diffM2s-2_16.5","diffM2s-2_17","diffM2s-2_17.5","diffM2s-2_18","diffM2s-2_18.5","diffM2s-2_19","diffM2s-2_19.5","diffM2s-2_20","diffM2s-2_20.5","diffM2s-2_21","diffM2s-2_21.5","diffM2s-2_22","diffM2s-2_22.5","diffM2s-2_23","diffM2s-2_23.5","diffM2s-2_24","diffM2s-2_24.5","diffM2s-2_25"
2009-08-26 05:00:02,0.0057457,0.0081781,0.011313,0.013056,0.013558,0.012116,0.011102,0.014402,0.001236,8.2144e-06,8.6656e-06,1.1839e-05,1.3441e-05,1.3705e-05,1.3657e-05,1.3595e-05,1.2772e-05,1.2591e-05,1.1424e-05,1.1689e-05,1.2296e-05,1.2975e-05,1.3387e-05,1.3593e-05,1.1845e-05,1.2007e-05,1.1824e-05,1.2519e-05,1.5778e-05,3.0658e-05,5.8328e-05,8.1288e-05,0.00016679,0.0001324,0.00039253,0.00026497,0.00031098,0.00048364,0.00062344,0.00070753,0.0007732,0.00083555,0.00089915,0.00095446,0.00099215,0.00097852,0.00093119,0.0010623,0.0027044,0.0057909,0.0021052
2009-08-26 05:59:57,0.00049274,0.00075218,0.0012167,0.0020907,0.0053787,0.0066343,0.0057769,0.0067921,0.008678,0.00016068,9.3776e-06,1.1088e-05,1.3235e-05,1.4423e-05,1.5249e-05,1.5576e-05,1.4646e-05,1.422e-05,1.269e-05,1.2377e-05,1.2738e-05,1.2836e-05,1.3319e-05,1.2675e-05,1.1507e-05,1.0752e-05,1.1508e-05,1.3451e-05,2.0875e-05,3.8769e-05,6.4208e-05,0.00010144,0.00010556,0.00025114,0.00011109,0.00031145,0.00044609,0.00044833,0.00049658,0.00058173,0.00067764,0.00076842,0.00085184,0.00092072,0.00096854,0.00096334,0.00092292,0.0010581,0.0026971,0.0057763,0.0020968
2009-08-26 07:00:00,0.00020465,0.00033434,0.0003636,0.00036645,0.00038113,0.00041507,0.00047396,0.00053986,0.0013118,0.0028741,4.7205e-05,1.4264e-05,1.3649e-05,1.5198e-05,1.6673e-05,1.7214e-05,1.6365e-05,1.5828e-05,1.4196e-05,1.3338e-05,1.3272e-05,1.3086e-05,1.3196e-05,1.2671e-05,1.1172e-05,1.0747e-05,1.19e-05,1.7034e-05,2.6603e-05,4.4894e-05,6.7235e-05,7.7991e-05,0.00015234,8.0981e-05,0.00032136,0.00018315,0.00021732,0.00036936,0.00050248,0.00059421,0.00067543,0.00075636,0.00083738,0.00090769,0.00095769,0.00095446,0.00091569,0.0010511,0.0026843,0.0057496,0.0020849
2009-08-26 08:00:02,0.0018637,0.0021027,0.0024914,0.001833,0.00084017,0.00053601,0.00047099,0.00058847,0.00085073,0.0049655,0.00016894,4.9209e-05,1.8875e-05,1.6651e-05,1.7815e-05,1.8418e-05,1.7844e-05,1.7288e-05,1.5724e-05,1.4397e-05,1.3941e-05,1.3387e-05,1.3338e-05,1.2672e-05,1.1332e-05,1.1111e-05,1.3987e-05,2.1293e-05,3.1417e-05,4.7287e-05,6.1821e-05,9.0265e-05,6.8296e-05,0.00020992,5.8642e-05,0.00023414,0.00035282,0.00035727,0.00042154,0.00053179,0.00065263,0.00076114,0.00085319,0.0009236,0.00096862,0.00095931,0.0009157,0.0010477,0.0026776,0.0057343,0.0020811
2009-08-26 08:59:57,0.0041582,0.0067284,0.011155,0.015534,0.019785,0.020975,0.015997,0.0077615,0.0024382,0.0017518,0.00032654,0.00017411,6.5227e-05,2.4976e-05,1.9828e-05,1.9431e-05,1.9043e-05,1.8526e-05,1.7108e-05,1.549e-05,1.4693e-05,1.3824e-05,1.3561e-05,1.2904e-05,1.1725e-05,1.2193e-05,1.7514e-05,2.4818e-05,3.4276e-05,4.654e-05,5.8177e-05,5.7175e-05,0.00012125,3.3858e-05,0.00024886,0.00012897,0.00017205,0.0003391,0.00048947,0.00059445,0.00068676,0.000775,0.00085802,0.00092581,0.00097055,0.00096131,0.00091696,0.0010472,0.002673,0.0057236,0.0020779
2009-08-26 10:00:00,0.00033873,0.00055649,0.00079317,0.001011,0.0012877,0.0013906,0.0011949,0.0010804,0.0015254,0.0036835,0.0013534,0.00060211,0.00027873,0.00011617,3.5295e-05,2.2393e-05,2.0287e-05,1.9527e-05,1.826e-05,1.7099e-05,1.551e-05,1.4355e-05,1.3931e-05,1.3304e-05,1.2511e-05,1.4725e-05,2.0287e-05,2.7494e-05,3.4778e-05,4.3226e-05,4.9416e-05,6.8246e-05,3.18e-05,0.00015277,2.6489e-05,0.00020375,0.00032521,0.00033167,0.00041235,0.00054179,0.00067163,0.00077811,0.00086373,0.00092834,0.00097003,0.00095955,0.00091553,0.0010463,0.0026706,0.0057197,0.0020777
2009-08-26 11:00:02,0.0019583,0.0021827,0.0019233,0.0014976,0.0011738,0.0010429,0.0010891,0.0012173,0.00095723,0.00069043,0.00028705,0.00038845,0.00043971,0.00037922,0.00020212,5.1582e-05,2.5634e-05,2.0941e-05,1.9384e-05,1.9178e-05,1.6432e-05,1.4971e-05,1.4407e-05,1.3936e-05,1.3804e-05,1.7683e-05,2.2394e-05,2.8714e-05,3.3361e-05,3.9014e-05,4.393e-05,3.4932e-05,8.8563e-05,1.1485e-05,0.00016205,9.3e-05,0.0001529,0.00034397,0.00050194,0.00060095,0.00068582,0.00076775,0.00084683,0.00091352,0.00095964,0.00095329,0.00091215,0.0010441,0.0026652,0.0057072,0.0020718
2009-08-26 11:59:57,0.00036595,0.00064535,0.0010018,0.0014264,0.0018037,0.0017458,0.001251,0.00085907,0.00094145,0.0015942,0.0012201,0.00061997,0.0003244,0.0002172,0.00022023,0.00022312,7.7672e-05,2.9313e-05,2.1435e-05,2.0398e-05,1.7217e-05,1.5472e-05,1.4759e-05,1.4558e-05,1.6339e-05,1.9198e-05,2.3698e-05,2.804e-05,3.0755e-05,3.3972e-05,3.5247e-05,4.8945e-05,1.3868e-05,6.5e-05,2.0759e-05,0.0002146,0.00031712,0.00031912,0.00040957,0.00054439,0.00066951,0.00076895,0.00085079,0.0009149,0.00095812,0.00095008,0.00090885,0.0010411,0.0026591,0.0056959,0.0020679
2009-08-26 13:00:00,0.0026799,0.0032267,0.0029809,0.001965,0.0012457,0.0010184,0.0011613,0.0013909,0.00088939,0.00039735,0.00014807,0.0002808,0.00049064,0.00050506,0.00027997,0.00012802,0.00015554,8.3512e-05,3.2321e-05,2.2719e-05,1.8173e-05,1.6228e-05,1.5551e-05,1.6284e-05,1.8473e-05,2.0485e-05,2.4048e-05,2.6628e-05,2.7761e-05,2.953e-05,3.1633e-05,2.1532e-05,4.9605e-05,2.4769e-05,0.00011542,7.76e-05,0.00016403,0.00038436,0.0005349,0.00061965,0.00069592,0.00077289,0.00084874,0.00091269,0.00095656,0.00094867,0.00090713,0.0010385,0.0026527,0.0056805,0.0020615
2009-08-26 14:00:02,0.00026636,0.0005174,0.0008563,0.0015646,0.0024799,0.0024545,0.0013953,0.00068575,0.00067836,0.0012158,0.0010485,0.00028119,6.0778e-05,3.674e-05,0.00010212,0.00023165,9.1755e-05,9.8476e-05,7.32e-05,3.3939e-05,2.1903e-05,1.7388e-05,1.7009e-05,1.8912e-05,1.9529e-05,2.1373e-05,2.3494e-05,2.4855e-05,2.4934e-05,2.5724e-05,2.5726e-05,3.7139e-05,2.5956e-05,8.1567e-05,5.0812e-05,0.00027227,0.00033443,0.00033378,0.00044004,0.00058207,0.00070322,0.00079508,0.00086921,0.00092607,0.00096317,0.00095049,0.00090637,0.0010363,0.0026465,0.0056684,0.0020577
2009-08-26 14:59:57,0.0014716,0.0018521,0.0024042,0.0014967,0.00066398,0.00048728,0.00077751,0.001452,0.00088813,0.00021631,0.00010574,0.00018848,0.00032343,0.00010245,5.0492e-05,6.4698e-06,9.1371e-05,6.0999e-05,6.2348e-05,5.6266e-05,3.2376e-05,2.2013e-05,2.0587e-05,2.082e-05,2.0807e-05,2.1731e-05,2.2948e-05,2.347e-05,2.2856e-05,2.3647e-05,2.7914e-05,2.937e-05,6.7045e-05,5.2838e-05,0.00019862,0.0001085,0.00024437,0.0005111,0.00063568,0.00069221,0.00074924,0.00081127,0.00087486,0.00092877,0.00096494,0.00095149,0.00090632,0.0010351,0.0026428,0.0056589,0.0020546
2009-08-26 16:00:00,0.0001366,0.00029252,0.00042262,0.00095908,0.0020598,0.0021533,0.00084269,0.00023862,0.00018449,0.00064958,0.00059406,0.00012043,2.7434e-05,3.4509e-05,2.8276e-05,1.4923e-05,7.4822e-06,4.0927e-05,4.1158e-05,4.3778e-05,4.2623e-05,3.149e-05,2.5134e-05,2.274e-05,2.1856e-05,2.1784e-05,2.228e-05,2.2382e-05,2.1967e-05,2.4286e-05,3.0946e-05,4.9298e-05,5.1001e-05,0.00015024,7.8398e-05,0.00037479,0.0003842,0.00036947,0.00049661,0.00065095,0.00076789,0.0008472,0.00090732,0.00095176,0.00097889,0.00095858,0.0009092,0.0010362,0.0026434,0.0056608,0.0020573
2009-08-26 17:00:02,0.00087504,0.00099651,0.0013888,0.00080669,0.00027059,0.00017406,0.00036854,0.001254,0.00082595,4.6877e-05,2.9943e-05,0.00011079,9.8613e-05,1.6342e-05,8.5613e-06,7.0823e-06,1.0829e-05,1.3978e-05,2.6355e-05,3.0391e-05,3.5062e-05,3.6363e-05,3.0892e-05,2.606e-05,2.3089e-05,2.2099e-05,2.2094e-05,2.2297e-05,2.2719e-05,2.7364e-05,4.0048e-05,5.806e-05,0.00011436,7.6437e-05,0.00030905,0.00012278,0.00027993,0.00055773,0.00065433,0.00069532,0.00074975,0.00081468,0.00088196,0.00093826,0.00097458,0.00095934,0.0009113,0.0010383,0.0026456,0.0056641,0.0020587
2009-08-26 17:59:57,0.00013911,0.00025862,0.00024619,0.00059448,0.001331,0.001203,0.00035414,4.1442e-05,3.1125e-05,0.000267,0.00010809,1.7278e-05,7.0024e-06,1.9588e-05,5.3555e-06,4.9768e-06,6.1285e-06,1.1342e-05,1.5076e-05,2.1616e-05,2.5427e-05,2.9889e-05,3.2342e-05,2.9176e-05,2.4941e-05,2.2744e-05,2.235e-05,2.3001e-05,2.5095e-05,3.3514e-05,5.1677e-05,7.7987e-05,7.3564e-05,0.00022832,7.6948e-05,0.00041934,0.00037157,0.00033532,0.00046106,0.00061443,0.00073096,0.0008132,0.00087959,0.00093223,0.00096737,0.0009537,0.00090848,0.0010377,0.0026444,0.0056633,0.0020579
2009-08-26 19:00:00,0.00037695,0.00046623,0.0007271,0.00046399,0.00012532,6.9076e-05,0.00017963,0.00039236,0.00016915,1.5814e-05,2.5266e-05,3.8688e-05,8.31e-06,5.9177e-06,4.284e-06,3.8608e-06,5.1883e-06,7.2703e-06,1.1251e-05,1.4876e-05,1.9844e-05,2.2782e-05,2.7268e-05,2.9038e-05,2.6586e-05,2.4102e-05,2.3542e-05,2.5062e-05,2.9682e-05,4.1889e-05,6.1124e-05,8.1627e-05,0.0001477,6.4663e-05,0.00035204,9.9162e-05,0.00024707,0.00050488,0.00057846,0.00061617,0.00067992,0.00075913,0.00084043,0.00090881,0.00095479,0.00094724,0.00090486,0.0010351,0.0026396,0.0056522,0.0020521
2009-08-26 20:00:02,0.00022926,0.0003362,0.0002121,0.000321,0.00048226,0.00032543,0.00017646,2.8e-05,3.6654e-05,7.3276e-05,2.495e-05,1.1088e-05,8.7497e-06,4.6321e-06,3.332e-06,3.4235e-06,4.5068e-06,6.0507e-06,8.3351e-06,1.1633e-05,1.5008e-05,1.8654e-05,2.1373e-05,2.5068e-05,2.6086e-05,2.5331e-05,2.5664e-05,2.8804e-05,3.5961e-05,4.9304e-05,6.9006e-05,8.753e-05,6.5139e-05,0.0002432,3.9454e-05,0.0003615,0.0003029,0.00026406,0.00039069,0.00055192,0.00067913,0.00077247,0.00084914,0.00091056,0.00095229,0.00094334,0.00090123,0.0010315,0.0026324,0.005638,0.0020464
2009-08-26 20:59:57,0.0003881,0.00051462,0.00067857,0.00065491,0.00026731,0.00014419,0.00015712,0.00011373,5.7983e-05,2.0792e-05,3.0336e-05,1.3236e-05,7.1839e-06,3.9751e-06,3.1333e-06,3.2679e-06,4.28e-06,5.4252e-06,7.1414e-06,9.4033e-06,1.2512e-05,1.4995e-05,1.8148e-05,2.0693e-05,2.3619e-05,2.5691e-05,2.8426e-05,3.3774e-05,4.1851e-05,5.4123e-05,6.7721e-05,7.3422e-05,0.0001345,2.2416e-05,0.00024567,4.9397e-05,0.00017849,0.00041828,0.00048909,0.00053919,0.00062267,0.00072166,0.00081776,0.00089538,0.00094623,0.00094109,0.00089972,0.0010293,0.002628,0.0056275,0.0020432
2009-08-26 22:00:00,0.00079867,0.0010679,0.0012327,0.00091639,0.00074914,0.00045426,0.00026141,0.00010244,7.2304e-05,4.0123e-05,1.8912e-05,1.356e-05,7.0511e-06,3.8246e-06,3.0339e-06,3.2112e-06,4.1832e-06,5.211e-06,6.5081e-06,8.2931e-06,1.0706e-05,1.3013e-05,1.5455e-05,1.7953e-05,2.1036e-05,2.5458e-05,3.0709e-05,3.7675e-05,4.5272e-05,5.4575e-05,6.298e-05,6.9009e-05,2.9225e-05,0.00013634,2.6003e-05,0.00024099,0.00021373,0.00019498,0.00033103,0.0005044,0.00064044,0.00074058,0.00082358,0.00089104,0.0009382,0.00093409,0.00089545,0.0010263,0.0026205,0.0056126,0.002037
2009-08-26 23:00:02,0.00083044,0.0013777,0.0019833,0.0024746,0.0018696,0.00078993,0.00046856,0.00026,0.0001085,4.8805e-05,2.6933e-05,1.2881e-05,7.1211e-06,3.8715e-06,2.9812e-06,3.1712e-06,4.137e-06,5.1346e-06,6.239e-06,7.6478e-06,9.7292e-06,1.1571e-05,1.3959e-05,1.6645e-05,1.9753e-05,2.5229e-05,3.1607e-05,3.8736e-05,4.4944e-05,5.0167e-05,5.2499e-05,4.5e-05,0.00010265,1.4222e-05,0.00015822,3.9838e-05,0.00018445,0.00041226,0.00046376,0.00051621,0.00060734,0.00071046,0.00080673,0.00088335,0.00093422,0.00093072,0.00089196,0.0010223,0.0026123,0.0055949,0.0020301
2009-08-26 23:59:57,0.00088048,0.0014514,0.0041358,0.0065825,0.0062438,0.002378,0.001054,0.00035866,0.00020178,8.559e-05,3.4025e-05,1.5081e-05,7.2744e-06,3.9602e-06,2.9511e-06,3.1424e-06,4.1137e-06,5.1265e-06,6.1393e-06,7.3418e-06,9.1498e-06,1.0811e-05,1.3291e-05,1.6449e-05,1.9863e-05,2.5052e-05,3.0992e-05,3.6667e-05,4.037e-05,4.2979e-05,4.5574e-05,5.6848e-05,1.5567e-05,6.7799e-05,1.2728e-05,0.00019129,0.00018369,0.00019081,0.00036409,0.00055941,0.00069062,0.00077716,0.00084692,0.00090332,0.00094206,0.00093216,0.00089052,0.0010191,0.0026042,0.0055775,0.0020237
2009-08-27 01:00:00,0.0012222,0.0020051,0.0050806,0.0059579,0.0070209,0.0076648,0.00506,0.0007903,0.00025304,0.00011279,5.1408e-05,1.7903e-05,7.6302e-06,4.0208e-06,2.9239e-06,3.114e-06,4.0954e-06,5.1381e-06,6.1257e-06,7.211e-06,8.8856e-06,1.0471e-05,1.3655e-05,1.7055e-05,2.0446e-05,2.4665e-05,2.8912e-05,3.2374e-05,3.4241e-05,3.6797e-05,3.9771e-05,2.9271e-05,5.7157e-05,2.0756e-05,6.4789e-05,3.6581e-05,0.00020108,0.00042165,0.00046313,0.0005246,0.00062872,0.00073816,0.00083346,0.00090458,0.0009482,0.00093752,0.00089307,0.0010194,0.0026038,0.005576,0.0020258
2009-08-27 02:00:02,0.0018675,0.0031551,0.0022773,0.0019747,0.0022524,0.0062622,0.0070199,0.0056653,0.00047838,0.00011931,4.9674e-05,2.098e-05,7.8538e-06,4.0048e-06,2.8815e-06,3.0757e-06,4.0672e-06,5.1427e-06,6.1389e-06,7.18e-06,8.9275e-06,1.1132e-05,1.449e-05,1.7773e-05,2.0602e-05,2.3652e-05,2.6008e-05,2.7844e-05,2.8821e-05,3.0494e-05,3.1232e-05,4.3293e-05,2.3683e-05,6.1423e-05,4.7784e-05,0.00017815,0.00017478,0.00020527,0.00040284,0.00058877,0.00069817,0.00077175,0.00083742,0.00089463,0.00093625,0.00092954,0.00088993,0.0010188,0.0026001,0.0055681,0.0020219
2009-08-27 02:59:57,0.0011868,0.0018701,0.0015231,0.0020197,0.0021438,0.0020676,0.0027375,0.0073189,0.0063225,0.00018669,3.9873e-05,1.7811e-05,7.6416e-06,3.8736e-06,2.8177e-06,3.0265e-06,4.0263e-06,5.1316e-06,6.1572e-06,7.4763e-06,9.6969e-06,1.2105e-05,1.5196e-05,1.8054e-05,2.0148e-05,2.1957e-05,2.3252e-05,2.4247e-05,2.4513e-05,2.5853e-05,3.0379e-05,2.9376e-05,6.027e-05,5.0808e-05,0.00013556,9.2582e-05,0.00031593,0.00050878,0.00051107,0.00056337,0.00065871,0.00075394,0.00083608,0.00089884,0.00093938,0.00092942,0.00088776,0.0010163,0.0025951,0.0055586,0.0020183
2009-08-27 04:00:00,0.0006107,0.00096968,0.0044658,0.007202,0.0084412,0.0054905,0.0039889,0.0041203,0.011374,0.0097393,4.9045e-05,1.2655e-05,6.6103e-06,3.6312e-06,2.725e-06,2.9597e-06,3.9653e-06,5.0988e-06,6.2043e-06,8.1635e-06,1.0561e-05,1.2761e-05,1.552e-05,1.7911e-05,1.9142e-05,2.0085e-05,2.1057e-05,2.1749e-05,2.1807e-05,2.4202e-05,3.0254e-05,4.7304e-05,4.7774e-05,0.00012408,9.3719e-05,0.00031518,0.0002249,0.00027813,0.00052841,0.00071367,0.00079682,0.0008458,0.00089119,0.00093102,0.0009576,0.00093845,0.00089055,0.0010154,0.002591,0.0055475,0.0020139
2009-08-27 05:00:02,0.0050026,0.0070015,0.015858,0.019721,0.022299,0.024294,0.02609,0.021688,0.016574,0.03531,0.0042107,1.9975e-05,5.5577e-06,3.3377e-06,2.622e-06,2.8876e-06,3.8965e-06,5.064e-06,6.718e-06,8.736e-06,1.1052e-05,1.3054e-05,1.5532e-05,1.7361e-05,1.7869e-05,1.8514e-05,1.9509e-05,2.0383e-05,2.1221e-05,2.5852e-05,3.7842e-05,5.4012e-05,0.00010674,8.6062e-05,0.00024133,0.00011988,0.00038542,0.00056292,0.00052836,0.00058463,0.0006975,0.00080636,0.00089203,0.00094935,0.00097837,0.00095429,0.00089942,0.0010201,0.002599,0.0055646,0.0020249
2009-08-27 05:59:57,0.010776,0.014799,0.015602,0.015851,0.01632,0.018215,0.019106,0.01922,0.014926,0.010391,0.021327,0.00043361,1.0396e-05,3.1728e-06,2.5155e-06,2.8086e-06,3.8223e-06,5.3121e-06,7.263e-06,8.9989e-06,1.1231e-05,1.3078e-05,1.5241e-05,1.6496e-05,1.6716e-05,1.7413e-05,1.8687e-05,2.0408e-05,2.3089e-05,3.1481e-05,4.9605e-05,7.9151e-05,7.5913e-05,0.00020374,0.00010808,0.0004062,0.00021938,0.00026191,0.00050661,0.0006755,0.00075035,0.00080365,0.00086086,0.00091511,0.00095411,0.00094334,0.00089812,0.0010233,0.0026028,0.0055715,0.0020258
2009-08-27 07:00:00,6.2366e-05,9.2011e-05,0.00010279,0.00012256,0.00014186,0.00015855,0.00017267,0.00019078,0.00021561,0.00023763,0.00032867,0.0015697,4.323e-05,4.6384e-06,2.544e-06,2.7476e-06,3.7884e-06,5.7118e-06,7.5092e-06,9.1153e-06,1.1228e-05,1.2906e-05,1.4716e-05,1.5649e-05,1.5921e-05,1.6889e-05,1.8888e-05,2.206e-05,2.7523e-05,4.06e-05,6.2288e-05,8.4436e-05,0.00015276,8.7083e-05,0.000298,9.5935e-05,0.00036066,0.00050553,0.00043996,0.00048848,0.00060406,0.00072174,0.00081993,0.00089337,0.00094034,0.00093367,0.00089232,0.0010212,0.0026014,0.0055723,0.0020253
2009-08-27 08:00:02,7.571e-05,8.22e-05,2.6832e-05,9.9476e-06,5.7932e-06,5.2281e-06,5.7893e-06,6.9433e-06,9.3001e-06,1.6079e-05,5.3916e-05,0.00018706,6.9043e-05,1.1763e-05,2.7501e-06,2.6819e-06,3.7676e-06,5.9155e-06,7.5411e-06,9.107e-06,1.109e-05,1.2556e-05,1.408e-05,1.5032e-05,1.5562e-05,1.7098e-05,2.0105e-05,2.5337e-05,3.4304e-05,5.0284e-05,7.2566e-05,9.5922e-05,7.3786e-05,0.00023471,7.0448e-05,0.00038553,0.00016658,0.00020032,0.00042574,0.00058238,0.00065775,0.00072383,0.0007991,0.00087111,0.00092429,0.00092403,0.00088649,0.0010164,0.0025918,0.0055492,0.0020128
2009-08-27 08:59:57,0.00023118,0.00024246,9.642e-05,1.102e-05,1.3651e-06,6.7961e-07,6.4087e-07,7.2054e-07,1.0419e-06,3.5366e-06,2.4335e-05,7.6591e-05,5.502e-05,2.3373e-05,3.423e-06,2.6004e-06,3.9487e-06,5.8725e-06,7.4705e-06,8.9807e-06,1.0845e-05,1.2085e-05,1.3533e-05,1.4727e-05,1.5697e-05,1.7877e-05,2.2293e-05,3.0102e-05,4.1321e-05,5.6592e-05,7.3062e-05,7.9849e-05,0.00015287,4.488e-05,0.00026784,4.6282e-05,0.00028508,0.00041525,0.00035066,0.00041159,0.00054817,0.00068782,0.00080166,0.00088386,0.0009341,0.00092761,0.00088541,0.0010126,0.0025849,0.0055372,0.0020102
2009-08-27 10:00:00,0.00039641,0.00045504,0.0008368,0.00024575,5.7489e-06,4.6353e-07,3.0593e-07,3.0054e-07,4.9918e-07,2.3794e-06,1.1735e-05,2.9795e-05,3.907e-05,2.3058e-05,4.7078e-06,2.4924e-06,4.1017e-06,5.7339e-06,7.3083e-06,8.7575e-06,1.0482e-05,1.1597e-05,1.3175e-05,1.4733e-05,1.6128e-05,1.916e-05,2.5361e-05,3.4853e-05,4.5477e-05,5.7656e-05,6.9552e-05,8.4662e-05,4.0236e-05,0.00018794,3.9742e-05,0.00025994,0.00010203,0.00014333,0.00036799,0.00053055,0.00061468,0.00069429,0.00078242,0.00086302,0.00092026,0.00092135,0.00088348,0.0010112,0.0025812,0.0055262,0.0020062
2009-08-27 11:00:02,0.00045781,0.00057247,0.001619,0.0054987,0.0024292,9.3656e-06,3.9911e-07,3.1745e-07,7.4226e-07,2.5977e-06,5.7551e-06,1.3075e-05,1.7672e-05,1.5813e-05,5.499e-06,2.3782e-06,4.0704e-06,5.575e-06,7.0844e-06,8.4632e-06,1.0065e-05,1.1221e-05,1.3057e-05,1.4898e-05,1.6817e-05,2.1018e-05,2.8407e-05,3.7568e-05,4.6112e-05,5.4169e-05,5.9798e-05,5.1427e-05,0.00012259,1.3232e-05,0.00019528,2.4711e-05,0.00025229,0.00035377,0.00029879,0.00037725,0.00053165,0.00067897,0.00079219,0.00087244,0.00092306,0.00091944,0.00088075,0.001009,0.0025757,0.0055177,0.0020036
2009-08-27 11:59:57,0.00066361,0.00086477,0.0019425,0.010807,0.02027,0.023534,8.1892e-05,1.0635e-06,1.215e-06,2.8718e-06,3.5469e-06,5.3404e-06,9.0705e-06,9.94e-06,5.2169e-06,2.4189e-06,3.8632e-06,5.3864e-06,6.8136e-06,8.1124e-06,9.6787e-06,1.1002e-05,1.3047e-05,1.5167e-05,1.7832e-05,2.2896e-05,3.0172e-05,3.7767e-05,4.2962e-05,4.6855e-05,4.9494e-05,6.4622e-05,1.2402e-05,6.7735e-05,1.7508e-05,0.00013475,6.5347e-05,0.00013248,0.00038649,0.00054762,0.00062358,0.00069933,0.00078391,0.00086043,0.00091472,0.00091474,0.00087772,0.0010059,0.0025688,0.0055004,0.0019958
2009-08-27 13:00:00,0.0032192,0.0045813,0.026694,0.030118,0.050099,0.16884,0.17297,0.003091,2.0186e-05,3.0898e-06,2.7756e-06,3.3585e-06,4.9893e-06,6.2644e-06,4.3002e-06,2.4422e-06,3.6174e-06,5.173e-06,6.536e-06,7.7774e-06,9.4132e-06,1.091e-05,1.3096e-05,1.5646e-05,1.8918e-05,2.4054e-05,3.0365e-05,3.5338e-05,3.7672e-05,3.9694e-05,4.0547e-05,2.4132e-05,4.9955e-05,1.7724e-05,8.996e-05,3.0193e-05,0.00022395,0.00030228,0.00026867,0.00037397,0.00054872,0.00069921,0.00080684,0.00088022,0.00092514,0.00091738,0.00087649,0.001003,0.002562,0.005488,0.0019921
2009-08-27 14:00:02,0.026929,0.028928,0.066871,0.019354,0.018051,0.018334,0.08632,0.086912,0.0034419,0.00022242,4.8338e-06,2.7461e-06,3.4929e-06,4.3087e-06,3.3445e-06,2.3542e-06,3.4027e-06,4.94e-06,6.2741e-06,7.5111e-06,9.271e-06,1.0854e-05,1.3247e-05,1.6193e-05,1.9635e-05,2.4215e-05,2.875e-05,3.1371e-05,3.2003e-05,3.1807e-05,2.8977e-05,4.3168e-05,2.1418e-05,5.2342e-05,2.7677e-05,0.00013448,8.2702e-05,0.00018963,0.00046996,0.00059088,0.00064343,0.00070918,0.00078808,0.00086064,0.00091251,0.00091138,0.00087407,0.0010012,0.0025578,0.0054772,0.0019884
2009-08-27 14:59:57,3.648e-06,5.5638e-06,7.2268e-06,9.8412e-06,1.7413e-05,2.7253e-05,3.0049e-05,3.4552e-05,0.00018179,0.00028372,0.00014531,5.8315e-06,2.9947e-06,3.3967e-06,2.9415e-06,2.2294e-06,3.252e-06,4.733e-06,6.0677e-06,7.3563e-06,9.2023e-06,1.0853e-05,1.3485e-05,1.6601e-05,1.9774e-05,2.3247e-05,2.59e-05,2.7245e-05,2.6764e-05,2.6357e-05,3.0674e-05,2.3415e-05,4.809e-05,3.5385e-05,0.00010676,5.7185e-05,0.00029217,0.00034543,0.00031505,0.00045493,0.00063945,0.00076886,0.00085037,0.00090334,0.00093502,0.00091966,0.00087545,0.0010004,0.0025542,0.0054705,0.0019867
2009-08-27 16:00:00,3.169e-07,3.4672e-07,1.5723e-07,1.5977e-07,1.7823e-07,2.1194e-07,2.2309e-07,2.8135e-07,5.7547e-07,1.3287e-05,0.00056419,0.00016192,4.3725e-06,3.0135e-06,2.6771e-06,2.1149e-06,3.1355e-06,4.5645e-06,5.919e-06,7.2769e-06,9.1436e-06,1.0905e-05,1.3674e-05,1.6691e-05,1.9238e-05,2.1341e-05,2.2944e-05,2.3704e-05,2.3236e-05,2.4659e-05,2.7191e-05,4.0146e-05,3.6182e-05,8.8771e-05,6.2005e-05,0.0002361,0.00012381,0.00027258,0.00057898,0.00066618,0.00070331,0.00076382,0.00083667,0.00089975,0.00093993,0.0009269,0.00088011,0.001002,0.0025552,0.0054701,0.0019876
