date_time,doy,wind_speed,gust_speed,par,wind_z
6/14/2020 21:00,166,2.01,5.54,1.2,4
6/14/2020 21:30,166,1.51,6.04,1.2,4
6/14/2020 22:00,166,1.51,5.03,1.2,4
6/14/2020 22:30,166,1.51,4.53,1.2,4
6/14/2020 23:00,166,1.51,5.03,1.2,4
6/14/2020 23:30,166,1.51,6.04,1.2,4
6/15/2020 0:00,167,1.51,5.03,1.2,4
6/15/2020 0:30,167,1.51,5.54,1.2,4
6/15/2020 1:00,167,1.51,6.04,1.2,4
6/15/2020 1:30,167,1.51,5.03,1.2,4
6/15/2020 2:00,167,2.01,6.54,1.2,4
6/15/2020 2:30,167,1.51,6.04,1.2,4
6/15/2020 3:00,167,1.51,5.03,1.2,4
6/15/2020 3:30,167,1.51,6.04,1.2,4
6/15/2020 4:00,167,2.01,6.04,1.2,4
6/15/2020 4:30,167,1.51,6.54,1.2,4
6/15/2020 5:00,167,1.51,7.05,1.2,4
6/15/2020 5:30,167,1.51,6.54,1.2,4
6/15/2020 6:00,167,1.51,5.54,38.7,4
6/15/2020 6:30,167,1.01,5.03,136.2,4
6/15/2020 7:00,167,1.51,5.54,233.7,4
6/15/2020 7:30,167,2.01,5.03,378.7,4
6/15/2020 8:00,167,2.01,6.54,386.2,4
6/15/2020 8:30,167,1.51,6.54,423.7,4
6/15/2020 9:00,167,1.51,6.54,976.2,4
6/15/2020 9:30,167,2.01,6.04,1318.7,4
6/15/2020 10:00,167,1.51,6.04,1393.7,4
6/15/2020 10:30,167,2.01,6.54,1511.2,4
6/15/2020 11:00,167,2.01,7.05,1678.7,4
6/15/2020 11:30,167,2.01,5.54,1171.2,4
6/15/2020 12:00,167,2.01,5.54,878.7,4
6/15/2020 12:30,167,1.51,5.54,1941.2,4
6/15/2020 13:00,167,2.01,7.05,1046.2,4
6/15/2020 13:30,167,1.51,6.54,1053.7,4
6/15/2020 14:00,167,1.51,7.55,1791.2,4
6/15/2020 14:30,167,1.51,7.05,1731.2,4
6/15/2020 15:00,167,1.51,5.54,1718.7,4
6/15/2020 15:30,167,1.51,6.54,1618.7,4
6/15/2020 16:00,167,1.51,5.54,1498.7,4
6/15/2020 16:30,167,1.51,6.54,1368.7,4
6/15/2020 17:00,167,1.51,5.03,1208.7,4
6/15/2020 17:30,167,2.01,6.54,1041.2,4
6/15/2020 18:00,167,1.51,6.04,853.7,4
6/15/2020 18:30,167,1.51,6.04,673.7,4
6/15/2020 19:00,167,2.01,5.54,476.2,4
6/15/2020 19:30,167,2.01,7.05,311.2,4
6/15/2020 20:00,167,1.51,5.03,96.2,4
6/15/2020 20:30,167,1.51,5.03,36.2,4
6/15/2020 21:00,167,1.51,5.54,1.2,4
6/15/2020 21:30,167,1.01,4.03,1.2,4
6/15/2020 22:00,167,1.01,4.03,1.2,4
6/15/2020 22:30,167,1.01,4.03,1.2,4
6/15/2020 23:00,167,1.01,5.03,1.2,4
6/15/2020 23:30,167,1.01,4.03,1.2,4
6/16/2020 0:00,168,1.01,4.53,1.2,4
6/16/2020 0:30,168,1.01,4.53,1.2,4
6/16/2020 1:00,168,1.01,3.52,1.2,4
6/16/2020 1:30,168,0.5,4.03,1.2,4
6/16/2020 2:00,168,0.5,3.52,1.2,4
6/16/2020 2:30,168,0.5,3.52,1.2,4
6/16/2020 3:00,168,0.5,4.53,1.2,4
6/16/2020 3:30,168,0.5,3.52,1.2,4
6/16/2020 4:00,168,0.5,3.52,1.2,4
6/16/2020 4:30,168,0.5,3.02,1.2,4
6/16/2020 5:00,168,0.5,3.02,1.2,4
6/16/2020 5:30,168,0.5,2.52,1.2,4
6/16/2020 6:00,168,0.5,4.03,36.2,4
6/16/2020 6:30,168,0.5,4.03,141.2,4
6/16/2020 7:00,168,0.5,4.03,291.2,4
6/16/2020 7:30,168,0.5,4.03,471.2,4
6/16/2020 8:00,168,1.01,5.03,651.2,4
6/16/2020 8:30,168,1.01,5.03,841.2,4
6/16/2020 9:00,168,1.51,6.04,1026.2,4
6/16/2020 9:30,168,1.51,5.54,1203.7,4
6/16/2020 10:00,168,2.01,8.56,1353.7,4
6/16/2020 10:30,168,1.51,5.54,1493.7,4
6/16/2020 11:00,168,1.51,7.05,1623.7,4
6/16/2020 11:30,168,1.51,5.54,1721.2,4
6/16/2020 12:00,168,1.51,5.03,1788.7,4
6/16/2020 12:30,168,1.51,5.54,1848.7,4
6/16/2020 13:00,168,1.51,6.04,1876.2,4
6/16/2020 13:30,168,1.51,5.54,1876.2,4
6/16/2020 14:00,168,1.51,5.54,1846.2,4
6/16/2020 14:30,168,1.51,5.54,1798.7,4
6/16/2020 15:00,168,1.51,6.04,1726.2,4
6/16/2020 15:30,168,2.01,5.54,1628.7,4
6/16/2020 16:00,168,1.51,5.03,1518.7,4
6/16/2020 16:30,168,1.51,6.54,1381.2,4
6/16/2020 17:00,168,2.01,6.54,1228.7,4
6/16/2020 17:30,168,2.01,6.54,1066.2,4
6/16/2020 18:00,168,1.51,5.54,878.7,4
6/16/2020 18:30,168,1.51,6.04,698.7,4
6/16/2020 19:00,168,1.51,7.05,511.2,4
6/16/2020 19:30,168,1.51,4.53,333.7,4
6/16/2020 20:00,168,1.51,5.03,96.2,4
6/16/2020 20:30,168,1.01,6.04,43.7,4
6/16/2020 21:00,168,1.01,3.52,3.7,4
6/16/2020 21:30,168,1.01,5.03,1.2,4
6/16/2020 22:00,168,1.01,4.53,1.2,4
6/16/2020 22:30,168,1.01,4.03,1.2,4
6/16/2020 23:00,168,1.01,4.53,1.2,4
6/16/2020 23:30,168,1.01,4.53,1.2,4
6/17/2020 0:00,169,0.5,3.02,1.2,4
6/17/2020 0:30,169,0.5,2.52,1.2,4
6/17/2020 1:00,169,0.5,4.03,1.2,4
6/17/2020 1:30,169,0.5,3.02,1.2,4
6/17/2020 2:00,169,0,2.52,1.2,4
6/17/2020 2:30,169,0,1.01,1.2,4
6/17/2020 3:00,169,0,1.51,1.2,4
6/17/2020 3:30,169,0,1.51,1.2,4
6/17/2020 4:00,169,0,1.51,1.2,4
6/17/2020 4:30,169,0,1.51,1.2,4
6/17/2020 5:00,169,0,1.51,1.2,4
6/17/2020 5:30,169,0,1.01,3.7,4
6/17/2020 6:00,169,0,1.01,41.2,4
6/17/2020 6:30,169,0,2.01,148.7,4
6/17/2020 7:00,169,0.5,4.03,301.2,4
6/17/2020 7:30,169,0.5,3.52,473.7,4
6/17/2020 8:00,169,1.01,5.03,656.2,4
6/17/2020 8:30,169,1.01,4.53,846.2,4
6/17/2020 9:00,169,1.51,5.54,1036.2,4
6/17/2020 9:30,169,1.01,5.54,1203.7,4
6/17/2020 10:00,169,1.51,6.54,1356.2,4
6/17/2020 10:30,169,1.51,5.54,1496.2,4
6/17/2020 11:00,169,1.51,5.03,1603.7,4
6/17/2020 11:30,169,2.01,6.04,1723.7,4
6/17/2020 12:00,169,1.51,5.54,1781.2,4
6/17/2020 12:30,169,2.01,6.54,1841.2,4
6/17/2020 13:00,169,2.01,7.05,1836.2,4
6/17/2020 13:30,169,2.01,8.05,1861.2,4
6/17/2020 14:00,169,2.01,5.54,1836.2,4
6/17/2020 14:30,169,2.01,8.05,1791.2,4
6/17/2020 15:00,169,2.01,7.05,1716.2,4
6/17/2020 15:30,169,2.01,7.05,1628.7,4
6/17/2020 16:00,169,2.01,7.55,1511.2,4
6/17/2020 16:30,169,2.01,7.05,1373.7,4
6/17/2020 17:00,169,1.51,7.55,1198.7,4
6/17/2020 17:30,169,2.01,6.54,1041.2,4
6/17/2020 18:00,169,2.01,6.54,863.7,4
6/17/2020 18:30,169,2.01,6.54,688.7,4
6/17/2020 19:00,169,1.51,6.04,501.2,4
6/17/2020 19:30,169,1.51,6.04,321.2,4
6/17/2020 20:00,169,1.51,5.54,111.2,4
6/17/2020 20:30,169,1.51,4.53,43.7,4
6/17/2020 21:00,169,1.01,5.54,3.7,4
6/17/2020 21:30,169,0.5,3.02,1.2,4
6/17/2020 22:00,169,0,2.52,1.2,4
6/17/2020 22:30,169,0.5,2.52,1.2,4
6/17/2020 23:00,169,0.5,2.52,1.2,4
6/17/2020 23:30,169,0.5,4.03,1.2,4
6/18/2020 0:00,170,0.5,3.52,1.2,4
6/18/2020 0:30,170,0.5,3.52,1.2,4
6/18/2020 1:00,170,0.5,3.52,1.2,4
6/18/2020 1:30,170,0,3.02,1.2,4
6/18/2020 2:00,170,0,3.02,1.2,4
6/18/2020 2:30,170,0.5,3.02,1.2,4
6/18/2020 3:00,170,0.5,3.02,1.2,4
6/18/2020 3:30,170,0.5,4.03,1.2,4
6/18/2020 4:00,170,0.5,3.52,1.2,4
6/18/2020 4:30,170,0,2.52,1.2,4
6/18/2020 5:00,170,0.5,2.52,1.2,4
6/18/2020 5:30,170,0,3.02,3.7,4
6/18/2020 6:00,170,0.5,3.52,51.2,4
6/18/2020 6:30,170,0.5,3.52,193.7,4
6/18/2020 7:00,170,0.5,4.03,228.7,4
6/18/2020 7:30,170,0.5,3.02,336.2,4
6/18/2020 8:00,170,0.5,3.52,486.2,4
6/18/2020 8:30,170,0.5,3.02,578.7,4
6/18/2020 9:00,170,0.5,3.02,678.7,4
6/18/2020 9:30,170,0.5,3.52,623.7,4
6/18/2020 10:00,170,0.5,3.52,818.7,4
6/18/2020 10:30,170,1.01,4.03,1388.7,4
6/18/2020 11:00,170,1.51,4.53,1061.2,4
6/18/2020 11:30,170,1.01,4.03,1026.2,4
6/18/2020 12:00,170,1.01,4.03,1371.2,4
6/18/2020 12:30,170,1.51,6.04,1618.7,4
6/18/2020 13:00,170,1.01,5.03,1453.7,4
6/18/2020 13:30,170,1.51,5.54,1416.2,4
6/18/2020 14:00,170,1.51,5.03,1426.2,4
6/18/2020 14:30,170,1.01,5.54,1183.7,4
6/18/2020 15:00,170,1.51,5.03,1988.7,4
6/18/2020 15:30,170,2.01,6.04,1583.7,4
6/18/2020 16:00,170,2.01,7.05,1598.7,4
6/18/2020 16:30,170,2.01,6.54,706.2,4
6/18/2020 17:00,170,2.01,6.54,1218.7,4
6/18/2020 17:30,170,1.51,5.54,993.7,4
6/18/2020 18:00,170,1.51,6.04,561.2,4
6/18/2020 18:30,170,1.51,7.55,261.2,4
6/18/2020 19:00,170,1.01,4.53,181.2,4
6/18/2020 19:30,170,0.5,3.52,73.7,4
6/18/2020 20:00,170,0.5,3.02,26.2,4
6/18/2020 20:30,170,0.5,3.52,1.2,4
6/18/2020 21:00,170,0.5,3.52,1.2,4
6/18/2020 21:30,170,0.5,3.52,1.2,4
6/18/2020 22:00,170,1.01,3.52,1.2,4
6/18/2020 22:30,170,0.5,3.02,1.2,4
6/18/2020 23:00,170,0.5,6.04,1.2,4
6/18/2020 23:30,170,0.5,4.53,1.2,4
6/19/2020 0:00,171,1.01,4.03,1.2,4
6/19/2020 0:30,171,1.01,3.52,1.2,4
6/19/2020 1:00,171,0.5,3.02,1.2,4
6/19/2020 1:30,171,0.5,3.52,1.2,4
6/19/2020 2:00,171,0,2.52,1.2,4
6/19/2020 2:30,171,0,4.03,1.2,4
6/19/2020 3:00,171,0,2.01,1.2,4
6/19/2020 3:30,171,0.5,4.03,1.2,4
6/19/2020 4:00,171,0,2.52,1.2,4
6/19/2020 4:30,171,0,2.52,1.2,4
6/19/2020 5:00,171,0,2.01,1.2,4
6/19/2020 5:30,171,0,1.01,1.2,4
6/19/2020 6:00,171,0,1.01,11.2,4
6/19/2020 6:30,171,0,0,18.7,4
6/19/2020 7:00,171,0,1.51,63.7,4
6/19/2020 7:30,171,0,2.01,68.7,4
6/19/2020 8:00,171,0,1.51,156.2,4
6/19/2020 8:30,171,0,2.52,193.7,4
6/19/2020 9:00,171,0,3.52,286.2,4
6/19/2020 9:30,171,0.5,3.02,406.2,4
6/19/2020 10:00,171,0.5,2.52,416.2,4
6/19/2020 10:30,171,0.5,3.02,1013.7,4
6/19/2020 11:00,171,0.5,3.52,751.2,4
6/19/2020 11:30,171,1.01,3.52,1068.7,4
6/19/2020 12:00,171,0.5,3.02,796.2,4
6/19/2020 12:30,171,0.5,2.52,816.2,4
6/19/2020 13:00,171,0.5,3.02,803.7,4
6/19/2020 13:30,171,1.01,4.03,776.2,4
6/19/2020 14:00,171,0.5,4.03,521.2,4
6/19/2020 14:30,171,0.5,3.52,1103.7,4
6/19/2020 15:00,171,1.01,4.03,1248.7,4
6/19/2020 15:30,171,1.01,3.52,313.7,4
6/19/2020 16:00,171,0,2.52,578.7,4
6/19/2020 16:30,171,0.5,4.03,573.7,4
6/19/2020 17:00,171,1.51,4.03,448.7,4
6/19/2020 17:30,171,0.5,4.03,388.7,4
6/19/2020 18:00,171,0.5,3.52,236.2,4
6/19/2020 18:30,171,0.5,3.52,148.7,4
6/19/2020 19:00,171,0.5,2.52,136.2,4
6/19/2020 19:30,171,0,2.01,91.2,4
6/19/2020 20:00,171,0,3.02,53.7,4
6/19/2020 20:30,171,1.01,3.02,18.7,4
6/19/2020 21:00,171,0,3.02,1.2,4
6/19/2020 21:30,171,0,1.51,1.2,4
6/19/2020 22:00,171,0.5,3.52,1.2,4
6/19/2020 22:30,171,0,3.02,1.2,4
6/19/2020 23:00,171,0,1.51,1.2,4
6/19/2020 23:30,171,0,0,1.2,4
6/20/2020 0:00,172,0,0,1.2,4
6/20/2020 0:30,172,0,1.51,1.2,4
6/20/2020 1:00,172,0,1.51,1.2,4
6/20/2020 1:30,172,0,2.01,1.2,4
6/20/2020 2:00,172,0,2.52,1.2,4
6/20/2020 2:30,172,0,1.51,1.2,4
6/20/2020 3:00,172,0,1.01,1.2,4
6/20/2020 3:30,172,0,1.51,1.2,4
6/20/2020 4:00,172,0,2.52,1.2,4
6/20/2020 4:30,172,0,1.51,1.2,4
6/20/2020 5:00,172,0,2.52,1.2,4
6/20/2020 5:30,172,0,1.51,1.2,4
6/20/2020 6:00,172,0,1.51,3.7,4
6/20/2020 6:30,172,0,1.01,21.2,4
6/20/2020 7:00,172,0,2.01,98.7,4
6/20/2020 7:30,172,0,2.52,218.7,4
6/20/2020 8:00,172,0,2.52,646.2,4
6/20/2020 8:30,172,0,1.51,266.2,4
6/20/2020 9:00,172,0,1.01,678.7,4
6/20/2020 9:30,172,0,2.01,481.2,4
6/20/2020 10:00,172,0,2.01,428.7,4
6/20/2020 10:30,172,0,3.02,321.2,4
6/20/2020 11:00,172,0.5,4.03,388.7,4
6/20/2020 11:30,172,0.5,3.52,758.7,4
6/20/2020 12:00,172,0.5,3.52,143.7,4
6/20/2020 12:30,172,1.01,4.53,833.7,4
6/20/2020 13:00,172,1.01,4.53,1301.2,4
6/20/2020 13:30,172,1.51,4.53,1276.2,4
6/20/2020 14:00,172,1.01,3.52,646.2,4
6/20/2020 14:30,172,1.01,4.53,1381.2,4
6/20/2020 15:00,172,1.51,5.03,1923.7,4
6/20/2020 15:30,172,0.5,3.52,1713.7,4
6/20/2020 16:00,172,0.5,5.03,1691.2,4
6/20/2020 16:30,172,1.01,3.52,1133.7,4
6/20/2020 17:00,172,0,3.02,1243.7,4
6/20/2020 17:30,172,0.5,4.03,478.7,4
6/20/2020 18:00,172,0.5,3.52,1056.2,4
6/20/2020 18:30,172,0.5,3.52,736.2,4
6/20/2020 19:00,172,0,2.52,521.2,4
6/20/2020 19:30,172,0,1.51,326.2,4
6/20/2020 20:00,172,0,1.01,106.2,4
6/20/2020 20:30,172,0,0,38.7,4
6/20/2020 21:00,172,0,0,1.2,4
6/20/2020 21:30,172,0,0,1.2,4
6/20/2020 22:00,172,0,0,1.2,4
6/20/2020 22:30,172,0,0,1.2,4
6/20/2020 23:00,172,0,0,1.2,4
6/20/2020 23:30,172,0,0,1.2,4
6/21/2020 0:00,173,0,0,1.2,4
6/21/2020 0:30,173,0,0,1.2,4
6/21/2020 1:00,173,0,0,1.2,4
6/21/2020 1:30,173,0,1.01,1.2,4
6/21/2020 2:00,173,0,2.01,1.2,4
6/21/2020 2:30,173,0,1.51,1.2,4
6/21/2020 3:00,173,0,1.51,1.2,4
6/21/2020 3:30,173,0,0,1.2,4
6/21/2020 4:00,173,0,0,1.2,4
6/21/2020 4:30,173,0,1.01,1.2,4
6/21/2020 5:00,173,0,1.01,1.2,4
6/21/2020 5:30,173,0,1.01,1.2,4
6/21/2020 6:00,173,0,1.51,26.2,4
6/21/2020 6:30,173,0,1.51,106.2,4
6/21/2020 7:00,173,0,2.01,28.7,4
6/21/2020 7:30,173,0,3.02,28.7,4
6/21/2020 8:00,173,0,2.01,663.7,4
6/21/2020 8:30,173,0.5,3.02,881.2,4
6/21/2020 9:00,173,0.5,2.52,981.2,4
6/21/2020 9:30,173,0.5,3.02,728.7,4
6/21/2020 10:00,173,0.5,2.52,656.2,4
6/21/2020 10:30,173,1.01,5.03,643.7,4
6/21/2020 11:00,173,0.5,3.02,1236.2,4
6/21/2020 11:30,173,0.5,3.02,618.7,4
6/21/2020 12:00,173,0,2.52,1128.7,4
6/21/2020 12:30,173,0,2.01,683.7,4
6/21/2020 13:00,173,0,1.51,1208.7,4
6/21/2020 13:30,173,0,1.51,1226.2,4
6/21/2020 14:00,173,0,2.52,1096.2,4
6/21/2020 14:30,173,0.5,3.02,641.2,4
6/21/2020 15:00,173,0,2.52,626.2,4
6/21/2020 15:30,173,0,3.02,1691.2,4
6/21/2020 16:00,173,1.01,4.53,1538.7,4
6/21/2020 16:30,173,1.01,5.03,1126.2,4
6/21/2020 17:00,173,1.51,5.54,836.2,4
6/21/2020 17:30,173,1.01,4.53,706.2,4
6/21/2020 18:00,173,1.51,6.04,536.2,4
6/21/2020 18:30,173,1.01,4.53,306.2,4
6/21/2020 19:00,173,1.01,5.03,226.2,4
6/21/2020 19:30,173,0.5,4.03,218.7,4
6/21/2020 20:00,173,0.5,3.52,81.2,4
6/21/2020 20:30,173,0.5,3.02,23.7,4
6/21/2020 21:00,173,0,2.52,1.2,4
6/21/2020 21:30,173,0,1.01,1.2,4
6/21/2020 22:00,173,2.01,5.54,1.2,4
6/21/2020 22:30,173,1.51,3.52,1.2,4
6/21/2020 23:00,173,0.5,4.03,1.2,4
6/21/2020 23:30,173,0,1.51,1.2,4
6/22/2020 0:00,174,0,1.01,1.2,4
6/22/2020 0:30,174,0,0.5,1.2,4
6/22/2020 1:00,174,0,2.01,1.2,4
6/22/2020 1:30,174,0,2.01,1.2,4
6/22/2020 2:00,174,0,1.51,1.2,4
6/22/2020 2:30,174,0.5,3.52,1.2,4
6/22/2020 3:00,174,0.5,3.52,1.2,4
6/22/2020 3:30,174,0,2.01,1.2,4
6/22/2020 4:00,174,0,1.01,1.2,4
6/22/2020 4:30,174,0,2.52,1.2,4
6/22/2020 5:00,174,0,1.51,1.2,4
6/22/2020 5:30,174,0,0.5,1.2,4
6/22/2020 6:00,174,0,0.5,16.2,4
6/22/2020 6:30,174,0,4.03,13.7,4
6/22/2020 7:00,174,0.5,3.02,53.7,4
6/22/2020 7:30,174,0.5,3.52,56.2,4
6/22/2020 8:00,174,0.5,4.03,81.2,4
6/22/2020 8:30,174,0.5,2.52,128.7,4
6/22/2020 9:00,174,0.5,3.02,13.7,4
6/22/2020 9:30,174,1.01,4.53,48.7,4
6/22/2020 10:00,174,0.5,2.01,71.2,4
6/22/2020 10:30,174,0,2.52,183.7,4
6/22/2020 11:00,174,0,2.01,138.7,4
6/22/2020 11:30,174,0,1.01,56.2,4
6/22/2020 12:00,174,0,2.52,33.7,4
6/22/2020 12:30,174,0.5,3.02,61.2,4
6/22/2020 13:00,174,0,2.01,41.2,4
6/22/2020 13:30,174,0,1.51,201.2,4
6/22/2020 14:00,174,0,1.01,1101.2,4
6/22/2020 14:30,174,0,2.01,466.2,4
6/22/2020 15:00,174,0,3.02,676.2,4
6/22/2020 15:30,174,1.01,4.03,1381.2,4
6/22/2020 16:00,174,1.51,5.54,1628.7,4
6/22/2020 16:30,174,2.01,5.54,596.2,4
6/22/2020 17:00,174,2.01,5.03,1461.2,4
6/22/2020 17:30,174,2.01,5.54,1083.7,4
6/22/2020 18:00,174,2.01,4.53,901.2,4
6/22/2020 18:30,174,2.01,5.03,716.2,4
6/22/2020 19:00,174,1.01,4.53,531.2,4
6/22/2020 19:30,174,1.01,4.03,338.7,4
6/22/2020 20:00,174,0,2.01,78.7,4
6/22/2020 20:30,174,0,0,36.2,4
6/22/2020 21:00,174,0,0,3.7,4
6/22/2020 21:30,174,0,0,1.2,4
6/22/2020 22:00,174,0,0,1.2,4
6/22/2020 22:30,174,0,0,1.2,4
6/22/2020 23:00,174,0,0,1.2,4
6/22/2020 23:30,174,0,0,1.2,4
6/23/2020 0:00,175,0,0,1.2,4
6/23/2020 0:30,175,0,0,1.2,4
6/23/2020 1:00,175,0,0,1.2,4
6/23/2020 1:30,175,0,1.01,1.2,4
6/23/2020 2:00,175,0,3.02,1.2,4
6/23/2020 2:30,175,0,0,1.2,4
6/23/2020 3:00,175,0,0,1.2,4
6/23/2020 3:30,175,0,0.5,1.2,4
6/23/2020 4:00,175,0,0,1.2,4
6/23/2020 4:30,175,0,0,1.2,4
6/23/2020 5:00,175,0,2.01,1.2,4
6/23/2020 5:30,175,0,2.01,1.2,4
6/23/2020 6:00,175,0,1.51,36.2,4
6/23/2020 6:30,175,0,2.01,66.2,4
6/23/2020 7:00,175,0,2.52,103.7,4
6/23/2020 7:30,175,0.5,2.52,146.2,4
6/23/2020 8:00,175,0,2.52,333.7,4
6/23/2020 8:30,175,0.5,4.03,873.7,4
6/23/2020 9:00,175,0.5,3.02,1066.2,4
6/23/2020 9:30,175,0.5,4.03,1231.2,4
6/23/2020 10:00,175,0.5,4.53,1553.7,4
6/23/2020 10:30,175,1.01,5.03,1128.7,4
6/23/2020 11:00,175,1.01,4.53,1033.7,4
6/23/2020 11:30,175,1.01,5.54,1068.7,4
6/23/2020 12:00,175,1.01,4.53,1241.2,4
6/23/2020 12:30,175,1.01,4.03,1623.7,4
6/23/2020 13:00,175,1.51,4.53,1516.2,4
6/23/2020 13:30,175,1.01,5.54,1368.7,4
6/23/2020 14:00,175,1.01,5.03,496.2,4
6/23/2020 14:30,175,1.01,5.54,941.2,4
6/23/2020 15:00,175,1.01,4.53,736.2,4
6/23/2020 15:30,175,1.01,5.03,1128.7,4
6/23/2020 16:00,175,1.01,6.04,838.7,4
6/23/2020 16:30,175,1.01,5.54,1233.7,4
6/23/2020 17:00,175,1.01,5.03,753.7,4
6/23/2020 17:30,175,1.01,4.53,388.7,4
6/23/2020 18:00,175,1.01,4.53,1068.7,4
6/23/2020 18:30,175,1.01,5.03,258.7,4
6/23/2020 19:00,175,1.01,4.03,541.2,4
6/23/2020 19:30,175,0.5,4.53,348.7,4
6/23/2020 20:00,175,0,3.02,81.2,4
6/23/2020 20:30,175,0,1.01,43.7,4
6/23/2020 21:00,175,0,0,3.7,4
6/23/2020 21:30,175,0,1.01,1.2,4
6/23/2020 22:00,175,0,0,1.2,4
6/23/2020 22:30,175,0,0,1.2,4
6/23/2020 23:00,175,0,0,1.2,4
6/23/2020 23:30,175,0,0,1.2,4
6/24/2020 0:00,176,0,0,1.2,4
6/24/2020 0:30,176,0,0,1.2,4
6/24/2020 1:00,176,0,0,1.2,4
6/24/2020 1:30,176,0,0,1.2,4
6/24/2020 2:00,176,0,0,1.2,4
6/24/2020 2:30,176,0,0,1.2,4
6/24/2020 3:00,176,0,0,1.2,4
6/24/2020 3:30,176,0,0,1.2,4
6/24/2020 4:00,176,0,0,1.2,4
6/24/2020 4:30,176,0,0,1.2,4
6/24/2020 5:00,176,0,0,1.2,4
6/24/2020 5:30,176,0,0,1.2,4
6/24/2020 6:00,176,0,0,36.2,4
6/24/2020 6:30,176,0,0,138.7,4
6/24/2020 7:00,176,0,0,271.2,4
6/24/2020 7:30,176,0,1.51,423.7,4
6/24/2020 8:00,176,0,1.51,656.2,4
6/24/2020 8:30,176,0,2.01,721.2,4
6/24/2020 9:00,176,0,2.01,1031.2,4
6/24/2020 9:30,176,0,2.52,1198.7,4
6/24/2020 10:00,176,0.5,3.02,1356.2,4
6/24/2020 10:30,176,0.5,3.52,1461.2,4
6/24/2020 11:00,176,0.5,5.03,1636.2,4
6/24/2020 11:30,176,1.01,4.03,503.7,4
6/24/2020 12:00,176,0.5,3.52,2033.7,4
6/24/2020 12:30,176,0.5,4.03,546.2,4
6/24/2020 13:00,176,0.5,3.02,2301.2,4
6/24/2020 13:30,176,0.5,3.52,911.2,4
6/24/2020 14:00,176,1.01,4.03,741.2,4
6/24/2020 14:30,176,0.5,3.52,913.7,4
6/24/2020 15:00,176,1.01,4.03,1761.2,4
6/24/2020 15:30,176,1.51,5.03,1658.7,4
6/24/2020 16:00,176,0.5,3.52,1548.7,4
6/24/2020 16:30,176,0.5,4.03,1453.7,4
6/24/2020 17:00,176,0.5,3.52,1276.2,4
6/24/2020 17:30,176,0.5,4.03,1111.2,4
6/24/2020 18:00,176,0.5,3.52,948.7,4
6/24/2020 18:30,176,0.5,3.02,716.2,4
6/24/2020 19:00,176,0,2.52,531.2,4
6/24/2020 19:30,176,0,1.01,346.2,4
6/24/2020 20:00,176,0,0,86.2,4
6/24/2020 20:30,176,0,0,41.2,4
6/24/2020 21:00,176,0,0,3.7,4
6/24/2020 21:30,176,0,0,1.2,4
6/24/2020 22:00,176,0,0,1.2,4
6/24/2020 22:30,176,0,0,1.2,4
6/24/2020 23:00,176,0,0,1.2,4
6/24/2020 23:30,176,0,0,1.2,4
6/25/2020 0:00,177,0,0,1.2,4
6/25/2020 0:30,177,0,0,1.2,4
6/25/2020 1:00,177,0,0,1.2,4
6/25/2020 1:30,177,0,0,1.2,4
6/25/2020 2:00,177,0,0,1.2,4
6/25/2020 2:30,177,0,0.5,1.2,4
6/25/2020 3:00,177,0,0,1.2,4
6/25/2020 3:30,177,0,0,1.2,4
6/25/2020 4:00,177,0,0,1.2,4
6/25/2020 4:30,177,0,0,1.2,4
6/25/2020 5:00,177,0,0,1.2,4
6/25/2020 5:30,177,0,0,1.2,4
6/25/2020 6:00,177,0,0,31.2,4
6/25/2020 6:30,177,0,0,141.2,4
6/25/2020 7:00,177,0,0,306.2,4
6/25/2020 7:30,177,0,0,63.7,4
6/25/2020 8:00,177,0,1.01,676.2,4
6/25/2020 8:30,177,0,1.51,858.7,4
6/25/2020 9:00,177,0,1.01,1038.7,4
6/25/2020 9:30,177,0,2.01,1211.2,4
6/25/2020 10:00,177,0.5,2.52,1376.2,4
6/25/2020 10:30,177,0.5,2.01,1516.2,4
6/25/2020 11:00,177,0.5,3.02,1628.7,4
6/25/2020 11:30,177,1.01,3.52,1731.2,4
6/25/2020 12:00,177,1.01,4.03,1806.2,4
6/25/2020 12:30,177,0.5,3.52,1851.2,4
6/25/2020 13:00,177,0.5,4.53,1873.7,4
6/25/2020 13:30,177,0.5,3.52,1871.2,4
6/25/2020 14:00,177,1.01,4.03,1848.7,4
6/25/2020 14:30,177,1.01,5.03,1696.2,4
6/25/2020 15:00,177,1.01,4.03,1731.2,4
6/25/2020 15:30,177,1.01,4.03,1633.7,4
6/25/2020 16:00,177,0.5,4.03,1521.2,4
6/25/2020 16:30,177,1.01,5.03,1391.2,4
6/25/2020 17:00,177,1.01,4.53,1241.2,4
6/25/2020 17:30,177,0.5,4.03,1061.2,4
6/25/2020 18:00,177,0.5,3.52,786.2,4
6/25/2020 18:30,177,0.5,4.03,463.7,4
6/25/2020 19:00,177,0.5,3.02,333.7,4
6/25/2020 19:30,177,0,2.52,323.7,4
6/25/2020 20:00,177,0,2.52,116.2,4
6/25/2020 20:30,177,0,1.51,26.2,4
6/25/2020 21:00,177,0,1.51,1.2,4
6/25/2020 21:30,177,0,1.51,1.2,4
6/25/2020 22:00,177,0,2.01,1.2,4
6/25/2020 22:30,177,0,2.01,1.2,4
6/25/2020 23:00,177,0,2.01,1.2,4
