"datetime","diffM2s-2_0","diffM2s-2_1","diffM2s-2_2","diffM2s-2_3","diffM2s-2_4","diffM2s-2_5","diffM2s-2_6","diffM2s-2_7","diffM2s-2_8","diffM2s-2_9","diffM2s-2_10","diffM2s-2_11","diffM2s-2_12","diffM2s-2_13","diffM2s-2_14","diffM2s-2_15","diffM2s-2_16","diffM2s-2_17","diffM2s-2_18","diffM2s-2_19","diffM2s-2_20","diffM2s-2_21","diffM2s-2_22","diffM2s-2_23","diffM2s-2_24","diffM2s-2_25"
2009-08-03 19:00:00,1.09999997999211e-09,6.94374637077999e-06,6.62437992104969e-06,1.16037049338047e-05,1.5225084098347e-05,1.70847042681999e-05,1.56778883138031e-05,8.19899037196592e-06,4.21007689510589e-06,5.46715750715521e-06,6.2137071381585e-06,6.91123409524153e-06,7.67263645684579e-06,8.68250026542228e-06,9.83995096248691e-06,1.15480142994784e-05,1.37052429636242e-05,1.66253712450271e-05,2.07296361622866e-05,2.57843203144148e-05,3.23904405377107e-05,4.20670639869059e-05,5.91631542192772e-05,0.000107632360595744,0.000184742413694039,0.000271998986136168
2009-08-03 20:00:00,1.09999997999211e-09,5.96550057707645e-06,6.81005258229561e-06,1.1686580364767e-05,1.53532923832245e-05,1.716173846944e-05,1.55167058437655e-05,8.15851331026352e-06,4.27186068918672e-06,5.45687203157286e-06,6.21494359620556e-06,6.91280774844927e-06,7.67383789934684e-06,8.68335064296843e-06,9.84038024398615e-06,1.15481871034717e-05,1.37052165882778e-05,1.66253612405853e-05,2.07301427508355e-05,2.57857273027184e-05,3.23936455970397e-05,4.20751985075185e-05,5.91920925216982e-05,0.000107787964225281,0.000185274759132881,0.000272215431323275
2009-08-03 21:00:00,1.09999997999211e-09,6.59981606077054e-06,6.82872837387549e-06,1.17033387141419e-05,1.54142517203582e-05,1.71693727679667e-05,1.53144260366389e-05,8.10720916888386e-06,4.32872957389918e-06,5.44737758900737e-06,6.21582444182422e-06,6.91417767484381e-06,7.67484789321315e-06,8.68400957187987e-06,9.84061716735596e-06,1.15481402644946e-05,1.37049332806782e-05,1.66250265465351e-05,2.07301891350653e-05,2.57865021922044e-05,3.23959511661087e-05,4.20819797000149e-05,5.92176747886697e-05,0.000107912786916131,0.000185674747626763,0.000272400997346267
2009-08-03 22:00:00,1.09999997999211e-09,1.64650602982874e-05,6.84687665852834e-06,1.16514461296902e-05,1.53841738210758e-05,1.70863495441154e-05,1.50682380990474e-05,8.04746355242969e-06,4.38096503785346e-06,5.43824899068568e-06,6.21595131633512e-06,6.91497211846581e-06,7.67531696510559e-06,8.68412462295964e-06,9.84030748441e-06,1.15474731501308e-05,1.37039232868119e-05,1.66237659868784e-05,2.07289340323769e-05,2.57854699157178e-05,3.23956564898253e-05,4.20846063207136e-05,5.92333890381269e-05,0.000107980853499612,0.000185860983037855,0.000272534292889759
2009-08-03 23:00:00,1.09999997999211e-09,0.00048928166756923,6.8760321028094e-06,1.15756256491295e-05,1.53225155372638e-05,1.69748564076144e-05,1.48166650433268e-05,7.98561882220383e-06,4.42951363766042e-06,5.4298600389302e-06,6.21573326498037e-06,6.9155805704213e-06,7.67561436987307e-06,8.68406687004608e-06,9.83982727120747e-06,1.15466100396588e-05,1.37026854645228e-05,1.66222143889172e-05,2.07272551051574e-05,2.57838528341381e-05,3.23945241689216e-05,4.20858668803703e-05,5.92447413509944e-05,0.000108016178273829,0.000185917109774891,0.000272643403150141
2009-08-04 00:00:00,1.09999997999211e-09,0.000592318128838087,7.00943814990751e-06,1.15036905299348e-05,1.52555808199395e-05,1.68594633578323e-05,1.45743674693222e-05,7.92463811194466e-06,4.47510024059738e-06,5.42234852218826e-06,6.21536491962615e-06,6.91618470227695e-06,7.67591382100363e-06,8.68401002662722e-06,9.83935206022579e-06,1.15457492029236e-05,1.37014526444545e-05,1.66206682479242e-05,2.0725569811475e-05,2.57822266576113e-05,3.23933909385232e-05,4.20870783273131e-05,5.92546221014345e-05,0.000108038973849034,0.000185927223355975,0.000272732781013474
2009-08-04 01:00:00,1.09999997999211e-09,0.00025908923271345,6.42002578388201e-06,1.141922939496e-05,1.51832559822651e-05,1.67394864547532e-05,1.43417578328808e-05,7.86555233389663e-06,4.51810797130747e-06,5.4156603255251e-06,6.2148496908776e-06,6.91678201292234e-06,7.67621509112359e-06,8.68395454745041e-06,9.83888094197027e-06,1.15448906399251e-05,1.37002248266072e-05,1.66191266544047e-05,2.07238790608244e-05,2.57805941146216e-05,3.23922549796407e-05,4.20882115577115e-05,5.92631786275888e-05,0.000108057072793599,0.000185931792657357,0.000272798584774137
2009-08-04 02:00:00,1.09999997999211e-09,0.000509381614392623,8.82415315572871e-06,1.13808741843968e-05,1.51092017404153e-05,1.66156223713188e-05,1.41191371767491e-05,7.80901541475032e-06,4.55877147942374e-06,5.40974428986374e-06,6.21419394519762e-06,6.91737136548909e-06,7.67651704336458e-06,8.68389952302095e-06,9.83841391644091e-06,1.15440348054108e-05,1.36990011014859e-05,1.66175896083587e-05,2.0722184672195e-05,2.57789533861796e-05,3.239111356379e-05,4.20892392867245e-05,5.92705237068003e-05,0.000108073621959193,0.000185945595148951,0.000272843870334327
2009-08-04 03:00:00,1.09999997999211e-09,0.000548750278539956,1.68447850228404e-05,1.12715551949805e-05,1.50295395542344e-05,1.64889133884571e-05,1.3906569165556e-05,7.75526427787554e-06,4.5973129090271e-06,5.40455084774294e-06,6.21340655015956e-06,6.91795048624044e-06,7.67682104196865e-06,8.68384586283355e-06,9.83795098363771e-06,1.15431821541279e-05,1.36977819238382e-05,1.66160571097862e-05,2.07204866455868e-05,2.57773035627906e-05,3.23899648719816e-05,4.20901415054686e-05,5.92768028582213e-05,0.000108089312561788,0.000185969234735239,0.000272874836809933
2009-08-04 04:00:00,1.09999997999211e-09,0.000560900894924998,3.37977073741058e-05,1.11487756839779e-05,1.49506245179509e-05,1.63603908731602e-05,1.37037127387885e-05,7.70435030972294e-06,4.63398600913933e-06,5.40002974958043e-06,6.21249705545779e-06,6.91851732881332e-06,7.6771261774411e-06,8.68379311214085e-06,9.83749168881332e-06,1.15423317765817e-05,1.36965668389166e-05,1.66145282491925e-05,2.07187849809998e-05,2.57756482824334e-05,3.23888052662369e-05,4.20909073000075e-05,5.92821761529194e-05,0.000108103900856804,0.000185997952939942,0.000272897188551724
2009-08-04 05:00:00,1.09999997999211e-09,0.000781671900767833,6.10032834629237e-05,1.11503891275788e-05,1.48759991134284e-05,1.62301685122657e-05,1.35099953695317e-05,7.65630534260708e-06,4.6690070121258e-06,5.39613438377273e-06,6.21147637502872e-06,6.91906984684465e-06,7.67743176766089e-06,8.6837417256902e-06,9.83703557722038e-06,1.15414850370144e-05,1.36953558467212e-05,1.6613004845567e-05,2.07170824069181e-05,2.57739848166239e-05,3.23876311085769e-05,4.20915293943835e-05,5.92867909290362e-05,0.000108117019408382,0.000186026823939756,0.000272914825472981
2009-08-04 06:00:00,1.09999997999211e-09,0.000872730306582525,0.000110089539248293,1.1219677162444e-05,1.48010676639387e-05,1.60983336172649e-05,1.33249245664047e-05,7.61111687097582e-06,4.7025166622916e-06,5.39282314093725e-06,6.21035519543511e-06,6.9196064487187e-06,7.67773872212274e-06,8.68369124873425e-06,9.83658310360624e-06,1.15406414806785e-05,1.36941494019993e-05,1.66114850799204e-05,2.07153771043522e-05,2.5772313165362e-05,3.23864396705176e-05,4.20920041506179e-05,5.92907599639148e-05,0.000108128482679604,0.000186052660865244,0.000272929813945666
2009-08-04 07:00:00,1.09999997999211e-09,0.00088508494081907,0.000217209367292526,1.1185542007297e-05,1.47196124089533e-05,1.59626397362445e-05,1.31468964355008e-05,7.56849863137177e-06,4.73459567729151e-06,5.39003099220281e-06,6.20911509940925e-06,6.9200953021209e-06,7.67801861911721e-06,8.68361439643195e-06,9.83610607363516e-06,1.15397688205121e-05,1.36929093059734e-05,1.6609921658528e-05,2.07136044991785e-05,2.57705432886723e-05,3.23850945278537e-05,4.20921151089715e-05,5.9293754020473e-05,0.000108136970084161,0.000186070479685441,0.000272941222647205
2009-08-04 08:00:00,1.09999997999211e-09,0.000973916292423382,0.000372764456187724,1.09464335764642e-05,1.4559380360879e-05,1.57593512994936e-05,1.29485306388233e-05,7.52411983739876e-06,4.7646535676904e-06,5.38703352503944e-06,6.2070516833046e-06,6.91985292178288e-06,7.67762526265869e-06,8.68286588229239e-06,9.83494874162716e-06,1.15381326395436e-05,1.36907688101928e-05,1.66072159117903e-05,2.0710242097266e-05,2.57665515164263e-05,3.23805297739455e-05,4.20869728259277e-05,5.92861160839675e-05,0.000108111278677825,0.000185992292244919,0.000272906821919605
2009-08-04 09:00:00,1.09999997999211e-09,0.000908019865164533,0.000341945387845044,1.03354577731807e-05,1.43608622238389e-05,1.55326706590131e-05,1.27486405290256e-05,7.48058891986148e-06,4.79321374768915e-06,5.38420795237471e-06,6.20459263700468e-06,6.91927334628417e-06,7.67693336456432e-06,8.68182087288005e-06,9.83349309535697e-06,1.15361604002828e-05,1.36882317747222e-05,1.66040063049877e-05,2.07061757464544e-05,2.57615711234394e-05,3.23745207424508e-05,4.20794167439453e-05,5.92734868405387e-05,0.000108069220004836,0.000185867000254802,0.000272857083473355
2009-08-04 10:00:00,1.09999997999211e-09,0.000350509420968592,0.000129981821373804,9.35307593863399e-06,1.41209775392781e-05,1.52797820192063e-05,1.25454726003227e-05,7.43742066333652e-06,4.820273943551e-06,5.38145400241774e-06,6.2016767969908e-06,6.91828540766437e-06,7.67587675909454e-06,8.68041206558701e-06,9.83166955847992e-06,1.15337766146695e-05,1.36852095238282e-05,1.66001791512826e-05,2.07012544706231e-05,2.57553920164355e-05,3.23667654811288e-05,4.20689975726418e-05,5.92552805755986e-05,0.000108012351120124,0.00018570674728835,0.000272788252914324
2009-08-04 11:00:00,1.09999997999211e-09,0.000152498741954332,4.30574746133061e-05,8.80542415870877e-06,1.38743616844295e-05,1.50094242599152e-05,1.2341680303507e-05,7.39483311917866e-06,4.84592192151467e-06,5.37878713657847e-06,6.19836009718711e-06,6.9169304879324e-06,7.67449432714784e-06,8.67868129716953e-06,9.82951951300493e-06,1.15310285764281e-05,1.36817561724456e-05,1.65958063007565e-05,2.06955746762105e-05,2.57481497101253e-05,3.23574595313403e-05,4.20560427301098e-05,5.92322903685272e-05,0.000107944921182934,0.00018552754772827,0.00027270257123746
2009-08-04 12:00:00,1.09999997999211e-09,0.000129813259263756,1.79004214260203e-05,8.79301319400838e-06,1.35683180815249e-05,1.46860179484065e-05,1.21216853585793e-05,7.34994114282017e-06,4.86964336232631e-06,5.37567780156678e-06,6.19413299318694e-06,6.91470904712332e-06,7.67231381360034e-06,8.67615653987741e-06,9.82656410997151e-06,1.15273774099478e-05,1.36772382575145e-05,1.65900828505983e-05,2.06880285986699e-05,2.57382962445263e-05,3.23443691740977e-05,4.20370070060017e-05,5.91976167925168e-05,0.000107845626189373,0.000185271470400039,0.000272570585366338
2009-08-04 13:00:00,1.09999997999211e-09,6.89342014084104e-05,1.12593002086214e-05,8.60297018334677e-06,1.27901525956986e-05,1.3964107438369e-05,1.17355771180883e-05,7.27543670109299e-06,4.8858089485293e-06,5.36704192199977e-06,6.18376998318126e-06,6.9066029482201e-06,7.66458447287732e-06,8.66809159560944e-06,9.81798712018644e-06,1.15174175334687e-05,1.36652815854177e-05,1.65749279403826e-05,2.06674367291271e-05,2.5710240151966e-05,3.23049753205851e-05,4.19759144278942e-05,5.90800718782702e-05,0.000107485502667259,0.000184297510713805,0.000272084842436016
2009-08-04 14:00:00,1.09999997999211e-09,7.06138634996023e-05,7.66752918934799e-06,8.33119383969461e-06,1.22337287393748e-05,1.3435711935017e-05,1.14294530249026e-05,7.21273363524233e-06,4.9025568387151e-06,5.36022730557306e-06,6.17489308751829e-06,6.89988905833161e-06,7.65819299886061e-06,8.66136679178453e-06,9.81077118922258e-06,1.150898879132e-05,1.36551298055565e-05,1.6562063137826e-05,2.06500189960934e-05,2.56866105701192e-05,3.22719706673524e-05,4.1925055484171e-05,5.89833143749274e-05,0.000107195704913465,0.000183524382009637,0.000271745782811195
